scene_token,scene_candidate_index,pdm_score_change,minimum_clearance_change_m,minimum_dynamic_clearance_change_m,dynamic_collision_changed
7c270e80d76b5b33,12,0.0,0.0,0.0,False
7c270e80d76b5b33,13,0.0,0.0,0.0,False
7c270e80d76b5b33,14,0.0,0.0,0.0,False
7c270e80d76b5b33,15,0.0,0.0,0.0,False
7dcd407e9ecb562c,0,0.0,0.0,0.0,False
7dcd407e9ecb562c,1,0.0,0.0,0.0,False
7dcd407e9ecb562c,2,0.0,0.0,0.0,False
7dcd407e9ecb562c,3,0.0,0.0,0.0,False
7dcd407e9ecb562c,4,0.0,0.0,0.0,False
7dcd407e9ecb562c,5,0.0,0.0,0.0,False
7dcd407e9ecb562c,6,0.0,0.0,0.0,False
7dcd407e9ecb562c,7,0.0,0.0,0.0,False
7dcd407e9ecb562c,8,0.0,0.0,0.0,False
7dcd407e9ecb562c,9,0.0,0.0,0.0,False
7dcd407e9ecb562c,10,0.0,0.0,0.0,False
7dcd407e9ecb562c,11,0.0,0.0,0.0,False
7dcd407e9ecb562c,12,0.0,0.0,0.0,False
7dcd407e9ecb562c,14,0.0,0.0,0.0,False
7dcd407e9ecb562c,15,0.0,0.0,0.0,False
7f862c8f35155e04,0,0.0,0.005717635154724121,0.005717635154724121,False
7f862c8f35155e04,5,0.0,0.0,0.0,False
7f862c8f35155e04,6,0.0,0.0,0.0,False
7f862c8f35155e04,7,0.0,0.0,0.0,False
7f862c8f35155e04,8,0.0,0.0,0.0,False
7f862c8f35155e04,9,0.0,0.0,0.0,False
7f862c8f35155e04,10,0.0,0.0,0.0,False
7f862c8f35155e04,11,0.0,0.0,0.0,False
7f862c8f35155e04,12,0.0,0.0,0.0,False
7f862c8f35155e04,13,0.0,0.0,0.0,False
81dcaf9786a05fdf,0,0.0,0.0,0.0,False
81dcaf9786a05fdf,1,0.0,0.0,0.0,False
81dcaf9786a05fdf,2,0.0,0.0,0.0,False
81dcaf9786a05fdf,3,0.0,0.0,0.0,False
81dcaf9786a05fdf,4,0.0,0.0,0.0,False
81dcaf9786a05fdf,5,0.0,0.0,0.0,False
81dcaf9786a05fdf,6,0.0,0.0,0.0,False
81dcaf9786a05fdf,7,0.0,0.0,0.0,False
81dcaf9786a05fdf,8,0.0,0.0,0.0,False
81dcaf9786a05fdf,9,0.0,0.0,0.0,False
81dcaf9786a05fdf,10,0.0,0.0,0.0,False
81dcaf9786a05fdf,11,0.0,0.0,0.0,False
81dcaf9786a05fdf,12,0.0,0.0,0.0,False
81dcaf9786a05fdf,14,0.0,0.0,0.0,False
81dcaf9786a05fdf,15,0.0,0.0,0.0,False
8563efa36dfd5772,0,0.0,-0.03224635124206543,-0.471950888633728,False
8563efa36dfd5772,1,0.0,0.0,0.0,False
8563efa36dfd5772,2,0.0,0.0,0.0,False
8563efa36dfd5772,3,0.0,0.0,0.0,False
8563efa36dfd5772,4,0.0,0.0,0.0,False
8563efa36dfd5772,5,0.0,0.0,0.0,False
8563efa36dfd5772,6,0.0,0.0,0.0,False
8563efa36dfd5772,7,0.0,0.0,0.0,False
8563efa36dfd5772,8,0.0,0.0,0.0,False
8563efa36dfd5772,9,0.0,0.0,0.0,False
8563efa36dfd5772,10,0.0,0.0,0.0,False
8563efa36dfd5772,11,0.0,0.0,0.0,False
8563efa36dfd5772,12,0.0,0.0,0.0,False
8563efa36dfd5772,13,0.0,0.0,0.0,False
8563efa36dfd5772,14,0.0,0.0,0.0,False
8563efa36dfd5772,15,0.0,0.0,0.0,False
86fc9a2032155d1e,0,0.0,-0.07196664810180664,-0.07196664810180664,False
86fc9a2032155d1e,5,0.0,0.0,0.0,False
86fc9a2032155d1e,6,0.0,0.0,0.0,False
86fc9a2032155d1e,7,0.0,0.0,0.0,False
86fc9a2032155d1e,8,0.0,0.0,0.0,False
86fc9a2032155d1e,9,0.0,0.0,0.0,False
86fc9a2032155d1e,10,0.0,0.0,0.0,False
86fc9a2032155d1e,11,0.0,0.0,0.0,False
86fc9a2032155d1e,12,0.0,0.0,0.0,False
86fc9a2032155d1e,13,0.0,0.0,0.0,False
87a5055d284c5085,0,0.0,0.0,0.0,False
87a5055d284c5085,1,0.0,0.0,0.0,False
87a5055d284c5085,2,0.0,0.0,0.0,False
87a5055d284c5085,3,0.0,0.0,0.0,False
87a5055d284c5085,4,0.0,0.0,0.0,False
87a5055d284c5085,5,0.0,0.0,0.0,False
87a5055d284c5085,6,0.0,0.0,0.0,False
87a5055d284c5085,7,0.0,0.0,0.0,False
87a5055d284c5085,8,0.0,0.0,0.0,False
87a5055d284c5085,9,0.0,0.0,0.0,False
87a5055d284c5085,10,0.0,0.0,0.0,False
87a5055d284c5085,11,0.0,0.0,0.0,False
87a5055d284c5085,12,0.0,0.0,0.0,False
87a5055d284c5085,13,0.0,0.0,0.0,False
87a5055d284c5085,14,0.0,0.0,0.0,False
87a5055d284c5085,15,0.0,0.0,0.0,False
8ca2a2f7219c58e8,0,0.0,0.4075354337692261,0.4075354337692261,False
8ca2a2f7219c58e8,1,0.0,0.0,0.0,False
8ca2a2f7219c58e8,2,0.0,0.0,0.0,False
8ca2a2f7219c58e8,3,0.0,0.0,0.0,False
8ca2a2f7219c58e8,4,0.0,0.0,0.0,False
8ca2a2f7219c58e8,5,0.0,0.0,0.0,False
8ca2a2f7219c58e8,6,0.0,0.0,0.0,False
8ca2a2f7219c58e8,7,0.0,0.0,0.0,False
8ca2a2f7219c58e8,8,0.0,0.0,0.0,False
8ca2a2f7219c58e8,9,0.0,0.0,0.0,False
8ca2a2f7219c58e8,10,0.0,0.0,0.0,False
8ca2a2f7219c58e8,11,0.0,0.0,0.0,False
8ca2a2f7219c58e8,12,0.0,0.0,0.0,False
8ca2a2f7219c58e8,13,0.0,0.0,0.0,False
8ca2a2f7219c58e8,14,0.0,0.0,0.0,False
8ca2a2f7219c58e8,15,0.0,0.0,0.0,False
8ce0610c07fe5d2b,0,0.0,0.0,0.0,False
8ce0610c07fe5d2b,1,0.0,0.0,0.0,False
8ce0610c07fe5d2b,2,0.0,0.0,0.0,False
8ce0610c07fe5d2b,3,0.0,0.0,0.0,False
8ce0610c07fe5d2b,4,0.0,0.0,0.0,False
8ce0610c07fe5d2b,5,0.0,0.0,0.0,False
8ce0610c07fe5d2b,6,0.0,0.0,0.0,False
8ce0610c07fe5d2b,7,0.0,0.0,0.0,False
8ce0610c07fe5d2b,8,0.0,0.0,0.0,False
8ce0610c07fe5d2b,9,0.0,0.0,0.0,False
8ce0610c07fe5d2b,10,0.0,0.0,0.0,False
8ce0610c07fe5d2b,11,0.0,0.0,0.0,False
8ce0610c07fe5d2b,12,0.0,0.0,0.0,False
8ce0610c07fe5d2b,13,0.0,0.0,0.0,False
8ce0610c07fe5d2b,14,0.0,0.0,0.0,False
8ce0610c07fe5d2b,15,0.0,0.0,0.0,False
8d35d21132b75422,0,0.0,0.0,-0.6686954498291016,False
8d35d21132b75422,1,0.0,0.0,0.0,False
8d35d21132b75422,2,0.0,0.0,0.0,False
8d35d21132b75422,3,0.0,0.0,0.0,False
8d35d21132b75422,4,0.0,0.0,0.0,False
8d35d21132b75422,5,0.0,0.0,0.0,False
8d35d21132b75422,6,0.0,0.0,0.0,False
8d35d21132b75422,7,0.0,0.0,0.0,False
8d35d21132b75422,8,0.0,0.0,0.0,False
8d35d21132b75422,9,0.0,0.0,0.0,False
8d35d21132b75422,10,0.0,0.0,0.0,False
8d35d21132b75422,11,0.0,0.0,0.0,False
8d35d21132b75422,12,0.0,0.0,0.0,False
8d35d21132b75422,14,0.0,0.0,0.0,False
8d35d21132b75422,15,0.0,0.0,0.0,False
8d8e25dc5e955ab2,0,0.0,0.19107836484909058,0.19107836484909058,False
8d8e25dc5e955ab2,1,0.0,0.0,0.0,False
8d8e25dc5e955ab2,2,0.0,0.0,0.0,False
8d8e25dc5e955ab2,3,0.0,0.0,0.0,False
8d8e25dc5e955ab2,4,0.0,0.0,0.0,False
8d8e25dc5e955ab2,5,0.0,0.0,0.0,False
8d8e25dc5e955ab2,6,0.0,0.0,0.0,False
8d8e25dc5e955ab2,7,0.0,0.0,0.0,False
8d8e25dc5e955ab2,8,0.0,0.0,0.0,False
8d8e25dc5e955ab2,9,0.0,0.0,0.0,False
8d8e25dc5e955ab2,10,0.0,0.0,0.0,False
8d8e25dc5e955ab2,11,0.0,0.0,0.0,False
8d8e25dc5e955ab2,12,0.0,0.0,0.0,False
8d8e25dc5e955ab2,13,0.0,0.0,0.0,False
8d8e25dc5e955ab2,14,0.0,0.0,0.0,False
8d8e25dc5e955ab2,15,0.0,0.0,0.0,False
9381bf90306255b2,0,0.0,-5.485254198312759,-5.485254198312759,False
9381bf90306255b2,1,0.0,0.0,0.0,False
9381bf90306255b2,2,0.0,0.0,0.0,False
9381bf90306255b2,3,0.0,0.0,0.0,False
9381bf90306255b2,4,0.0,0.0,0.0,False
9381bf90306255b2,5,0.0,0.0,0.0,False
9381bf90306255b2,6,0.0,0.0,0.0,False
9381bf90306255b2,7,0.0,0.0,0.0,False
9381bf90306255b2,8,0.0,0.0,0.0,False
9381bf90306255b2,9,0.0,0.0,0.0,False
9381bf90306255b2,10,0.0,0.0,0.0,False
9381bf90306255b2,11,0.0,0.0,0.0,False
9381bf90306255b2,12,0.0,0.0,0.0,False
9381bf90306255b2,14,0.0,0.0,0.0,False
9381bf90306255b2,15,0.0,0.0,0.0,False
939cb55c41fb54d7,0,0.0,0.0,-0.8591517210006714,False
939cb55c41fb54d7,1,0.0,0.0,0.0,False
939cb55c41fb54d7,2,0.0,0.0,0.0,False
939cb55c41fb54d7,3,0.0,0.0,0.0,False
939cb55c41fb54d7,4,0.0,0.0,0.0,False
939cb55c41fb54d7,5,0.0,0.0,0.0,False
939cb55c41fb54d7,6,0.0,0.0,0.0,False
939cb55c41fb54d7,7,0.0,0.0,0.0,False
939cb55c41fb54d7,8,0.0,0.0,0.0,False
939cb55c41fb54d7,9,0.0,0.0,0.0,False
939cb55c41fb54d7,10,0.0,0.0,0.0,False
939cb55c41fb54d7,11,0.0,0.0,0.0,False
939cb55c41fb54d7,12,0.0,0.0,0.0,False
939cb55c41fb54d7,13,0.0,0.0,0.0,False
939cb55c41fb54d7,14,0.0,0.0,0.0,False
939cb55c41fb54d7,15,0.0,0.0,0.0,False
9491d1880d6659a3,0,0.042300963398517744,-0.16278672218322754,-0.16278672218322754,False
9491d1880d6659a3,1,0.0,0.0,0.0,False
9491d1880d6659a3,2,0.0,0.0,0.0,False
9491d1880d6659a3,3,0.0,0.0,0.0,False
9491d1880d6659a3,4,0.0,0.0,0.0,False
9491d1880d6659a3,5,0.0,0.0,0.0,False
9491d1880d6659a3,6,0.0,0.0,0.0,False
9491d1880d6659a3,7,0.0,0.0,0.0,False
9491d1880d6659a3,8,0.0,0.0,0.0,False
9491d1880d6659a3,9,0.0,0.0,0.0,False
9491d1880d6659a3,10,0.0,0.0,0.0,False
9491d1880d6659a3,11,0.0,0.0,0.0,False
9491d1880d6659a3,12,0.0,0.0,0.0,False
9491d1880d6659a3,13,0.0,0.0,0.0,False
9491d1880d6659a3,14,0.0,0.0,0.0,False
9491d1880d6659a3,15,0.0,0.0,0.0,False
9716430ebdca58e4,0,0.0,0.7457268238067627,0.7457268238067627,False
9716430ebdca58e4,1,0.0,0.0,0.0,False
9716430ebdca58e4,2,0.0,0.0,0.0,False
9716430ebdca58e4,3,0.0,0.0,0.0,False
9716430ebdca58e4,4,0.0,0.0,0.0,False
9716430ebdca58e4,5,0.0,0.0,0.0,False
9716430ebdca58e4,6,0.0,0.0,0.0,False
9716430ebdca58e4,7,0.0,0.0,0.0,False
9716430ebdca58e4,8,0.0,0.0,0.0,False
9716430ebdca58e4,9,0.0,0.0,0.0,False
9716430ebdca58e4,10,0.0,0.0,0.0,False
9716430ebdca58e4,11,0.0,0.0,0.0,False
9716430ebdca58e4,12,0.0,0.0,0.0,False
9716430ebdca58e4,13,0.0,0.0,0.0,False
9716430ebdca58e4,14,0.0,0.0,0.0,False
9716430ebdca58e4,15,0.0,0.0,0.0,False
984f34fde55d59e0,0,0.0,0.1262725591659546,0.1262725591659546,False
984f34fde55d59e0,1,0.0,0.0,0.0,False
984f34fde55d59e0,2,0.0,0.0,0.0,False
984f34fde55d59e0,3,0.0,0.0,0.0,False
984f34fde55d59e0,4,0.0,0.0,0.0,False
984f34fde55d59e0,5,0.0,0.0,0.0,False
984f34fde55d59e0,6,0.0,0.0,0.0,False
984f34fde55d59e0,7,0.0,0.0,0.0,False
984f34fde55d59e0,8,0.0,0.0,0.0,False
984f34fde55d59e0,9,0.0,0.0,0.0,False
984f34fde55d59e0,10,0.0,0.0,0.0,False
984f34fde55d59e0,11,0.0,0.0,0.0,False
984f34fde55d59e0,12,0.0,0.0,0.0,False
984f34fde55d59e0,13,0.0,0.0,0.0,False
984f34fde55d59e0,14,0.0,0.0,0.0,False
984f34fde55d59e0,15,0.0,0.0,0.0,False
98a21be9df5e536d,0,0.0699148287026955,0.0,-2.2050418853759766,False
98a21be9df5e536d,1,0.0,0.0,0.0,False
98a21be9df5e536d,2,0.0,0.0,0.0,False
98a21be9df5e536d,3,0.0,0.0,0.0,False
98a21be9df5e536d,4,0.0,0.0,0.0,False
98a21be9df5e536d,5,0.0,0.0,0.0,False
98a21be9df5e536d,6,0.0,0.0,0.0,False
98a21be9df5e536d,7,0.0,0.0,0.0,False
98a21be9df5e536d,8,0.0,0.0,0.0,False
98a21be9df5e536d,9,0.0,0.0,0.0,False
98a21be9df5e536d,10,0.0,0.0,0.0,False
98a21be9df5e536d,11,0.0,0.0,0.0,False
98a21be9df5e536d,12,0.0,0.0,0.0,False
98a21be9df5e536d,13,0.0,0.0,0.0,False
98a21be9df5e536d,14,0.0,0.0,0.0,False
98a21be9df5e536d,15,0.0,0.0,0.0,False
9b56207d416a5f74,0,-0.9859395142173902,-1.6123136281967163,-1.6184066534042358,True
9b56207d416a5f74,1,0.0,0.0,0.0,False
9b56207d416a5f74,2,0.0,0.0,0.0,False
9b56207d416a5f74,3,0.0,0.0,0.0,False
9b56207d416a5f74,4,0.0,0.0,0.0,False
9b56207d416a5f74,5,0.0,0.0,0.0,False
9b56207d416a5f74,6,0.0,0.0,0.0,False
9b56207d416a5f74,7,0.0,0.0,0.0,False
9b56207d416a5f74,8,0.0,0.0,0.0,False
9b56207d416a5f74,9,0.0,0.0,0.0,False
9b56207d416a5f74,10,0.0,0.0,0.0,False
9b56207d416a5f74,11,0.0,0.0,0.0,False
9b56207d416a5f74,12,0.0,0.0,0.0,False
9b56207d416a5f74,13,0.0,0.0,0.0,False
9b56207d416a5f74,14,0.0,0.0,0.0,False
9b56207d416a5f74,15,0.0,0.0,0.0,False
9e67e0c2170d5a92,0,0.0,0.4808499813079834,0.4808499813079834,False
9e67e0c2170d5a92,1,0.0,0.0,0.0,False
9e67e0c2170d5a92,2,0.0,0.0,0.0,False
9e67e0c2170d5a92,3,0.0,0.0,0.0,False
9e67e0c2170d5a92,4,0.0,0.0,0.0,False
9e67e0c2170d5a92,5,0.0,0.0,0.0,False
9e67e0c2170d5a92,6,0.0,0.0,0.0,False
9e67e0c2170d5a92,7,0.0,0.0,0.0,False
9e67e0c2170d5a92,8,0.0,0.0,0.0,False
9e67e0c2170d5a92,9,0.0,0.0,0.0,False
9e67e0c2170d5a92,10,0.0,0.0,0.0,False
9e67e0c2170d5a92,11,0.0,0.0,0.0,False
9e67e0c2170d5a92,12,0.0,0.0,0.0,False
9e67e0c2170d5a92,13,0.0,0.0,0.0,False
9e67e0c2170d5a92,14,0.0,0.0,0.0,False
9e67e0c2170d5a92,15,0.0,0.0,0.0,False
a15e46c742d75292,0,0.0,0.0,0.0,False
a15e46c742d75292,1,0.0,0.0,0.0,False
a15e46c742d75292,2,0.0,0.0,0.0,False
a15e46c742d75292,3,0.0,0.0,0.0,False
a15e46c742d75292,4,0.0,0.0,0.0,False
a15e46c742d75292,5,0.0,0.0,0.0,False
a15e46c742d75292,6,0.0,0.0,0.0,False
a15e46c742d75292,7,0.0,0.0,0.0,False
a15e46c742d75292,8,0.0,0.0,0.0,False
a15e46c742d75292,9,0.0,0.0,0.0,False
a15e46c742d75292,10,0.0,0.0,0.0,False
a15e46c742d75292,11,0.0,0.0,0.0,False
a15e46c742d75292,12,0.0,0.0,0.0,False
a15e46c742d75292,13,0.0,0.0,0.0,False
a15e46c742d75292,14,0.0,0.0,0.0,False
a15e46c742d75292,15,0.0,0.0,0.0,False
a4e9b355053757ea,0,-0.8571428571428571,-1.2536342144012451,-1.2536342144012451,True
a4e9b355053757ea,1,0.0,0.0,0.0,False
a4e9b355053757ea,2,0.0,0.0,0.0,False
a4e9b355053757ea,3,0.0,0.0,0.0,False
a4e9b355053757ea,4,0.0,0.0,0.0,False
a4e9b355053757ea,5,0.0,0.0,0.0,False
a4e9b355053757ea,6,0.0,0.0,0.0,False
a4e9b355053757ea,7,0.0,0.0,0.0,False
a4e9b355053757ea,8,0.0,-0.028690218925476074,-0.028690218925476074,False
a4e9b355053757ea,9,0.0,0.0,0.0,False
a4e9b355053757ea,10,0.0,0.0,0.0,False
a4e9b355053757ea,11,0.0,0.0,0.0,False
a4e9b355053757ea,12,0.0,0.0,0.0,False
a4e9b355053757ea,14,0.0,0.0,0.0,False
a4e9b355053757ea,15,0.0,0.0,0.0,False
a7369b4251595080,0,0.04279512782068551,-0.6948269605636597,-3.5959171056747437,False
a7369b4251595080,1,0.0,0.0,0.0,False
a7369b4251595080,2,0.0,0.0,0.0,False
a7369b4251595080,3,0.0,0.0,0.0,False
a7369b4251595080,4,0.0,0.0,0.0,False
a7369b4251595080,5,0.0,0.0,0.0,False
a7369b4251595080,6,0.0,0.0,0.0,False
a7369b4251595080,7,0.0,0.0,0.0,False
a7369b4251595080,8,0.0,0.0,0.0,False
a7369b4251595080,9,0.0,0.0,0.0,False
a7369b4251595080,10,0.0,0.0,0.0,False
a7369b4251595080,11,0.0,0.0,0.0,False
a7369b4251595080,12,0.0,0.0,0.0,False
a7369b4251595080,13,0.0,0.0,0.0,False
a7369b4251595080,14,0.0,0.0,0.0,False
a7369b4251595080,15,0.0,0.0,0.0,False
aaafd2e0d5235647,0,0.0,0.0,-0.3448753356933594,False
aaafd2e0d5235647,1,0.0,0.0,0.0,False
aaafd2e0d5235647,2,0.0,0.0,0.0,False
aaafd2e0d5235647,3,0.0,0.0,0.0,False
aaafd2e0d5235647,4,0.0,0.0,0.0,False
aaafd2e0d5235647,5,0.0,0.0,0.0,False
aaafd2e0d5235647,6,0.0,0.0,0.0,False
aaafd2e0d5235647,7,0.0,0.0,0.0,False
aaafd2e0d5235647,8,0.0,0.0,0.0,False
aaafd2e0d5235647,9,0.0,0.0,0.0,False
aaafd2e0d5235647,10,0.0,0.0,0.0,False
aaafd2e0d5235647,11,0.0,0.0,0.0,False
aaafd2e0d5235647,12,0.0,0.0,0.0,False
aaafd2e0d5235647,13,0.0,0.0,0.0,False
aaafd2e0d5235647,14,0.0,0.0,0.0,False
aaafd2e0d5235647,15,0.0,0.0,0.0,False
abb420f4f4cb5ebf,0,0.0,-0.4303571581840515,-0.8724616169929504,False
abb420f4f4cb5ebf,1,0.0,0.0,0.0,False
abb420f4f4cb5ebf,2,0.0,0.0,0.0,False
abb420f4f4cb5ebf,3,0.0,0.0,0.0,False
abb420f4f4cb5ebf,4,0.0,0.0,0.0,False
abb420f4f4cb5ebf,5,0.0,0.0,0.0,False
abb420f4f4cb5ebf,6,0.0,0.0,0.0,False
abb420f4f4cb5ebf,7,0.0,0.0,0.0,False
abb420f4f4cb5ebf,8,0.0,0.0,0.0,False
abb420f4f4cb5ebf,9,0.0,0.0,0.0,False
abb420f4f4cb5ebf,10,0.0,0.0,0.0,False
abb420f4f4cb5ebf,11,0.0,0.0,0.0,False
abb420f4f4cb5ebf,12,0.0,0.0,0.0,False
abb420f4f4cb5ebf,13,0.0,0.0,0.0,False
abb420f4f4cb5ebf,14,0.0,0.0,0.0,False
abb420f4f4cb5ebf,15,0.0,0.0,0.0,False
ac3df24969fc5871,0,0.0,-1.2709143161773682,-1.2709143161773682,False
ac3df24969fc5871,1,0.0,0.0,0.0,False
ac3df24969fc5871,2,0.0,0.0,0.0,False
ac3df24969fc5871,3,0.0,0.0,0.0,False
ac3df24969fc5871,4,0.0,0.0,0.0,False
ac3df24969fc5871,5,0.0,0.0,0.0,False
ac3df24969fc5871,6,0.0,0.0,0.0,False
ac3df24969fc5871,7,0.0,0.0,0.0,False
ac3df24969fc5871,8,0.0,0.0,0.0,False
ac3df24969fc5871,9,0.0,0.0,0.0,False
ac3df24969fc5871,10,0.0,0.0,0.0,False
ac3df24969fc5871,11,0.0,0.0,0.0,False
ac3df24969fc5871,12,0.0,0.0,0.0,False
ac3df24969fc5871,14,0.0,0.0,0.0,False
ac3df24969fc5871,15,0.0,0.0,0.0,False
afed579657425088,0,0.0,1.591892957687378,1.591892957687378,False
afed579657425088,1,0.0,0.0,0.0,False
afed579657425088,2,0.0,0.0,0.0,False
afed579657425088,3,0.0,0.0,0.0,False
afed579657425088,4,0.0,0.0,0.0,False
afed579657425088,5,0.0,0.0,0.0,False
afed579657425088,6,0.0,0.0,0.0,False
afed579657425088,7,0.0,0.0,0.0,False
afed579657425088,8,0.0,0.0,0.0,False
afed579657425088,9,0.0,0.0,0.0,False
afed579657425088,10,0.0,0.0,0.0,False
afed579657425088,11,0.0,0.0,0.0,False
afed579657425088,12,0.0,0.0,0.0,False
afed579657425088,13,0.0,0.0,0.0,False
afed579657425088,14,0.0,0.0,0.0,False
afed579657425088,15,0.0,0.0,0.0,False
b4e8fe6729555a36,0,0.0,-2.0745601654052734,-4.261629104614258,False
b4e8fe6729555a36,1,0.0,0.0,0.0,False
b4e8fe6729555a36,2,0.0,0.0,0.0,False
b4e8fe6729555a36,3,0.0,0.0,0.0,False
b4e8fe6729555a36,4,0.0,0.0,0.0,False
b4e8fe6729555a36,5,0.0,0.0,0.0,False
b4e8fe6729555a36,6,0.0,0.0,0.0,False
b4e8fe6729555a36,7,0.0,0.0,0.0,False
b4e8fe6729555a36,8,0.0,0.0,0.0,False
b4e8fe6729555a36,9,0.0,0.0,0.0,False
b4e8fe6729555a36,10,0.0,0.0,0.0,False
b4e8fe6729555a36,11,0.0,0.0,0.0,False
b4e8fe6729555a36,12,0.0,0.0,0.0,False
b4e8fe6729555a36,13,0.0,0.0,0.0,False
b4e8fe6729555a36,14,0.0,0.0,0.0,False
b4e8fe6729555a36,15,0.0,0.0,0.0,False
b649db17afea5a36,0,0.0496873883808594,-0.49431848526000977,-3.9394787549972534,False
b649db17afea5a36,1,0.0,0.0,0.0,False
b649db17afea5a36,2,0.0,0.0,0.0,False
b649db17afea5a36,3,0.0,0.0,0.0,False
b649db17afea5a36,4,0.0,0.0,0.0,False
b649db17afea5a36,5,0.0,0.0,0.0,False
b649db17afea5a36,6,0.0,0.0,0.0,False
b649db17afea5a36,7,0.0,0.0,0.0,False
b649db17afea5a36,8,0.0,0.0,0.0,False
b649db17afea5a36,9,0.0,0.0,0.0,False
b649db17afea5a36,10,0.0,0.0,0.0,False
b649db17afea5a36,11,0.0,0.0,0.0,False
b649db17afea5a36,12,0.0,0.0,0.0,False
b649db17afea5a36,13,0.0,0.0,0.0,False
b649db17afea5a36,14,0.0,0.0,0.0,False
b649db17afea5a36,15,0.0,0.0,0.0,False
b71e61114ce55fee,0,0.0,0.0,0.0,False
b71e61114ce55fee,5,0.0,0.0,0.0,False
b71e61114ce55fee,6,0.0,0.0,0.0,False
b71e61114ce55fee,7,0.0,0.0,0.0,False
b71e61114ce55fee,8,0.0,0.0,0.0,False
b71e61114ce55fee,9,0.0,0.0,0.0,False
b71e61114ce55fee,10,0.0,0.0,0.0,False
b71e61114ce55fee,11,0.0,0.0,0.0,False
b71e61114ce55fee,12,0.0,0.0,0.0,False
b71e61114ce55fee,13,0.0,0.0,0.0,False
b9dd15639eee5285,0,0.0,-0.05161023139953613,-0.05161023139953613,False
b9dd15639eee5285,1,0.0,0.0,0.0,False
b9dd15639eee5285,2,0.0,0.0,0.0,False
b9dd15639eee5285,3,0.0,0.0,0.0,False
b9dd15639eee5285,4,0.0,0.0,0.0,False
b9dd15639eee5285,5,0.0,0.0,0.0,False
b9dd15639eee5285,6,0.0,0.0,0.0,False
b9dd15639eee5285,7,0.0,0.0,0.0,False
b9dd15639eee5285,8,0.0,0.0,0.0,False
b9dd15639eee5285,9,0.0,0.0,0.0,False
b9dd15639eee5285,10,0.0,0.0,0.0,False
b9dd15639eee5285,11,0.0,0.0,0.0,False
b9dd15639eee5285,12,0.0,0.0,0.0,False
b9dd15639eee5285,13,0.0,0.0,0.0,False
b9dd15639eee5285,14,0.0,0.0,0.0,False
b9dd15639eee5285,15,0.0,0.0,0.0,False
baa216ccdbf55aac,0,0.0,0.8038294315338135,0.8038294315338135,False
baa216ccdbf55aac,1,0.0,0.0,0.0,False
baa216ccdbf55aac,2,0.0,0.0,0.0,False
baa216ccdbf55aac,3,0.0,0.0,0.0,False
baa216ccdbf55aac,4,0.0,0.0,0.0,False
baa216ccdbf55aac,5,0.0,0.0,0.0,False
baa216ccdbf55aac,6,0.0,0.0,0.0,False
baa216ccdbf55aac,7,0.0,0.0,0.0,False
baa216ccdbf55aac,8,0.0,0.0,0.0,False
baa216ccdbf55aac,9,0.0,0.0,0.0,False
baa216ccdbf55aac,10,0.0,0.0,0.0,False
baa216ccdbf55aac,11,0.0,0.0,0.0,False
baa216ccdbf55aac,12,0.0,0.0,0.0,False
baa216ccdbf55aac,13,0.0,0.0,0.0,False
baa216ccdbf55aac,14,0.0,0.0,0.0,False
baa216ccdbf55aac,15,0.0,0.0,0.0,False
baf900a209655dd5,0,0.0,0.0,-0.22031354904174805,False
baf900a209655dd5,1,0.0,0.0,0.0,False
baf900a209655dd5,2,0.0,0.0,0.0,False
baf900a209655dd5,3,0.0,0.0,0.0,False
baf900a209655dd5,4,0.0,0.0,0.0,False
baf900a209655dd5,5,0.0,0.0,0.0,False
baf900a209655dd5,6,0.0,0.0,0.0,False
baf900a209655dd5,7,0.0,0.0,0.0,False
baf900a209655dd5,8,0.0,0.0,0.0,False
baf900a209655dd5,9,0.0,0.0,0.0,False
baf900a209655dd5,10,0.0,0.0,0.0,False
baf900a209655dd5,11,0.0,0.0,0.0,False
baf900a209655dd5,12,0.0,0.0,0.0,False
baf900a209655dd5,13,0.0,0.0,0.0,False
baf900a209655dd5,14,0.0,0.0,0.0,False
baf900a209655dd5,15,0.0,0.0,0.0,False
beb5adbed3c85047,0,0.0,3.3535550832748413,3.3535550832748413,False
beb5adbed3c85047,1,0.0,0.0,0.0,False
beb5adbed3c85047,2,0.0,0.0,0.0,False
beb5adbed3c85047,3,0.0,0.0,0.0,False
beb5adbed3c85047,4,0.0,0.0,0.0,False
beb5adbed3c85047,5,0.0,0.0,0.0,False
beb5adbed3c85047,6,0.0,0.0,0.0,False
beb5adbed3c85047,7,0.0,0.0,0.0,False
beb5adbed3c85047,8,0.0,0.0,0.0,False
beb5adbed3c85047,9,0.0,0.0,0.0,False
beb5adbed3c85047,10,0.0,0.0,0.0,False
beb5adbed3c85047,11,0.0,0.0,0.0,False
beb5adbed3c85047,12,0.0,0.0,0.0,False
beb5adbed3c85047,13,0.0,0.0,0.0,False
beb5adbed3c85047,14,0.0,0.0,0.0,False
beb5adbed3c85047,15,0.0,0.0,0.0,False
c0efdd3187b75e46,0,0.0,-0.179945707321167,-0.179945707321167,False
c0efdd3187b75e46,5,0.0,0.0,0.0,False
c0efdd3187b75e46,6,0.0,0.0,0.0,False
c0efdd3187b75e46,7,0.0,0.0,0.0,False
c0efdd3187b75e46,8,0.0,0.0,0.0,False
c0efdd3187b75e46,9,0.0,0.0,0.0,False
