scene_token,log_name,candidate_count,pair_count,mean_trajectory_distance,mean_consequence_distance,nonzero_consequence_pair_ratio,unique_consequence_count,trajectory_consequence_spearman,consequence_score_difference_spearman,variance_min_actor_polygon_clearance_m,variance_min_actor_center_distance_m,variance_candidate_corridor_actor_count,variance_any_actor_collision,variance_instantaneous_min_ttc_s,variance_drivable_area_valid,variance_oncoming_lane,variance_intersection,variance_centerline_lateral_offset_m,variance_centerline_heading_error_rad,variance_route_progress_m,variance_red_light_polygon_clearance_m,variance_red_light_polygon_intersection,variance_nearest_actor_relative_x_m,variance_nearest_actor_relative_y_m
0e40718b97485e10,2021.10.11.05.34.05_veh-50_01718_02261,12,66,1.2785352927752744,0.1355773282777532,1.0,12,0.42289948857113047,0.5346768765411031,0.9417282938957214,1.0415793657302856,0.0,0.0,0.0,0.1085069477558136,0.028645824640989304,0.0,0.3419617712497711,0.002132715191692114,1.5450060367584229,0.0,0.0,1.951058030128479,1.6862889528274536
0f12c162f6fa5d71,2021.09.14.18.43.41_veh-45_00965_01195,12,66,1.0433962060086621,0.1275689883585354,1.0,12,0.625091326583864,0.5175942813370011,0.713369607925415,0.7203001976013184,0.0,0.0,0.0,0.1163194477558136,0.0347222238779068,0.0,0.2810002267360687,0.0033272216096520424,0.7287792563438416,0.0,0.0,1.2316170930862427,8.740968704223633
1049b61c6d47500e,2021.09.14.18.43.41_veh-45_00965_01195,12,66,1.1334780984549833,0.11626769130568605,1.0,12,0.8507880179521972,0.405910028095513,0.8216128349304199,0.6970579624176025,0.0,0.0,0.0,0.086805559694767,0.0,0.0,0.32403719425201416,0.002975574927404523,0.9197347164154053,0.8902859687805176,0.0,21.330251693725586,19.524660110473633
116c97fd52875fa3,2021.09.14.18.43.41_veh-45_00965_01195,12,66,1.2010336205815795,0.11565979724854594,1.0,12,0.6569042897401107,0.23885177583154152,1.1052597761154175,1.2591853141784668,0.0173611119389534,0.0173611119389534,0.0,0.0442708320915699,0.0989583358168602,0.009548609144985676,0.4097280204296112,0.0025628856383264065,1.4043079614639282,0.0,0.0,16.58336639404297,1.9536442756652832
11a584e1083050e3,2021.06.09.18.23.43_veh-35_02086_02333,12,66,1.0015153249108624,0.10516869082521335,1.0,12,0.766329193194865,0.1227001382131436,0.293109655380249,0.28672412037849426,0.0,0.0,0.0,0.0,0.0,0.009548609144985676,0.5410536527633667,0.005263014230877161,0.3277180790901184,0.2906692624092102,0.0,16.85211181640625,9.696783065795898
11e7bfbe7e29593e,2021.06.09.17.23.18_veh-38_03425_04047,12,66,0.9656195065604182,0.11928268909808255,1.0,12,0.5377100511428871,-0.06611000939359149,0.21719802916049957,0.22082911431789398,0.009548614732921124,0.0,6.049353122711182,0.0,0.0,0.009548611007630825,0.27283304929733276,0.004940252751111984,0.22665736079216003,0.23977667093276978,0.0,5.91591215133667,4.656544208526611
123d061df94f514b,2021.10.01.13.28.54_veh-28_01767_01883,12,66,2.0281219074144863,0.10793855150054409,1.0,12,0.09145183175033923,0.619663918171381,0.5691356658935547,0.30563390254974365,0.0,0.0,0.0,0.0,0.0,0.0572916679084301,0.22749051451683044,0.0209208931773901,0.5503733158111572,0.0,0.0,4.066482067108154,0.32834213972091675
1263ae5b3f4055d8,2021.10.11.05.34.05_veh-50_01718_02261,12,66,1.0124810908398667,0.12470097130248765,1.0,12,0.5141634484918068,0.2217045333583994,0.4938774108886719,0.5144250392913818,0.046875,0.019097216427326202,5.8552446365356445,0.078993059694767,0.0,0.0,0.30885201692581177,0.003077129600569606,0.4771954417228699,0.4757624566555023,0.0,21.41580581665039,1.3025869131088257
128991ed1dc25fb8,2021.10.01.13.28.54_veh-28_01767_01883,12,66,1.3063867830245035,0.12251547617835079,1.0,12,0.9240580315207182,0.6601189854921199,0.4986463189125061,0.4615989923477173,0.0,0.0,0.0,0.0,0.0173611119389534,0.0364583320915699,0.4381055235862732,0.015715181827545166,0.6740844249725342,0.0,0.0,2.7277448177337646,1.4384667873382568
12f795d386d05ed6,2021.06.09.18.23.43_veh-35_02086_02333,12,66,1.0573708528330648,0.1281966773465706,1.0,12,0.8633128065963889,0.5903855978138394,0.5605530738830566,0.5456574559211731,0.0,0.0,0.0,0.028645824640989304,0.009548608213663101,0.0190972201526165,0.32303065061569214,0.006159850861877203,0.5194798111915588,0.19994968175888062,0.0,30.02318000793457,29.197904586791992
13ebaabdf9805611,2021.06.09.18.23.43_veh-35_02086_02333,12,66,1.2055745255150276,0.08277386796070979,1.0,12,0.8071182548794491,0.7216700543523158,0.17941147089004517,0.17452991008758545,0.0963541716337204,0.0364583283662796,2.5769381523132324,0.0,0.009548608213663101,0.0,0.19623176753520966,0.013379037380218506,0.1691373884677887,0.17431579530239105,0.0,0.38203296065330505,0.13689491152763367
144b919f2f58529b,2021.10.01.13.28.54_veh-28_01767_01883,12,66,1.0799867757053967,0.12676160444361442,1.0,12,0.6413735518213132,0.40171406822038025,0.6167995929718018,0.6529335379600525,0.0,0.0,3.092104911804199,0.086805559694767,0.01909721828997135,0.0381944365799427,0.35162845253944397,0.0033828073646873236,0.7834343910217285,0.0,0.0,1.4184937477111816,0.90155428647995
14c0aa171e5a5e81,2021.10.11.05.34.05_veh-50_01718_02261,12,66,1.005341441096956,0.12028116487474594,1.0,12,0.6857530529172321,0.3912309198388397,0.7844857573509216,0.3883317708969116,0.009548608213663101,0.019097216427326202,0.8621988892555237,0.0564236082136631,0.009548609144985676,0.0373263880610466,0.5723253488540649,0.010123612359166145,0.277965784072876,0.0,0.0,0.7817979454994202,1.6461001634597778
150e2e020e4e5546,2021.06.09.18.23.43_veh-35_02086_02333,12,66,1.0032464995070913,0.13627856056813115,1.0,12,0.7189019935288594,0.5474257846596268,0.7156881093978882,0.46355700492858887,0.01736111380159855,0.0,1.8776333332061768,0.1276041567325592,0.0269097201526165,0.0,0.2722781300544739,0.0037576293107122183,0.6258069276809692,0.6415919661521912,0.0,13.982922554016113,2.916217803955078
158540ccc8c552a4,2021.06.09.18.23.43_veh-35_02086_02333,12,66,1.0671398083334844,0.12204648812878079,1.0,12,0.8373447448074315,0.5806264008611137,0.569638192653656,0.5652732849121094,0.0,0.0,0.0,0.028645824640989304,0.009548608213663101,0.0190972201526165,0.32736262679100037,0.006308602634817362,0.5383440256118774,0.0942058116197586,0.0,14.849138259887695,21.481918334960938
158deb3b34c25339,2021.06.09.18.23.43_veh-35_02086_02333,12,66,1.4219044920274753,0.1435227226847842,1.0,12,0.45755140382006054,0.19008525810032542,0.3900752365589142,0.539940357208252,0.0373263880610466,0.009548608213663101,2.989501953125,0.1371527761220932,0.046006940305233,0.0555555485188961,0.3458910584449768,0.0018205302767455578,2.1846959590911865,0.009805312380194664,0.0,3.625786542892456,3.7821755409240723
16287dd2c58e5bdb,2021.06.09.18.23.43_veh-35_02086_02333,12,66,2.003272424515105,0.09634966575994543,1.0,12,0.5554952510176392,0.12789896670493686,0.25904005765914917,0.0729016661643982,0.0,0.0,0.0,0.0,0.0,0.0,0.19136062264442444,0.023125790059566498,0.10522176325321198,0.13905197381973267,0.0,0.6069332361221313,3.200843095779419
16973e1c8f115438,2021.06.09.18.23.43_veh-35_02086_02333,12,66,1.238247317847823,0.12340667127270794,1.0,12,0.7573948439620083,0.5188312058085099,0.14954985678195953,0.1709076166152954,0.125,0.0555555485188961,1.2776892185211182,0.009548611007630825,0.0347222238779068,0.0,0.3139357566833496,0.03441781550645828,0.06603588163852692,0.6680716872215271,0.0,0.5112960338592529,0.36824628710746765
17786f57108b5486,2021.09.14.18.43.41_veh-45_00965_01195,12,66,1.1669011699690335,0.11606363664118106,1.0,12,0.8317503392130259,0.21321923541877735,1.2413833141326904,1.2633618116378784,0.0,0.0,0.0,0.0746527761220932,0.0503472201526165,0.0668402761220932,0.2989278733730316,0.0025307077448815107,1.3008253574371338,0.0,0.0,1.333711862564087,2.6580958366394043
17c40bec14d45b1c,2021.06.09.17.23.18_veh-38_03425_04047,12,66,1.3333496041838804,0.13513595471610124,1.0,12,0.4722889051247261,0.27414411300995484,0.33301040530204773,0.718964695930481,0.0,0.0,0.0,0.1145833283662796,0.071180559694767,0.009548609144985676,0.33975696563720703,0.0020945316646248102,1.4489556550979614,0.0,0.0,5.321690082550049,8.490692138671875
17ed67f42eaf574a,2021.06.09.18.23.43_veh-35_02086_02333,12,66,1.461764343191046,0.15038654427410952,1.0,12,0.7727585846988833,0.5687930743525698,1.0798389911651611,1.1057331562042236,0.0,0.0,0.0,0.0,0.0,0.0,0.747628390789032,0.0023599795531481504,2.8204431533813477,2.803009510040283,0.0,6.2474589347839355,0.7468405961990356
17fb1b3c3cff5a03,2021.10.11.05.34.05_veh-50_01718_02261,12,66,1.0809348156058087,0.09331704182741957,1.0,12,0.8376787391712768,0.21912317447145005,0.9955933094024658,0.9736180901527405,0.0,0.0,0.0,0.0364583283662796,0.009548608213663101,0.0,0.37813735008239746,0.004067680798470974,1.0071346759796143,0.0,0.0,1.0475865602493286,1.624558448791504
18d1a6470364538e,2021.06.14.16.48.02_veh-12_02412_02506,12,66,0.9385815347025339,0.0968435093563056,1.0,12,0.7366871934036113,,0.1042330265045166,0.22576585412025452,0.0,0.0,0.0,0.0,0.0,0.0,0.23441001772880554,0.009259034879505634,0.07953246682882309,0.0,0.0,1.7024379968643188,2.484066963195801
19188e8475415502,2021.06.09.17.23.18_veh-38_03425_04047,12,66,0.932874746039936,0.13716511776725696,1.0,12,0.6230456111053128,0.21707546185158128,0.10181720554828644,0.23935773968696594,0.0,0.0,7.57011604309082,0.0,0.0,0.0234375,0.25097835063934326,0.008121519349515438,0.10170913487672806,0.11764388531446457,0.0,6.912649154663086,7.885202407836914
1945aeb7b5c05995,2021.06.09.18.23.43_veh-35_02086_02333,12,66,1.4230058944618438,0.14127612395885958,1.0,12,0.7158542949587726,0.45514615178924345,0.7381806969642639,0.7411839962005615,0.02777777425944805,0.0,0.0,0.0,0.0,0.009548609144985676,0.7768087983131409,0.002719755982980132,2.633753776550293,2.331733226776123,0.0190972201526165,5.419819355010986,7.038445472717285
194cc7247dc7556b,2021.06.14.16.48.02_veh-12_02412_02506,12,66,1.1388918381176865,0.11691575405858766,1.0,12,0.7307587934453608,,0.03848443552851677,0.11031941324472427,0.0,0.0,0.056282252073287964,0.0,0.0,0.0,0.26544201374053955,0.029251687228679657,0.025446832180023193,0.0,0.0,2.803075075149536,5.5608320236206055
19647efe20395ec5,2021.09.14.18.43.41_veh-45_00965_01195,12,66,1.1701800849207147,0.182392054233268,1.0,12,0.7539714017325959,0.4081473704741887,0.5554008483886719,0.48441433906555176,0.0,0.0,2.072460412979126,0.0407986119389534,0.1614583432674408,0.0173611119389534,0.6274082064628601,0.012622167356312275,0.6636526584625244,1.020694375038147,0.0,13.391828536987305,18.287246704101562
19e694e235055629,2021.09.14.18.43.41_veh-45_00965_01195,12,66,1.290050279304392,0.13429506158049564,1.0,12,0.6804091430957104,0.22493475533503138,1.1496007442474365,1.1743710041046143,0.0,0.0,0.0,0.1744791716337204,0.0659722238779068,0.009548609144985676,0.3549850583076477,0.0023663148749619722,1.732562780380249,0.0,0.0,32.3696403503418,5.600726127624512
1a4da9d357ea51a2,2021.09.14.18.43.41_veh-45_00965_01195,12,66,1.155138910159807,0.15243550194210206,1.0,12,0.8611835925268762,0.20160461447351763,0.4024132490158081,0.47830623388290405,0.0381944440305233,0.009548611007630825,5.493384838104248,0.0,0.0685763880610466,0.0538194365799427,0.38897645473480225,0.007941377349197865,0.739139974117279,0.13644403219223022,0.1006944552063942,1.0650652647018433,0.4962960481643677
1a55bb45202a57ca,2021.09.14.18.43.41_veh-45_00965_01195,12,66,1.1951976597601373,0.11119358311713948,1.0,12,0.6893852416240477,0.1557690435542744,1.2846907377243042,1.2183679342269897,0.0,0.0,0.0,0.0538194440305233,0.0911458358168602,0.009548609144985676,0.38866958022117615,0.002403340535238385,1.3947012424468994,0.0,0.0,15.772034645080566,1.9289182424545288
1acf8b62ef115b6c,2021.09.14.18.43.41_veh-45_00965_01195,12,66,0.957076650468165,0.10359725082052403,1.0,12,0.7357269596075567,-0.10840204571547857,0.2692577838897705,0.27465009689331055,0.0,0.0,2.4148213863372803,0.0,0.028645824640989304,0.0,0.2376650869846344,0.00789409689605236,0.27995628118515015,0.2847260534763336,0.0,12.76905345916748,3.4069485664367676
1d41bf824318525f,2021.09.14.18.43.41_veh-45_00965_01195,12,66,1.0771272405393872,0.14253163230406193,1.0,12,0.8180148209998958,0.3382483332338308,0.8047646284103394,0.6947115659713745,0.0,0.0,2.7672057151794434,0.0,0.1414930522441864,0.009548611007630825,0.48010462522506714,0.0044677769765257835,1.0177890062332153,0.0008148507913574576,0.0269097238779068,16.261716842651367,7.324495315551758
1d7ac95addcc5ce4,2021.06.09.18.23.43_veh-35_02086_02333,12,66,1.0908839772850538,0.13516290009887924,1.0,12,0.7724663396305189,0.23208779373835928,0.6163730025291443,0.6117749810218811,0.0,0.0,0.0,0.053819440305233,0.019097216427326202,0.0,0.298334538936615,0.004608209244906902,0.6933144330978394,0.0,0.0,18.08747100830078,24.062517166137695
1e9934287b615763,2021.06.14.16.48.02_veh-12_02412_02506,12,66,1.1664148888068602,0.10421405534219041,1.0,12,0.5490241102181402,0.19578332115645553,0.07540889084339142,0.04034394398331642,0.0,0.0,0.0,0.0,0.0,0.0,0.19279268383979797,0.020864011719822884,0.05830657482147217,0.0,0.0,13.671160697937012,20.81658935546875
1ee489091e7854fd,2021.06.09.17.23.18_veh-38_03425_04047,12,66,1.0825675781027186,0.11504026490860014,1.0,12,0.6178269491702328,0.4802971230306727,0.6181167960166931,0.48067450523376465,0.0,0.0,0.0,0.1232638880610466,0.0269097201526165,0.0,0.2864101231098175,0.0032942104153335094,0.5357325077056885,0.5929396152496338,0.00954861007630825,13.314924240112305,7.372572898864746
1eeebd4cc4295d8e,2021.10.01.13.28.54_veh-28_01767_01883,12,66,1.0761413819243026,0.11649601294982447,1.0,12,0.6541488362383886,0.03396305187349964,0.6707659959793091,0.5837368965148926,0.0,0.0,5.972936153411865,0.0,0.0269097201526165,0.01909721828997135,0.38843202590942383,0.0032815146259963512,0.7578322887420654,0.0,0.0,8.95846939086914,5.770318984985352
1ef152807db258b3,2021.09.14.18.43.41_veh-45_00965_01195,12,66,1.2034931215210027,0.13040822983776393,1.0,12,0.3622377622377623,0.4329591924069193,0.8842983245849609,0.8918548226356506,0.0,0.0,0.0,0.1276041567325592,0.0677083358168602,0.0,0.334801584482193,0.002595531987026334,1.1933073997497559,0.0,0.0,10.480127334594727,6.705807209014893
1ffd6c911ebc5a03,2021.06.09.18.23.43_veh-35_02086_02333,12,66,1.0671721305808615,0.1329240840049547,1.0,12,0.8183905646592216,0.3598580523953659,0.649337887763977,0.48475730419158936,0.0,0.0,0.9102305769920349,0.0,0.0442708358168602,0.01909721828997135,0.34465429186820984,0.00653581228107214,0.7062705755233765,0.02743670530617237,0.01736111007630825,1.8432332277297974,26.86862564086914
205455c9183159c4,2021.06.09.18.23.43_veh-35_02086_02333,12,66,1.3142404648819876,0.1427172471707539,1.0,12,0.7166475315729048,0.38170845981343293,0.6414580345153809,0.5676851868629456,0.0,0.0,0.0,0.0,0.0,0.0303819477558136,0.5631200075149536,0.00403826218098402,1.7132182121276855,0.0,0.0,9.447097778320312,17.26846694946289
2083a316b8d55d7e,2021.09.14.18.43.41_veh-45_00965_01195,12,66,1.0676814927108935,0.11888522857933158,1.0,12,0.643586264481787,0.41182674970712185,0.6944369077682495,0.552557110786438,0.0,0.0,0.0,0.0269097201526165,0.0729166641831398,0.0,0.3407343924045563,0.0059004961512982845,0.8780325651168823,0.0,0.0,16.586498260498047,1.767458438873291
