model,fold,epoch,monitor_delta,monitor_raw,monitor_total,train_delta,train_raw,train_total,best_epoch
mlp_delta,3,20,1.3075191974639893,0.648190438747406,1.95570969581604,0.8533677458763123,0.7628151774406433,1.6161829233169556,36
mlp_delta,3,21,1.3083916902542114,0.6361973881721497,1.9445891380310059,0.8519565463066101,0.7506635189056396,1.6026201248168945,36
mlp_delta,3,22,1.3097392320632935,0.6241701245307922,1.9339094161987305,0.8507499098777771,0.7379930019378662,1.588742971420288,36
mlp_delta,3,23,1.3116174936294556,0.6123552918434143,1.9239728450775146,0.8497647047042847,0.7250255346298218,1.5747902393341064,36
mlp_delta,3,24,1.3140524625778198,0.6009979248046875,1.9150503873825073,0.8489747643470764,0.7120288014411926,1.561003565788269,36
mlp_delta,3,25,1.3170219659805298,0.5903121829032898,1.9073340892791748,0.848297655582428,0.6992963552474976,1.5475940704345703,36
mlp_delta,3,26,1.3204543590545654,0.5804528594017029,1.900907278060913,0.8475937247276306,0.687114417552948,1.5347081422805786,36
mlp_delta,3,27,1.3242393732070923,0.5714960098266602,1.8957353830337524,0.8466873168945312,0.6757247447967529,1.5224120616912842,36
mlp_delta,3,28,1.328255534172058,0.5634370446205139,1.8916926383972168,0.8454094529151917,0.6652909517288208,1.5107004642486572,36
mlp_delta,3,29,1.3324006795883179,0.5562057495117188,1.8886064291000366,0.8436481952667236,0.6558772921562195,1.499525547027588,36
mlp_delta,3,30,1.3366049528121948,0.5496953129768372,1.8863003253936768,0.8413794636726379,0.6474503874778748,1.4888298511505127,36
mlp_delta,3,31,1.340817928314209,0.5437951683998108,1.884613037109375,0.8386588096618652,0.6398981809616089,1.4785569906234741,36
mlp_delta,3,32,1.3449803590774536,0.5384177565574646,1.8833980560302734,0.8355727195739746,0.6330601572990417,1.4686329364776611,36
mlp_delta,3,33,1.3490099906921387,0.5335170030593872,1.8825269937515259,0.8321917653083801,0.6267580986022949,1.4589498043060303,36
mlp_delta,3,34,1.3528133630752563,0.5290938019752502,1.8819072246551514,0.8285662531852722,0.6208232641220093,1.4493894577026367,36
mlp_delta,3,35,1.3563274145126343,0.5251909494400024,1.8815183639526367,0.8247637748718262,0.6151165962219238,1.43988037109375,36
mlp_delta,3,36,1.3595577478408813,0.5218740701675415,1.8814318180084229,0.8208921551704407,0.6095418930053711,1.430433988571167,36
mlp_delta,3,37,1.3625952005386353,0.5192008018493652,1.8817960023880005,0.8170747756958008,0.6040487289428711,1.4211235046386719,36
mlp_delta,3,38,1.365597128868103,0.5171840786933899,1.8827812671661377,0.8134044408798218,0.5986255407333374,1.4120299816131592,36
mlp_delta,3,39,1.3687584400177002,0.5157591104507446,1.8845175504684448,0.8099175095558167,0.5932841300964355,1.4032015800476074,36
mlp_delta,3,40,1.3722904920578003,0.5147660970687866,1.887056589126587,0.8065968155860901,0.5880389213562012,1.3946356773376465,36
mlp_delta,3,41,1.3764079809188843,0.513960599899292,1.8903685808181763,0.8033855557441711,0.5828890800476074,1.3862745761871338,36
mlp_delta,3,42,1.3812923431396484,0.5130518078804016,1.8943440914154053,0.8002049326896667,0.5778079032897949,1.3780128955841064,36
mlp_delta,3,43,1.3870378732681274,0.5117594003677368,1.8987972736358643,0.7969790101051331,0.5727458000183105,1.3697247505187988,36
mlp_delta,3,44,1.3936196565628052,0.5098764896392822,1.9034961462020874,0.793656051158905,0.5676431059837341,1.3612991571426392,36
mlp_delta,3,45,1.4009366035461426,0.5073218941688538,1.9082584381103516,0.7902125120162964,0.5624508261680603,1.352663278579712,36
mlp_delta,3,46,1.4089102745056152,0.5041649341583252,1.9130752086639404,0.786639392375946,0.5571514368057251,1.3437907695770264,36
mlp_delta,3,47,1.4175646305084229,0.5006109476089478,1.9181755781173706,0.7829381823539734,0.5517691373825073,1.334707260131836,36
mlp_delta,3,48,1.426998496055603,0.49694448709487915,1.923943042755127,0.7791357636451721,0.546360194683075,1.325495958328247,36
mlp_delta,3,49,1.4372572898864746,0.49345049262046814,1.9307078123092651,0.775283932685852,0.5409802198410034,1.3162641525268555,36
mlp_delta,3,50,1.4482077360153198,0.49034470319747925,1.9385523796081543,0.771418571472168,0.5356463193893433,1.3070648908615112,36
mlp_delta,3,51,1.4595576524734497,0.48774412274360657,1.9473017454147339,0.767514705657959,0.5303208827972412,1.2978355884552002,36
mlp_delta,3,52,1.4710025787353516,0.48567891120910645,1.956681489944458,0.763502836227417,0.5249364376068115,1.2884392738342285,36
mlp_delta,3,53,1.4823169708251953,0.48411598801612854,1.9664329290390015,0.7593564391136169,0.5194460153579712,1.2788023948669434,36
mlp_delta,3,54,1.4932832717895508,0.4829649031162262,1.9762481451034546,0.7551307678222656,0.5138569474220276,1.2689876556396484,36
mlp_delta,3,55,1.5036089420318604,0.4820755124092102,1.9856843948364258,0.7508783936500549,0.5082165598869324,1.2590949535369873,36
mlp_delta,3,56,1.5130677223205566,0.4812631607055664,1.994330883026123,0.7465538382530212,0.5025697946548462,1.2491235733032227,36
mlp_delta,4,0,9.23438549041748,5.760959148406982,14.995344161987305,4.605240821838379,1.025374412536621,5.630615234375,44
mlp_delta,4,1,8.266946792602539,5.741369247436523,14.008316040039062,1.957363247871399,0.9991966485977173,2.956559896469116,44
mlp_delta,4,2,7.933779239654541,5.717906951904297,13.65168571472168,1.2512364387512207,0.9754192233085632,2.2266557216644287,44
mlp_delta,4,3,7.80025053024292,5.6936116218566895,13.49386215209961,1.0401501655578613,0.9514169692993164,1.9915671348571777,44
mlp_delta,4,4,7.737087726593018,5.670172214508057,13.407259941101074,0.960279107093811,0.9283725023269653,1.8886516094207764,44
mlp_delta,4,5,7.703087329864502,5.648464679718018,13.35155200958252,0.9237067103385925,0.9073402285575867,1.8310469388961792,44
mlp_delta,4,6,7.682948112487793,5.628975868225098,13.31192398071289,0.9044083952903748,0.8888090252876282,1.793217420578003,44
mlp_delta,4,7,7.6701483726501465,5.611820697784424,13.28196907043457,0.8930396437644958,0.8728455305099487,1.7658851146697998,44
mlp_delta,4,8,7.661579608917236,5.596837997436523,13.258417129516602,0.885698139667511,0.8592175841331482,1.7449157238006592,44
mlp_delta,4,9,7.655629634857178,5.583713531494141,13.239343643188477,0.880553662776947,0.847502589225769,1.7280561923980713,44
mlp_delta,4,10,7.651401519775391,5.572091102600098,13.223492622375488,0.8766664862632751,0.8371955752372742,1.7138620615005493,44
mlp_delta,4,11,7.64837646484375,5.5616254806518555,13.210001945495605,0.8735186457633972,0.8278003334999084,1.7013189792633057,44
mlp_delta,4,12,7.646248817443848,5.552006721496582,13.19825553894043,0.8708093762397766,0.8188825845718384,1.6896920204162598,44
mlp_delta,4,13,7.644842624664307,5.54295539855957,13.187797546386719,0.8683582544326782,0.8100898861885071,1.67844820022583,44
mlp_delta,4,14,7.6440606117248535,5.534222602844238,13.17828369140625,0.8660567402839661,0.8011531829833984,1.6672098636627197,44
mlp_delta,4,15,7.643864154815674,5.525589466094971,13.169453620910645,0.8638435006141663,0.7918803691864014,1.6557238101959229,44
mlp_delta,4,16,7.6442551612854,5.5168681144714355,13.161123275756836,0.8616902828216553,0.7821469306945801,1.6438372135162354,44
mlp_delta,4,17,7.645262241363525,5.507900714874268,13.153162956237793,0.85959392786026,0.7718858122825623,1.6314797401428223,44
mlp_delta,4,18,7.646931171417236,5.49856424331665,13.145495414733887,0.8575720191001892,0.7610791325569153,1.6186511516571045,44
mlp_delta,4,19,7.649309158325195,5.488777160644531,13.138086318969727,0.8556571006774902,0.7497528791427612,1.6054099798202515,44
mlp_delta,4,20,7.6524271965026855,5.478513240814209,13.130940437316895,0.8538896441459656,0.7379747629165649,1.5918643474578857,44
mlp_delta,4,21,7.656277179718018,5.467805862426758,13.124082565307617,0.8523085713386536,0.7258537411689758,1.5781623125076294,44
mlp_delta,4,22,7.660786151885986,5.456758499145508,13.117544174194336,0.850936770439148,0.7135406136512756,1.5644774436950684,44
mlp_delta,4,23,7.665806293487549,5.44553804397583,13.111344337463379,0.8497664332389832,0.7012237310409546,1.550990104675293,44
mlp_delta,4,24,7.671107292175293,5.43436336517334,13.105470657348633,0.848747193813324,0.6891173720359802,1.5378645658493042,44
mlp_delta,4,25,7.676402568817139,5.423481464385986,13.099884033203125,0.8477844595909119,0.6774429082870483,1.5252273082733154,44
mlp_delta,4,26,7.681391716003418,5.413132667541504,13.094524383544922,0.8467538356781006,0.6664023399353027,1.5131561756134033,44
mlp_delta,4,27,7.685821056365967,5.403514862060547,13.089336395263672,0.8455309867858887,0.6561518311500549,1.5016827583312988,44
mlp_delta,4,28,7.689528942108154,5.394752502441406,13.084281921386719,0.8440250158309937,0.6467795968055725,1.490804672241211,44
mlp_delta,4,29,7.692474842071533,5.386886119842529,13.079360961914062,0.8421948552131653,0.6382940411567688,1.480488896369934,44
mlp_delta,4,30,7.694725036621094,5.3798747062683105,13.074600219726562,0.8400322198867798,0.6306246519088745,1.4706568717956543,44
mlp_delta,4,31,7.696425914764404,5.3736162185668945,13.07004165649414,0.837522566318512,0.6236382722854614,1.4611608982086182,44
mlp_delta,4,32,7.697734355926514,5.367981433868408,13.065715789794922,0.8346195220947266,0.6171680092811584,1.4517874717712402,44
mlp_delta,4,33,7.698780059814453,5.362839221954346,13.06161880493164,0.8312676548957825,0.611049234867096,1.4423168897628784,44
mlp_delta,4,34,7.699652671813965,5.358078956604004,13.057731628417969,0.8274667859077454,0.6051521897315979,1.4326189756393433,44
mlp_delta,4,35,7.700435638427734,5.353612899780273,13.054048538208008,0.823330283164978,0.5993995070457458,1.422729730606079,44
mlp_delta,4,36,7.701248645782471,5.349372863769531,13.050621032714844,0.8190873861312866,0.5937656760215759,1.4128530025482178,44
mlp_delta,4,37,7.702254295349121,5.345303058624268,13.047557830810547,0.8150119185447693,0.5882591009140015,1.403270959854126,44
mlp_delta,4,38,7.703606605529785,5.3413615226745605,13.044967651367188,0.811309814453125,0.5828979015350342,1.3942077159881592,44
mlp_delta,4,39,7.705377578735352,5.337515354156494,13.042892456054688,0.80802321434021,0.5776882767677307,1.385711431503296,44
mlp_delta,4,40,7.707546710968018,5.333749771118164,13.041296005249023,0.8050146102905273,0.5726128816604614,1.3776274919509888,44
mlp_delta,4,41,7.710051536560059,5.330053806304932,13.040105819702148,0.8020592331886292,0.5676285624504089,1.369687795639038,44
mlp_delta,4,42,7.712873458862305,5.326421737670898,13.039295196533203,0.7989926338195801,0.5626732110977173,1.3616658449172974,44
mlp_delta,4,43,7.716029167175293,5.322844505310059,13.038873672485352,0.7958040237426758,0.5576774477958679,1.3534815311431885,44
mlp_delta,4,44,7.719490051269531,5.319316387176514,13.038806915283203,0.7925951480865479,0.5525792241096497,1.3451743125915527,44
mlp_delta,4,45,7.7231268882751465,5.315855503082275,13.038982391357422,0.7894450426101685,0.5473403334617615,1.3367853164672852,44
mlp_delta,4,46,7.72677755355835,5.312514305114746,13.039291381835938,0.7863060235977173,0.541958749294281,1.3282647132873535,44
mlp_delta,4,47,7.730392932891846,5.309380531311035,13.039773941040039,0.7830417156219482,0.5364700555801392,1.3195117712020874,44
mlp_delta,4,48,7.734078884124756,5.306539535522461,13.040618896484375,0.7795601487159729,0.5309351086616516,1.3104952573776245,44
mlp_delta,4,49,7.73799467086792,5.304026126861572,13.042020797729492,0.7758906483650208,0.5254154205322266,1.3013060092926025,44
mlp_delta,4,50,7.742213249206543,5.301780700683594,13.043993949890137,0.7721390724182129,0.5199477672576904,1.2920868396759033,44
mlp_delta,4,51,7.746653079986572,5.299653053283691,13.046306610107422,0.7683838605880737,0.5145273208618164,1.2829111814498901,44
mlp_delta,4,52,7.751128196716309,5.297479629516602,13.04860782623291,0.7646052837371826,0.5091139674186707,1.273719310760498,44
mlp_delta,4,53,7.755537509918213,5.295187473297119,13.050724983215332,0.7607153058052063,0.5036599636077881,1.2643752098083496,44
mlp_delta,4,54,7.759990215301514,5.292854309082031,13.052845001220703,0.7566861510276794,0.4981418251991272,1.2548279762268066,44
mlp_delta,4,55,7.7647013664245605,5.290642261505127,13.055343627929688,0.7526037096977234,0.4925704002380371,1.2451741695404053,44
mlp_delta,4,56,7.7698073387146,5.288677215576172,13.05848503112793,0.7485136985778809,0.486971914768219,1.235485553741455,44
mlp_delta,4,57,7.775385856628418,5.2869486808776855,13.062334060668945,0.7443116307258606,0.4813655614852905,1.225677251815796,44
mlp_delta,4,58,7.781579971313477,5.285318374633789,13.066898345947266,0.7398949265480042,0.47575515508651733,1.2156500816345215,44
mlp_delta,4,59,7.788646221160889,5.283626079559326,13.072272300720215,0.7353127002716064,0.4701281785964966,1.205440878868103,44
mlp_delta,4,60,7.796863079071045,5.281805038452148,13.078668594360352,0.7306922078132629,0.4644605219364166,1.195152759552002,44
mlp_delta,4,61,7.806357383728027,5.279899597167969,13.086256980895996,0.7260777950286865,0.4587332308292389,1.184810996055603,44
mlp_delta,4,62,7.817112445831299,5.277947425842285,13.095060348510742,0.7213863134384155,0.45294836163520813,1.1743346452713013,44
mlp_delta,4,63,7.828944206237793,5.275913238525391,13.104857444763184,0.7165941596031189,0.44712626934051514,1.1637203693389893,44
mlp_delta,4,64,7.841379642486572,5.273768424987793,13.115148544311523,0.7117952108383179,0.4412926733493805,1.153087854385376,44
mlp_delta_strong,0,0,2.0612261295318604,1.003716230392456,9.248620986938477,4.410702705383301,1.037666916847229,18.680477142333984,20
mlp_delta_strong,0,1,1.3406699895858765,0.9967086911201477,6.359388828277588,1.8363553285598755,1.0324939489364624,8.377915382385254,20
mlp_delta_strong,0,2,1.088426947593689,0.9829555749893188,5.336663246154785,1.1870571374893188,1.0236743688583374,5.771903038024902,20
mlp_delta_strong,0,3,0.9924541115760803,0.9646052718162537,4.934421539306641,0.989903450012207,1.007617473602295,4.967231273651123,20
mlp_delta_strong,0,4,0.9500342607498169,0.9450827240943909,4.745219707489014,0.9232228994369507,0.9874365329742432,4.680328369140625,20
mlp_delta_strong,0,5,0.9285215735435486,0.926332950592041,4.640419006347656,0.896237850189209,0.96646648645401,4.551417827606201,20
mlp_delta_strong,0,6,0.9163200259208679,0.9093175530433655,4.5745978355407715,0.8832541704177856,0.9464372396469116,4.479454040527344,20
mlp_delta_strong,0,7,0.9087399244308472,0.8944594860076904,4.5294189453125,0.8759477734565735,0.9281480312347412,4.431939125061035,20
mlp_delta_strong,0,8,0.9036576747894287,0.8818683624267578,4.496499061584473,0.8711873292922974,0.9119262099266052,4.3966755867004395,20
mlp_delta_strong,0,9,0.9000182151794434,0.8714430332183838,4.471515655517578,0.8676298260688782,0.8978316187858582,4.368350982666016,20
mlp_delta_strong,0,10,0.8972572088241577,0.862943708896637,4.451972484588623,0.8646305799484253,0.885744571685791,4.344266891479492,20
mlp_delta_strong,0,11,0.8950560092926025,0.8560493588447571,4.436273574829102,0.8618489503860474,0.8754251599311829,4.322821140289307,20
mlp_delta_strong,0,12,0.8932299017906189,0.8503994941711426,4.423318862915039,0.8590872287750244,0.8665606379508972,4.3029093742370605,20
mlp_delta_strong,0,13,0.8916738033294678,0.8456279039382935,4.412322998046875,0.8562225103378296,0.8588040471076965,4.283694267272949,20
mlp_delta_strong,0,14,0.8903353810310364,0.8413920402526855,4.40273380279541,0.8531731367111206,0.8518053889274597,4.264497756958008,20
mlp_delta_strong,0,15,0.889202892780304,0.8373918533325195,4.394203186035156,0.8498839735984802,0.8452387452125549,4.24477481842041,20
mlp_delta_strong,0,16,0.8882989287376404,0.8333799242973328,4.386575698852539,0.8463196754455566,0.8388227224349976,4.224101543426514,20
mlp_delta_strong,0,17,0.8876795768737793,0.8291624188423157,4.379880905151367,0.842462956905365,0.8323282599449158,4.202179908752441,20
mlp_delta_strong,0,18,0.8874328136444092,0.8245974183082581,4.37432861328125,0.8383145928382874,0.825580358505249,4.178838729858398,20
mlp_delta_strong,0,19,0.8876743912696838,0.8195914626121521,4.370288848876953,0.8338955640792847,0.81845623254776,4.154038429260254,20
mlp_delta_strong,0,20,0.8885356783866882,0.8140961527824402,4.368238925933838,0.8292466402053833,0.8108845353126526,4.127871036529541,20
mlp_delta_strong,0,21,0.8901388049125671,0.8081071376800537,4.368662357330322,0.8244252800941467,0.8028442859649658,4.100545406341553,20
mlp_delta_strong,0,22,0.892555296421051,0.8016661405563354,4.37188720703125,0.8194974660873413,0.7943641543388367,4.072353839874268,20
mlp_delta_strong,0,23,0.8957527875900269,0.7948641777038574,4.377875328063965,0.8145231008529663,0.7855209112167358,4.043613433837891,20
mlp_delta_strong,0,24,0.8995494246482849,0.7878429889678955,4.386040687561035,0.8095394372940063,0.7764348387718201,4.01459264755249,20
mlp_delta_strong,0,25,0.9036070704460144,0.7807877659797668,4.39521598815918,0.8045517802238464,0.7672615647315979,3.985468626022339,20
mlp_delta_strong,0,26,0.9074891805648804,0.7739062309265137,4.403862953186035,0.7995378375053406,0.7581766843795776,3.9563279151916504,20
mlp_delta_strong,0,27,0.9107832312583923,0.7673940062522888,4.410526752471924,0.7944700121879578,0.7493577003479004,3.9272377490997314,20
mlp_delta_strong,0,28,0.913237452507019,0.7613937854766846,4.41434383392334,0.7893365025520325,0.7409602999687195,3.898306369781494,20
mlp_delta_strong,0,29,0.9148442149162292,0.7559635639190674,4.415340423583984,0.7841432094573975,0.7330976724624634,3.8696703910827637,20
mlp_delta_strong,0,30,0.9158265590667725,0.7510655522346497,4.414371967315674,0.7788895964622498,0.7258225679397583,3.841381072998047,20
mlp_delta_strong,0,31,0.916536808013916,0.746583104133606,4.4127302169799805,0.7735417485237122,0.7191190123558044,3.813286066055298,20
mlp_delta_strong,0,32,0.9173306822776794,0.7423588037490845,4.411681652069092,0.7680379748344421,0.7129064798355103,3.7850584983825684,20
mlp_delta_strong,0,33,0.9184766411781311,0.7382389903068542,4.412145614624023,0.7623277902603149,0.7070592641830444,3.7563705444335938,20
mlp_delta_strong,0,34,0.9201233983039856,0.7341119647026062,4.414605617523193,0.7564171552658081,0.7014360427856445,3.727104663848877,20
mlp_delta_strong,0,35,0.9223118424415588,0.7299278378486633,4.419175148010254,0.7503770589828491,0.6959116458892822,3.6974198818206787,20
mlp_delta_strong,0,36,0.9250090718269348,0.7256969213485718,4.4257330894470215,0.7443017959594727,0.6904014945030212,3.6676087379455566,20
mlp_delta_strong,0,37,0.9281477928161621,0.7214707136154175,4.4340620040893555,0.7382399439811707,0.6848716139793396,3.637831449508667,20
mlp_delta_strong,0,38,0.9316706657409668,0.7173042893409729,4.443986892700195,0.732149600982666,0.6793316602706909,3.6079301834106445,20
mlp_delta_strong,0,39,0.9355698227882385,0.7132102251052856,4.455489635467529,0.7259248495101929,0.6738152503967285,3.5775146484375,20
mlp_delta_strong,0,40,0.9398984313011169,0.7091232538223267,4.468717098236084,0.7194890975952148,0.6683547496795654,3.546311140060425,20
mlp_delta_strong,1,0,29.891834259033203,10.256959915161133,129.8242950439453,4.892587184906006,1.0315245389938354,20.60187339782715,38
mlp_delta_strong,1,1,28.988279342651367,10.252233505249023,126.20535278320312,1.9528121948242188,1.0212531089782715,8.832502365112305,38
mlp_delta_strong,1,2,28.682180404663086,10.242833137512207,124.9715576171875,1.2142441272735596,1.0131900310516357,5.870166778564453,38
mlp_delta_strong,1,3,28.572189331054688,10.226954460144043,124.51570892333984,0.9899537563323975,0.9999309182167053,4.95974588394165,38
mlp_delta_strong,1,4,28.525938034057617,10.208182334899902,124.31193542480469,0.9142071604728699,0.9825079441070557,4.639336585998535,38
mlp_delta_strong,1,5,28.50330352783203,10.188929557800293,124.20214080810547,0.8835418820381165,0.9639471769332886,4.498114585876465,38
mlp_delta_strong,1,6,28.490737915039062,10.17055606842041,124.13350677490234,0.868773877620697,0.946079671382904,4.421175003051758,38
mlp_delta_strong,1,7,28.483007431030273,10.153854370117188,124.08588409423828,0.8604910373687744,0.929871141910553,4.371835231781006,38
mlp_delta_strong,1,8,28.47783660888672,10.139284133911133,124.05062866210938,0.8551574945449829,0.9157382249832153,4.336368083953857,38
mlp_delta_strong,1,9,28.474123001098633,10.12702465057373,124.02351379394531,0.8512548804283142,0.9037476181983948,4.308767318725586,38
mlp_delta_strong,1,10,28.47128677368164,10.116996765136719,124.00214385986328,0.848053514957428,0.8937519192695618,4.285965919494629,38
mlp_delta_strong,1,11,28.469011306762695,10.108940124511719,123.9849853515625,0.8451680541038513,0.885485053062439,4.266157150268555,38
mlp_delta_strong,1,12,28.46710777282715,10.102498054504395,123.97093200683594,0.8423776030540466,0.8786218762397766,4.248132228851318,38
mlp_delta_strong,1,13,28.465469360351562,10.097293853759766,123.95916748046875,0.8395471572875977,0.8728227019309998,4.231011390686035,38
mlp_delta_strong,1,14,28.464033126831055,10.092970848083496,123.94910430908203,0.8365903496742249,0.8677716851234436,4.214133262634277,38
mlp_delta_strong,1,15,28.462753295898438,10.089202880859375,123.94021606445312,0.8334512114524841,0.8632007837295532,4.197005748748779,38
mlp_delta_strong,1,16,28.46161460876465,10.085676193237305,123.93213653564453,0.8300957679748535,0.8588914275169373,4.179274559020996,38
mlp_delta_strong,1,17,28.460622787475586,10.082077980041504,123.92456817626953,0.8265087008476257,0.8546657562255859,4.160700798034668,38
mlp_delta_strong,1,18,28.459793090820312,10.078105926513672,123.91728210449219,0.8226920366287231,0.8503759503364563,4.141144275665283,38
mlp_delta_strong,1,19,28.459142684936523,10.073476791381836,123.91004943847656,0.8186652660369873,0.8458999991416931,4.120561122894287,38
mlp_delta_strong,1,20,28.45870018005371,10.06795883178711,123.90275573730469,0.8144651055335999,0.8411398530006409,4.099000453948975,38
mlp_delta_strong,1,21,28.458494186401367,10.061381340026855,123.89535522460938,0.8101428151130676,0.8360229730606079,4.076594352722168,38
mlp_delta_strong,1,22,28.458534240722656,10.053641319274902,123.88777923583984,0.8057572245597839,0.8305013179779053,4.053530216217041,38
mlp_delta_strong,1,23,28.458818435668945,10.04471492767334,123.87998962402344,0.8013644814491272,0.8245478272438049,4.030005931854248,38
mlp_delta_strong,1,24,28.459321975708008,10.034639358520508,123.8719253540039,0.7970029711723328,0.8181515336036682,4.006163597106934,38
mlp_delta_strong,1,25,28.460002899169922,10.02352523803711,123.86354064941406,0.7926793098449707,0.8113155961036682,3.9820327758789062,38
mlp_delta_strong,1,26,28.4608154296875,10.011543273925781,123.85480499267578,0.7883627414703369,0.8040573000907898,3.9575083255767822,38
mlp_delta_strong,1,27,28.461719512939453,9.998920440673828,123.84579467773438,0.783993661403656,0.7964105010032654,3.932385206222534,38
mlp_delta_strong,1,28,28.46270179748535,9.985925674438477,123.83673095703125,0.7795069813728333,0.7884300947189331,3.9064579010009766,38
mlp_delta_strong,1,29,28.46376609802246,9.972835540771484,123.82789611816406,0.7748590707778931,0.7801940441131592,3.8796303272247314,38
mlp_delta_strong,1,30,28.464956283569336,9.95992660522461,123.81974792480469,0.7700455784797668,0.7718011140823364,3.8519835472106934,38
mlp_delta_strong,1,31,28.466306686401367,9.947441101074219,123.81266784667969,0.7651031613349915,0.763364315032959,3.823776960372925,38
mlp_delta_strong,1,32,28.46784782409668,9.935582160949707,123.80697631835938,0.7600988745689392,0.7549998760223389,3.7953953742980957,38
mlp_delta_strong,1,33,28.469552993774414,9.924508094787598,123.80271911621094,0.7551057934761047,0.7468165755271912,3.767239809036255,38
mlp_delta_strong,1,34,28.471342086791992,9.914324760437012,123.79969024658203,0.7501651048660278,0.7389059066772461,3.7395663261413574,38
mlp_delta_strong,1,35,28.473066329956055,9.905094146728516,123.79736328125,0.7452441453933716,0.7313336730003357,3.712310314178467,38
mlp_delta_strong,1,36,28.47462272644043,9.896834373474121,123.79532623291016,0.7402308583259583,0.7241345643997192,3.685058116912842,38
mlp_delta_strong,1,37,28.476057052612305,9.889506340026855,123.79373168945312,0.7350008487701416,0.71731036901474,3.657313823699951,38
mlp_delta_strong,1,38,28.47758674621582,9.883020401000977,123.79336547851562,0.7295196652412415,0.7108350396156311,3.628913640975952,38
mlp_delta_strong,1,39,28.479482650756836,9.87724494934082,123.79517364501953,0.7238744497299194,0.7046658396720886,3.600163698196411,38
mlp_delta_strong,1,40,28.48196029663086,9.872018814086914,123.79985809326172,0.7181916236877441,0.6987566351890564,3.5715231895446777,38
mlp_delta_strong,1,41,28.48508644104004,9.867161750793457,123.80751037597656,0.7125270962715149,0.693067729473114,3.5431761741638184,38
mlp_delta_strong,1,42,28.48882484436035,9.862486839294434,123.81778717041016,0.7068460583686829,0.6875641345977783,3.5149483680725098,38
mlp_delta_strong,1,43,28.49300193786621,9.85781192779541,123.82981872558594,0.7010838985443115,0.6822046041488647,3.4865403175354004,38
mlp_delta_strong,1,44,28.49740219116211,9.852993965148926,123.84260559082031,0.695188045501709,0.6769325137138367,3.4576847553253174,38
mlp_delta_strong,1,45,28.501876831054688,9.847970008850098,123.85547637939453,0.6891509294509888,0.6716823577880859,3.428286075592041,38
mlp_delta_strong,1,46,28.50640869140625,9.842780113220215,123.86841583251953,0.6830757260322571,0.6664018034934998,3.398704767227173,38
mlp_delta_strong,1,47,28.510967254638672,9.837528228759766,123.88139343261719,0.6771154403686523,0.6610674262046814,3.3695292472839355,38
mlp_delta_strong,1,48,28.51544952392578,9.832293510437012,123.89408874511719,0.671239972114563,0.6556749939918518,3.340634822845459,38
mlp_delta_strong,1,49,28.5199031829834,9.827047348022461,123.90666198730469,0.6652420163154602,0.650215744972229,3.3111839294433594,38
mlp_delta_strong,1,50,28.524484634399414,9.821672439575195,123.91960906982422,0.6590515971183777,0.6446626782417297,3.2808690071105957,38
mlp_delta_strong,1,51,28.52939796447754,9.816069602966309,123.93366241455078,0.6527653932571411,0.6389912962913513,3.2500529289245605,38
mlp_delta_strong,1,52,28.5349063873291,9.810279846191406,123.94990539550781,0.6464724540710449,0.633234977722168,3.2191247940063477,38
mlp_delta_strong,1,53,28.5411319732666,9.80441951751709,123.96894836425781,0.6401898860931396,0.6275126338005066,3.18827223777771,38
mlp_delta_strong,1,54,28.548053741455078,9.798538208007812,123.99075317382812,0.6337751746177673,0.6219571232795715,3.157057762145996,38
mlp_delta_strong,1,55,28.555540084838867,9.792616844177246,124.01477813720703,0.627204179763794,0.6166040897369385,3.1254208087921143,38
mlp_delta_strong,1,56,28.563419342041016,9.786701202392578,124.04037475585938,0.6205703616142273,0.6113752722740173,3.0936567783355713,38
mlp_delta_strong,1,57,28.571645736694336,9.780964851379395,124.06755065917969,0.6138805747032166,0.606171190738678,3.0616934299468994,38
mlp_delta_strong,1,58,28.580049514770508,9.775498390197754,124.09569549560547,0.6071604490280151,0.6009426116943359,3.0295844078063965,38
mlp_delta_strong,2,0,2.9691457748413086,1.1167247295379639,12.993308067321777,4.3577165603637695,1.0215519666671753,18.452417373657227,33
mlp_delta_strong,2,1,2.183178424835205,1.105044960975647,9.837759017944336,1.8439805507659912,1.0090316534042358,8.384953498840332,33
mlp_delta_strong,2,2,1.9090580940246582,1.0897340774536133,8.725966453552246,1.1971800327301025,0.9979487657546997,5.78666877746582,33
mlp_delta_strong,2,3,1.8071173429489136,1.0716067552566528,8.300076484680176,0.9995356202125549,0.9833249449729919,4.981467247009277,33
mlp_delta_strong,2,4,1.7632561922073364,1.0528883934020996,8.105913162231445,0.9320983290672302,0.9661269187927246,4.694519996643066,33
mlp_delta_strong,2,5,1.7415015697479248,1.0351462364196777,8.001152038574219,0.9044839143753052,0.9484661221504211,4.566401958465576,33
mlp_delta_strong,2,6,1.7293148040771484,1.0192095041275024,7.936468601226807,0.8910689949989319,0.9317979216575623,4.4960737228393555,33
mlp_delta_strong,2,7,1.7217369079589844,1.005375862121582,7.8923234939575195,0.8834861516952515,0.9168761372566223,4.4508209228515625,33
mlp_delta_strong,2,8,1.7165729999542236,0.9936177134513855,7.859909534454346,0.8785567879676819,0.9039470553398132,4.4181742668151855,33
mlp_delta_strong,2,9,1.7127554416656494,0.9837549328804016,7.834776878356934,0.8749070763587952,0.8929392099380493,4.3925676345825195,33
