bootstrap_samples,channel,channel_index,ci_high,ci_low,confidence,method,metric,point,seed
1000,drivable_area_sdf,1,447164040.0437974,0.2810874735789413,0.95,global_separation,predicted_target_sensitivity_ratio,151693953.2258339,20260823
1000,drivable_area_sdf,1,0.08661267088978564,0.0804980353311764,0.95,global_separation,target_action_gap,0.08359363173829103,20260823
1000,lane_sdf,2,0.020533075431951837,0.016196589550891705,0.95,global_separation,predicted_action_gap,0.018321854990439344,20260823
1000,lane_sdf,2,22540133.184521835,0.22468488316663301,0.95,global_separation,predicted_target_sensitivity_ratio,7513377.892746724,20260823
1000,lane_sdf,2,0.09510291361065323,0.08807804645696486,0.95,global_separation,target_action_gap,0.09147007767400094,20260823
1000,route_sdf,3,0.0247055630409038,0.019380772223877917,0.95,global_separation,predicted_action_gap,0.02193468248643857,20260823
1000,route_sdf,3,29645720.029322006,0.34278249522687115,0.95,global_separation,predicted_target_sensitivity_ratio,11825898.290551437,20260823
1000,route_sdf,3,0.07320944831805938,0.06758382063497516,0.95,global_separation,target_action_gap,0.07036854761074586,20260823
1000,relative_longitudinal_velocity,4,0.016549998362735754,0.013112416347682702,0.95,global_separation,predicted_action_gap,0.014791886938963154,20260823
1000,relative_longitudinal_velocity,4,411523862.0427536,13338289.204429055,0.95,global_separation,predicted_target_sensitivity_ratio,158119034.31984016,20260823
1000,relative_longitudinal_velocity,4,0.031298478585854196,0.027296826991411356,0.95,global_separation,target_action_gap,0.029274825456327404,20260823
1000,relative_lateral_velocity,5,0.010986856271523689,0.008634207748673363,0.95,global_separation,predicted_action_gap,0.009778813963952542,20260823
1000,relative_lateral_velocity,5,278338788.42338705,9225532.906297881,0.95,global_separation,predicted_target_sensitivity_ratio,105961688.44888833,20260823
1000,relative_lateral_velocity,5,0.025728293376238887,0.021998349859075398,0.95,global_separation,target_action_gap,0.023816985822436278,20260823
1000,dynamic_clearance,6,0.013446329415981789,0.010628899104824148,0.95,global_separation,predicted_action_gap,0.0119758957632163,20260823
1000,dynamic_clearance,6,416587883.92531735,15365681.93023396,0.95,global_separation,predicted_target_sensitivity_ratio,159264693.51300812,20260823
1000,dynamic_clearance,6,0.05224035152541232,0.047213909172895564,0.95,global_separation,target_action_gap,0.049639782884884784,20260823
1000,dynamic_collision_field,7,0.016170941697629164,0.01276818502270242,0.95,global_separation,predicted_action_gap,0.014402680832682594,20260823
1000,dynamic_collision_field,7,388993912.0226838,27758210.305500787,0.95,global_separation,predicted_target_sensitivity_ratio,162458663.70758757,20260823
1000,dynamic_collision_field,7,0.19796736888228195,0.1833869873206101,0.95,global_separation,target_action_gap,0.19030467258261494,20260823
1000,ego_swept_footprint,8,0.008081324051597763,0.006091289075686207,0.95,global_separation,predicted_action_gap,0.007118702955161662,20260823
1000,ego_swept_footprint,8,945250972.5640742,319476201.9199108,0.95,global_separation,predicted_target_sensitivity_ratio,591790080.4366875,20260823
1000,ego_swept_footprint,8,0.02947469170505491,0.025691061734217112,0.95,global_separation,target_action_gap,0.027631223495549858,20260823
1000,candidate_relative_dynamic_occupancy,0,0.1521101407116737,0.13141054777563907,0.95,aee,auprc,0.14139243399433835,20260821
1000,candidate_relative_dynamic_occupancy,0,1.1045979120034097,1.0073138509539599,0.95,aee,balanced_bce,1.0574218778252333,20260821
1000,candidate_relative_dynamic_occupancy,0,0.08120848827788714,0.0653260110061261,0.95,aee,iou,0.07289239649368497,20260821
1000,drivable_area_sdf,1,0.06660574419382027,0.05963115067980253,0.95,aee,huber,0.06317573661915958,20260821
1000,drivable_area_sdf,1,0.2827293897435069,0.26656223143935204,0.95,aee,normalized_l1,0.27490551108121875,20260821
1000,lane_sdf,2,0.060384530649241056,0.05371914894366637,0.95,aee,huber,0.05710261038783938,20260821
1000,lane_sdf,2,0.2676621115766466,0.25211436511203644,0.95,aee,normalized_l1,0.2600508695691824,20260821
1000,route_sdf,3,0.05870330332904122,0.049596046168264005,0.95,aee,huber,0.053940607055090364,20260821
1000,route_sdf,3,0.2542821446031332,0.23598293448090554,0.95,aee,normalized_l1,0.24501077169179916,20260821
1000,relative_longitudinal_velocity,4,0.03928671467393845,0.03211478365883522,0.95,aee,masked_huber,0.03554057078896828,20260821
1000,relative_longitudinal_velocity,4,0.21584871961618773,0.19592643343280844,0.95,aee,masked_l1,0.205567993891115,20260821
1000,relative_lateral_velocity,5,0.03333670141548888,0.025874311207583864,0.95,aee,masked_huber,0.029597361918907456,20260821
1000,relative_lateral_velocity,5,0.19507321622882348,0.17145567366465306,0.95,aee,masked_l1,0.18349530682899057,20260821
1000,dynamic_clearance,6,0.042979685120657085,0.036649075557140164,0.95,aee,huber,0.03981715225661173,20260821
1000,dynamic_clearance,6,0.22673735607154666,0.2089749024827033,0.95,aee,normalized_l1,0.21769029574096202,20260821
1000,dynamic_collision_field,7,0.4499706210062606,0.4004686142252506,0.95,aee,auprc,0.4252954116502299,20260821
1000,dynamic_collision_field,7,0.8926941849900463,0.8345790022053784,0.95,aee,balanced_bce,0.8639705106373364,20260821
1000,dynamic_collision_field,7,0.28915971056243034,0.24459132718493373,0.95,aee,iou,0.2660024993710097,20260821
1000,ego_swept_footprint,8,0.9927625744431584,0.9905424526877682,0.95,aee,auprc,0.9916680048329503,20260821
1000,ego_swept_footprint,8,0.07679998871560814,0.0561239920021815,0.95,aee,balanced_bce,0.06593899161167198,20260821
1000,ego_swept_footprint,8,0.9428335925847292,0.9342884872466326,0.95,aee,dice,0.9385191220045089,20260821
1000,ego_swept_footprint,8,0.9118304022976045,0.8977796587803901,0.95,aee,iou,0.9047342719089669,20260821
1000,all,-1,0.2208973321467638,0.2132550503320992,0.95,aee,structured_effect_mae,0.21693765242397786,20260821
1000,candidate_relative_dynamic_occupancy,0,0.022382439884827635,0.017543631815524232,0.95,aee,predicted_action_gap,0.019933593450857722,20260821
1000,candidate_relative_dynamic_occupancy,0,602028676.2592909,17049702.518035043,0.95,aee,predicted_target_sensitivity_ratio,217527613.9755912,20260821
1000,candidate_relative_dynamic_occupancy,0,0.14953813238148697,0.13623101218357173,0.95,aee,target_action_gap,0.14264755005494628,20260821
1000,drivable_area_sdf,1,0.025415061396918272,0.020087658946129617,0.95,aee,predicted_action_gap,0.02268786209477749,20260821
1000,drivable_area_sdf,1,835651026.3528256,0.3295523010940686,0.95,aee,predicted_target_sensitivity_ratio,282526004.5464135,20260821
1000,drivable_area_sdf,1,0.08669259818842844,0.08068321466572374,0.95,aee,target_action_gap,0.08359363173829103,20260821
1000,lane_sdf,2,0.024103659707439277,0.019056060495154268,0.95,aee,predicted_action_gap,0.021532346077288697,20260821
1000,lane_sdf,2,36120315.70605821,0.26461430972464023,0.95,aee,predicted_target_sensitivity_ratio,12040105.432855647,20260821
1000,lane_sdf,2,0.09553734142481798,0.08783151239517009,0.95,aee,target_action_gap,0.09147007767400094,20260821
1000,route_sdf,3,0.030267255977389204,0.02379146492418354,0.95,aee,predicted_action_gap,0.02703180737488106,20260821
1000,route_sdf,3,67446828.90401493,0.4205238496133366,0.95,aee,predicted_target_sensitivity_ratio,27336790.84785977,20260821
1000,route_sdf,3,0.07346289954293753,0.06760430525002825,0.95,aee,target_action_gap,0.07036854761074586,20260821
1000,relative_longitudinal_velocity,4,0.017100265910819652,0.013679230116816864,0.95,aee,predicted_action_gap,0.015388158836215334,20260821
1000,relative_longitudinal_velocity,4,410241815.9951906,22990749.12793213,0.95,aee,predicted_target_sensitivity_ratio,158997013.7504924,20260821
1000,relative_longitudinal_velocity,4,0.03128839352106971,0.02724980728933525,0.95,aee,target_action_gap,0.029274825456327404,20260821
1000,relative_lateral_velocity,5,0.01175280632904199,0.009380287820258987,0.95,aee,predicted_action_gap,0.010573765563847325,20260821
1000,relative_lateral_velocity,5,321582635.2615188,17699733.60076933,0.95,aee,predicted_target_sensitivity_ratio,124036029.07618052,20260821
1000,relative_lateral_velocity,5,0.025748426414206892,0.021929919229752817,0.95,aee,target_action_gap,0.023816985822436278,20260821
1000,dynamic_clearance,6,0.01648201981398917,0.013234827473971908,0.95,aee,predicted_action_gap,0.014921322617612594,20260821
1000,dynamic_clearance,6,669143190.2235752,28369480.682075664,0.95,aee,predicted_target_sensitivity_ratio,250740037.84643263,20260821
1000,dynamic_clearance,6,0.05201329677434716,0.04732907520641487,0.95,aee,target_action_gap,0.049639782884884784,20260821
1000,dynamic_collision_field,7,0.01666581355167213,0.01312686106980985,0.95,aee,predicted_action_gap,0.01493696548856923,20260821
1000,dynamic_collision_field,7,697078461.2769058,31770539.750650976,0.95,aee,predicted_target_sensitivity_ratio,290576917.5608219,20260821
1000,dynamic_collision_field,7,0.19791487331716276,0.1829736174283018,0.95,aee,target_action_gap,0.19030467258261494,20260821
1000,ego_swept_footprint,8,0.0073411442563761685,0.005574401115674389,0.95,aee,predicted_action_gap,0.0064377946719693276,20260821
1000,ego_swept_footprint,8,823307716.0360451,301414450.63758403,0.95,aee,predicted_target_sensitivity_ratio,537864818.3307258,20260821
1000,ego_swept_footprint,8,0.029481818524430405,0.025851818386475097,0.95,aee,target_action_gap,0.027631223495549858,20260821
1000,candidate_relative_dynamic_occupancy,0,0.151885100907576,0.13150000129967182,0.95,aee,auprc,0.14151298612013682,20260822
1000,candidate_relative_dynamic_occupancy,0,1.0811364630000413,0.9894612030846468,0.95,aee,balanced_bce,1.0352729352440493,20260822
1000,candidate_relative_dynamic_occupancy,0,0.07700542585312282,0.06501948215028526,0.95,aee,iou,0.07070609674332891,20260822
1000,drivable_area_sdf,1,0.06716225548977964,0.060316372445318844,0.95,aee,huber,0.06379769611917437,20260822
1000,drivable_area_sdf,1,0.28549689097069203,0.27087480940259995,0.95,aee,normalized_l1,0.2783345554023981,20260822
1000,lane_sdf,2,0.06153420409727842,0.05512877269354649,0.95,aee,huber,0.058428655184805396,20260822
1000,lane_sdf,2,0.2732824298519641,0.2591835669785738,0.95,aee,normalized_l1,0.2661967410594225,20260822
1000,route_sdf,3,0.059381158867222256,0.050955124520021496,0.95,aee,huber,0.05498736038804054,20260822
1000,route_sdf,3,0.2572552781082689,0.23948266239501537,0.95,aee,normalized_l1,0.24785590067505836,20260822
1000,relative_longitudinal_velocity,4,0.03285373653458313,0.02612407535916949,0.95,aee,masked_huber,0.029275905964095728,20260822
1000,relative_longitudinal_velocity,4,0.19091957131866366,0.17158040969632568,0.95,aee,masked_l1,0.18075158761348575,20260822
1000,relative_lateral_velocity,5,0.033316629851700176,0.026114795476205474,0.95,aee,masked_huber,0.029587242075892087,20260822
1000,relative_lateral_velocity,5,0.1966808902697327,0.17353520667141614,0.95,aee,masked_l1,0.18490553550266972,20260822
1000,dynamic_clearance,6,0.03854192712504882,0.034933423717715774,0.95,aee,huber,0.03667464186903089,20260822
1000,dynamic_clearance,6,0.22700689704827962,0.21517167508974672,0.95,aee,normalized_l1,0.22106246243417263,20260822
1000,dynamic_collision_field,7,0.4490530142773475,0.4028241725131554,0.95,aee,auprc,0.4250958900680805,20260822
1000,dynamic_collision_field,7,0.8724649018468515,0.8177844438503811,0.95,aee,balanced_bce,0.8467025293612246,20260822
1000,dynamic_collision_field,7,0.29771947329030696,0.2543967562587977,0.95,aee,iou,0.27604256328095605,20260822
1000,ego_swept_footprint,8,0.9924181589167603,0.9898868480869545,0.95,aee,auprc,0.9911625146558296,20260822
1000,ego_swept_footprint,8,0.053577210106590875,0.03920955628106964,0.95,aee,balanced_bce,0.04617477547138246,20260822
1000,ego_swept_footprint,8,0.9269022945612669,0.9169019803464412,0.95,aee,dice,0.9218256363868713,20260822
1000,ego_swept_footprint,8,0.8980059437619312,0.8820121206269257,0.95,aee,iou,0.8900324582257683,20260822
1000,all,-1,0.21857926179915665,0.21197864230014385,0.95,aee,structured_effect_mae,0.21540811167657375,20260822
1000,candidate_relative_dynamic_occupancy,0,0.02422414637464777,0.018847490841836075,0.95,aee,predicted_action_gap,0.021621478718339734,20260822
1000,candidate_relative_dynamic_occupancy,0,452852349.99513686,18388044.163005065,0.95,aee,predicted_target_sensitivity_ratio,174921545.50877863,20260822
1000,candidate_relative_dynamic_occupancy,0,0.1493800155645094,0.13580676598957608,0.95,aee,target_action_gap,0.14264755005494628,20260822
1000,drivable_area_sdf,1,0.021058083559011,0.016732789068430128,0.95,aee,predicted_action_gap,0.01890673719703798,20260822
1000,drivable_area_sdf,1,522967432.2850176,0.2703082722792735,0.95,aee,predicted_target_sensitivity_ratio,176288157.69065094,20260822
1000,drivable_area_sdf,1,0.08677806188640935,0.08064147210765253,0.95,aee,target_action_gap,0.08359363173829103,20260822
1000,lane_sdf,2,0.020129069268445366,0.015912765576321566,0.95,aee,predicted_action_gap,0.018043709217087374,20260822
1000,lane_sdf,2,17170846.78866862,0.21759700417703165,0.95,aee,predicted_target_sensitivity_ratio,5723615.746429274,20260822
1000,lane_sdf,2,0.09546083703286874,0.08767521878285936,0.95,aee,target_action_gap,0.09147007767400094,20260822
1000,route_sdf,3,0.024926616589321635,0.019659899327737956,0.95,aee,predicted_action_gap,0.02235046637649467,20260822
1000,route_sdf,3,34205475.364012375,0.346336622105158,0.95,aee,predicted_target_sensitivity_ratio,11625304.663206728,20260822
1000,route_sdf,3,0.07331027674096323,0.06757453758814493,0.95,aee,target_action_gap,0.07036854761074586,20260822
1000,relative_longitudinal_velocity,4,0.016375002121126192,0.012778471113909779,0.95,aee,predicted_action_gap,0.014594390733299375,20260822
1000,relative_longitudinal_velocity,4,354573091.0807432,14620248.136407172,0.95,aee,predicted_target_sensitivity_ratio,135966525.40677187,20260822
1000,relative_longitudinal_velocity,4,0.031380116162202695,0.02729834013469701,0.95,aee,target_action_gap,0.029274825456327404,20260822
1000,relative_lateral_velocity,5,0.011045870870738139,0.008728893599832505,0.95,aee,predicted_action_gap,0.009930905892596112,20260822
1000,relative_lateral_velocity,5,274487952.7697079,13326181.647400998,0.95,aee,predicted_target_sensitivity_ratio,106190269.12975937,20260822
1000,relative_lateral_velocity,5,0.02572536618819617,0.021994101263188553,0.95,aee,target_action_gap,0.023816985822436278,20260822
1000,dynamic_clearance,6,0.016155286175419326,0.01306560741991626,0.95,aee,predicted_action_gap,0.014634561986644383,20260822
1000,dynamic_clearance,6,483631617.6727648,27201084.51328176,0.95,aee,predicted_target_sensitivity_ratio,187133680.49690035,20260822
1000,dynamic_clearance,6,0.05232863430116187,0.047171410425264564,0.95,aee,target_action_gap,0.049639782884884784,20260822
1000,dynamic_collision_field,7,0.015426335711385006,0.01232228604329121,0.95,aee,predicted_action_gap,0.013942575504196267,20260822
1000,dynamic_collision_field,7,453655159.3307034,31626085.316376,0.95,aee,predicted_target_sensitivity_ratio,188482404.91913402,20260822
1000,dynamic_collision_field,7,0.19731607838122475,0.18286901176173884,0.95,aee,target_action_gap,0.19030467258261494,20260822
1000,ego_swept_footprint,8,0.008086378369484663,0.0061462095319891165,0.95,aee,predicted_action_gap,0.0071155111899382315,20260822
1000,ego_swept_footprint,8,1019322248.9194423,387706926.4251818,0.95,aee,predicted_target_sensitivity_ratio,669451729.5576425,20260822
1000,ego_swept_footprint,8,0.02963726231347241,0.025663049659632287,0.95,aee,target_action_gap,0.027631223495549858,20260822
1000,candidate_relative_dynamic_occupancy,0,0.15160918301237197,0.12979959858187165,0.95,aee,auprc,0.14069699828556742,20260823
1000,candidate_relative_dynamic_occupancy,0,1.083388984142658,0.9919443005805305,0.95,aee,balanced_bce,1.0384492520499216,20260823
1000,candidate_relative_dynamic_occupancy,0,0.08964190517151482,0.06977373077008996,0.95,aee,iou,0.07918414448199292,20260823
1000,drivable_area_sdf,1,0.06321594459614717,0.05695744764721021,0.95,aee,huber,0.060194408547133205,20260823
1000,drivable_area_sdf,1,0.2773408180333674,0.26314325565919283,0.95,aee,normalized_l1,0.27047790721058845,20260823
1000,lane_sdf,2,0.05677330616721883,0.050926118926052005,0.95,aee,huber,0.054019864283502105,20260823
1000,lane_sdf,2,0.2617251014687121,0.24799231127500534,0.95,aee,normalized_l1,0.25521591246128084,20260823
1000,route_sdf,3,0.05114893167368136,0.043595564319263216,0.95,aee,huber,0.04749367630016059,20260823
1000,route_sdf,3,0.23868151247501374,0.22218291003853083,0.95,aee,normalized_l1,0.23054470255970955,20260823
1000,relative_longitudinal_velocity,4,0.034473441087866374,0.027193521129314224,0.95,aee,masked_huber,0.0305649333424905,20260823
1000,relative_longitudinal_velocity,4,0.19592630540661046,0.17516756127413827,0.95,aee,masked_l1,0.1849151763599366,20260823
1000,relative_lateral_velocity,5,0.03370031165308925,0.026305665938076952,0.95,aee,masked_huber,0.02980078900582157,20260823
1000,relative_lateral_velocity,5,0.19677472591904613,0.17416666629617492,0.95,aee,masked_l1,0.1847093862054559,20260823
1000,dynamic_clearance,6,0.03730449731429108,0.03247780096342321,0.95,aee,huber,0.03484862060658634,20260823
1000,dynamic_clearance,6,0.21427410336621106,0.19927728768512606,0.95,aee,normalized_l1,0.2066312200576067,20260823
1000,dynamic_collision_field,7,0.4516289003239927,0.4042551935459051,0.95,aee,auprc,0.4287486542921407,20260823
1000,dynamic_collision_field,7,0.8766397284527172,0.8173679064018277,0.95,aee,balanced_bce,0.847951267380656,20260823
1000,dynamic_collision_field,7,0.30755621396566807,0.2632168150316546,0.95,aee,iou,0.2855343982121401,20260823
1000,ego_swept_footprint,8,0.992732213356612,0.9907054115048087,0.95,aee,auprc,0.9917599047020801,20260823
1000,ego_swept_footprint,8,0.0642038045429207,0.04690208667903074,0.95,aee,balanced_bce,0.05489768732155146,20260823
1000,ego_swept_footprint,8,0.9353286380648613,0.927367822510004,0.95,aee,dice,0.9315228148698806,20260823
1000,ego_swept_footprint,8,0.906030635086442,0.8926658113908192,0.95,aee,iou,0.8998988709984408,20260823
1000,all,-1,0.21080874517150225,0.20407691291719673,0.95,aee,structured_effect_mae,0.20748323480784894,20260823
1000,candidate_relative_dynamic_occupancy,0,0.024642392081102176,0.019364674127597608,0.95,aee,predicted_action_gap,0.021926300712336876,20260823
1000,candidate_relative_dynamic_occupancy,0,459513294.38315254,9620581.498413203,0.95,aee,predicted_target_sensitivity_ratio,169207765.64258218,20260823
1000,candidate_relative_dynamic_occupancy,0,0.14959345539020183,0.13626842655408083,0.95,aee,target_action_gap,0.14264755005494628,20260823
1000,drivable_area_sdf,1,0.0219362582124161,0.0175565392308068,0.95,aee,predicted_action_gap,0.019688149659643762,20260823
1000,drivable_area_sdf,1,508419021.5482,0.290277551869967,0.95,aee,predicted_target_sensitivity_ratio,173792985.96478504,20260823
1000,drivable_area_sdf,1,0.08661267088978564,0.0804980353311764,0.95,aee,target_action_gap,0.08359363173829103,20260823
1000,lane_sdf,2,0.02159621489253337,0.017205095528874906,0.95,aee,predicted_action_gap,0.019312015495070854,20260823
1000,lane_sdf,2,39723362.871295966,0.23870701130300384,0.95,aee,predicted_target_sensitivity_ratio,13241121.129991412,20260823
1000,lane_sdf,2,0.09510291361065323,0.08807804645696486,0.95,aee,target_action_gap,0.09147007767400094,20260823
1000,route_sdf,3,0.026968833227494448,0.021179699924033263,0.95,aee,predicted_action_gap,0.024004968998991082,20260823
1000,route_sdf,3,65205400.551584624,0.37040143012035853,0.95,aee,predicted_target_sensitivity_ratio,24754909.198592894,20260823
1000,route_sdf,3,0.07320944831805938,0.06758382063497516,0.95,aee,target_action_gap,0.07036854761074586,20260823
1000,relative_longitudinal_velocity,4,0.016248845306286685,0.012986756450168443,0.95,aee,predicted_action_gap,0.014567984128822492,20260823
1000,relative_longitudinal_velocity,4,370890616.70308137,15033011.65791553,0.95,aee,predicted_target_sensitivity_ratio,145787358.76725656,20260823
1000,relative_longitudinal_velocity,4,0.031298478585854196,0.027296826991411356,0.95,aee,target_action_gap,0.029274825456327404,20260823
1000,relative_lateral_velocity,5,0.011606676182889807,0.00917467404854835,0.95,aee,predicted_action_gap,0.010363058583560156,20260823
1000,relative_lateral_velocity,5,241417697.27790177,10113258.529612698,0.95,aee,predicted_target_sensitivity_ratio,94311800.84200944,20260823
1000,relative_lateral_velocity,5,0.025728293376238887,0.021998349859075398,0.95,aee,target_action_gap,0.023816985822436278,20260823
1000,dynamic_clearance,6,0.015232382533878895,0.012206800903473338,0.95,aee,predicted_action_gap,0.01368300150164126,20260823
1000,dynamic_clearance,6,394663196.8282551,16351199.649479823,0.95,aee,predicted_target_sensitivity_ratio,155241606.00418356,20260823
1000,dynamic_clearance,6,0.05224035152541232,0.047213909172895564,0.95,aee,target_action_gap,0.049639782884884784,20260823
1000,dynamic_collision_field,7,0.01743989855721738,0.013935383707671424,0.95,aee,predicted_action_gap,0.01563584761636556,20260823
1000,dynamic_collision_field,7,485846405.3397521,22200515.788962796,0.95,aee,predicted_target_sensitivity_ratio,189556016.65234572,20260823
1000,dynamic_collision_field,7,0.19796736888228195,0.1833869873206101,0.95,aee,target_action_gap,0.19030467258261494,20260823
1000,ego_swept_footprint,8,0.007890095225660969,0.005923026096500612,0.95,aee,predicted_action_gap,0.006936865932355682,20260823
1000,ego_swept_footprint,8,839671984.5274078,271184837.43633264,0.95,aee,predicted_target_sensitivity_ratio,510373841.85231715,20260823
1000,ego_swept_footprint,8,0.02947469170505491,0.025691061734217112,0.95,aee,target_action_gap,0.027631223495549858,20260823
1000,candidate_relative_dynamic_occupancy,0,0.15351798549116125,0.13240057309531403,0.95,confidence_aee,auprc,0.14225532626836448,20260821
1000,candidate_relative_dynamic_occupancy,0,1.100732764413672,1.0048971289133792,0.95,confidence_aee,balanced_bce,1.054049306207524,20260821
1000,candidate_relative_dynamic_occupancy,0,0.0946530313229603,0.07316922372914877,0.95,confidence_aee,iou,0.08349640977797239,20260821
1000,drivable_area_sdf,1,0.0655392007894814,0.058732783007994296,0.95,confidence_aee,huber,0.06215327366441488,20260821
1000,drivable_area_sdf,1,0.28040107320286334,0.26484563817456364,0.95,confidence_aee,normalized_l1,0.2727331565767527,20260821
1000,lane_sdf,2,0.0595522908594925,0.05318271276091691,0.95,confidence_aee,huber,0.05633278693631291,20260821
1000,lane_sdf,2,0.2662189692594111,0.2509175235316157,0.95,confidence_aee,normalized_l1,0.2585510358512402,20260821
1000,route_sdf,3,0.058152729533775704,0.04917820970616303,0.95,confidence_aee,huber,0.05346068809274584,20260821
1000,route_sdf,3,0.2539155417636037,0.23556294990107418,0.95,confidence_aee,normalized_l1,0.2444760728776455,20260821
1000,relative_longitudinal_velocity,4,0.04049605622868209,0.032967024232020775,0.95,confidence_aee,masked_huber,0.03656513257859236,20260821
1000,relative_longitudinal_velocity,4,0.21928515302832238,0.19886838298058138,0.95,confidence_aee,masked_l1,0.20872923937470964,20260821
1000,relative_lateral_velocity,5,0.03376232077036548,0.026267531851572132,0.95,confidence_aee,masked_huber,0.029979755009117072,20260821
1000,relative_lateral_velocity,5,0.1962339449902841,0.17307727075104293,0.95,confidence_aee,masked_l1,0.18481145616775999,20260821
1000,dynamic_clearance,6,0.03984851804478094,0.03447642779827584,0.95,confidence_aee,huber,0.03712639848608524,20260821
1000,dynamic_clearance,6,0.21874909956902264,0.2024570137269795,0.95,confidence_aee,normalized_l1,0.21046480016410352,20260821
1000,dynamic_collision_field,7,0.4499294302751152,0.4005859918277198,0.95,confidence_aee,auprc,0.4247657066982621,20260821
1000,dynamic_collision_field,7,0.8912503239243901,0.8318854700494052,0.95,confidence_aee,balanced_bce,0.8622942951448983,20260821
1000,dynamic_collision_field,7,0.2970941391916548,0.252625915862391,0.95,confidence_aee,iou,0.2744574909884305,20260821
1000,ego_swept_footprint,8,0.9929651271760983,0.9908775067796343,0.95,confidence_aee,auprc,0.9919296911926435,20260821
1000,ego_swept_footprint,8,0.07414258490124759,0.05385845483613471,0.95,confidence_aee,balanced_bce,0.06346846720404943,20260821
1000,ego_swept_footprint,8,0.943558337444067,0.935401310530305,0.95,confidence_aee,dice,0.9393367155790329,20260821
1000,ego_swept_footprint,8,0.9137196856409967,0.9005772173599137,0.95,confidence_aee,iou,0.907074515955444,20260821
1000,all,-1,0.22007492483146487,0.21230549691431225,0.95,confidence_aee,structured_effect_mae,0.2160003787279129,20260821
1000,candidate_relative_dynamic_occupancy,0,0.0228876866294076,0.018145351264896473,0.95,confidence_aee,predicted_action_gap,0.020538872632861402,20260821
1000,candidate_relative_dynamic_occupancy,0,489348555.6777328,15082665.694067081,0.95,confidence_aee,predicted_target_sensitivity_ratio,179235374.94133317,20260821
1000,candidate_relative_dynamic_occupancy,0,0.14953813238148697,0.13623101218357173,0.95,confidence_aee,target_action_gap,0.14264755005494628,20260821
1000,drivable_area_sdf,1,0.02574487105103987,0.020767570640227547,0.95,confidence_aee,predicted_action_gap,0.0232548825097183,20260821
1000,drivable_area_sdf,1,630880288.8660082,0.3376819469332643,0.95,confidence_aee,predicted_target_sensitivity_ratio,213028213.1082629,20260821
1000,drivable_area_sdf,1,0.08669259818842844,0.08068321466572374,0.95,confidence_aee,target_action_gap,0.08359363173829103,20260821
1000,lane_sdf,2,0.02448462484619697,0.019732792335193594,0.95,confidence_aee,predicted_action_gap,0.022087592205746753,20260821
1000,lane_sdf,2,24230665.83820894,0.27134432113584217,0.95,confidence_aee,predicted_target_sensitivity_ratio,8076888.812076384,20260821
1000,lane_sdf,2,0.09553734142481798,0.08783151239517009,0.95,confidence_aee,target_action_gap,0.09147007767400094,20260821
1000,route_sdf,3,0.030113213794692426,0.023942138364047644,0.95,confidence_aee,predicted_action_gap,0.027104240534315288,20260821
1000,route_sdf,3,43227788.35646377,0.4188880045160836,0.95,confidence_aee,predicted_target_sensitivity_ratio,17546535.247012883,20260821
1000,route_sdf,3,0.07346289954293753,0.06760430525002825,0.95,confidence_aee,target_action_gap,0.07036854761074586,20260821
1000,relative_longitudinal_velocity,4,0.017316777745210447,0.013959135844332445,0.95,confidence_aee,predicted_action_gap,0.01566473189572646,20260821
1000,relative_longitudinal_velocity,4,384955154.83427656,20998325.741566908,0.95,confidence_aee,predicted_target_sensitivity_ratio,149196226.82300928,20260821
1000,relative_longitudinal_velocity,4,0.03128839352106971,0.02724980728933525,0.95,confidence_aee,target_action_gap,0.029274825456327404,20260821
1000,relative_lateral_velocity,5,0.01214897063404633,0.009748985702820642,0.95,confidence_aee,predicted_action_gap,0.010972073511546679,20260821
1000,relative_lateral_velocity,5,300984064.6438779,17227553.805631593,0.95,confidence_aee,predicted_target_sensitivity_ratio,117700179.44169809,20260821
1000,relative_lateral_velocity,5,0.025748426414206892,0.021929919229752817,0.95,confidence_aee,target_action_gap,0.023816985822436278,20260821
1000,dynamic_clearance,6,0.01666616582018174,0.01354170817968648,0.95,confidence_aee,predicted_action_gap,0.01514040201217195,20260821
1000,dynamic_clearance,6,471918249.7217494,26805493.44453371,0.95,confidence_aee,predicted_target_sensitivity_ratio,186129875.21519145,20260821
1000,dynamic_clearance,6,0.05201329677434716,0.04732907520641487,0.95,confidence_aee,target_action_gap,0.049639782884884784,20260821
1000,dynamic_collision_field,7,0.01753798405162217,0.014045072080805233,0.95,confidence_aee,predicted_action_gap,0.015852581201443172,20260821
1000,dynamic_collision_field,7,513483216.055147,31410134.273181345,0.95,confidence_aee,predicted_target_sensitivity_ratio,217834926.9189548,20260821
1000,dynamic_collision_field,7,0.19791487331716276,0.1829736174283018,0.95,confidence_aee,target_action_gap,0.19030467258261494,20260821
1000,ego_swept_footprint,8,0.007469836454059696,0.005598262241946078,0.95,confidence_aee,predicted_action_gap,0.006476460583906702,20260821
1000,ego_swept_footprint,8,811200416.4751978,291921677.1635828,0.95,confidence_aee,predicted_target_sensitivity_ratio,515947974.26595515,20260821
1000,ego_swept_footprint,8,0.029481818524430405,0.025851818386475097,0.95,confidence_aee,target_action_gap,0.027631223495549858,20260821
1000,candidate_relative_dynamic_occupancy,0,0.15031426475808954,0.12996049358963388,0.95,confidence_aee,auprc,0.13991902872589654,20260822
