scene_token,candidate_index,NC,DAC,DDC,EP,TTC,Comfort,raw_progress,old_five_factor_score,new_six_factor_score,evaluator_score,old_error,new_error
0fcede1cbfb15faa,201,0.0,1.0,0.5,0.0,0.0,1.0,16.640811920166016,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,202,0.0,0.0,0.5,0.0,0.0,1.0,9.595186233520508,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,203,0.0,1.0,0.5,0.0,0.0,1.0,7.418208122253418,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,204,1.0,1.0,0.5,0.2163015753030777,1.0,1.0,1.3811728954315186,0.6734589897096157,0.33672949485480785,0.336729496717453,0.3367294929921627,1.862645149230957e-09
0fcede1cbfb15faa,205,0.0,1.0,0.5,0.0,0.0,1.0,14.267912864685059,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,206,0.0,0.0,0.5,0.0,0.0,1.0,13.654866218566895,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,207,0.0,1.0,0.5,0.0,0.0,1.0,11.42701530456543,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,208,0.0,1.0,0.5,0.0,0.0,0.0,18.589969635009766,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,209,0.0,1.0,0.5,0.0,0.0,0.0,22.647367477416992,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,210,0.0,1.0,0.5,0.0,0.0,0.0,27.54926300048828,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,211,0.0,1.0,0.5,0.0,0.0,0.0,32.3311882019043,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,212,0.0,1.0,0.5,0.0,0.0,1.0,7.492121696472168,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,213,0.0,1.0,0.5,0.0,0.0,0.0,20.195466995239258,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,214,0.0,1.0,0.5,0.0,0.0,1.0,9.677286148071289,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,215,0.0,1.0,0.5,0.0,0.0,0.0,20.737041473388672,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,216,1.0,1.0,0.5,0.43803513050079346,1.0,1.0,2.7970311641693115,0.7658479710419973,0.38292398552099866,0.38292399048805237,0.38292398055394494,4.967053712778835e-09
0fcede1cbfb15faa,217,0.0,1.0,0.5,0.0,0.0,0.0,12.325151443481445,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,218,0.0,1.0,0.5,0.0,0.0,1.0,12.585028648376465,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,219,0.0,1.0,0.5,0.0,0.0,0.0,20.74578094482422,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,220,0.0,1.0,0.5,0.0,0.0,1.0,7.37479305267334,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,221,0.0,1.0,1.0,0.0,0.0,0.0,24.727161407470703,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,222,0.0,1.0,1.0,0.0,0.0,1.0,16.80698013305664,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,223,0.0,1.0,1.0,0.0,0.0,1.0,11.509181022644043,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,224,0.0,1.0,1.0,0.0,0.0,0.0,23.752662658691406,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,225,0.0,1.0,1.0,0.0,0.0,0.0,23.520376205444336,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,226,0.0,1.0,1.0,0.0,0.0,0.0,28.344499588012695,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,227,0.0,1.0,1.0,0.0,0.0,1.0,11.776087760925293,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,228,0.0,1.0,1.0,0.0,0.0,0.0,19.027061462402344,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,229,0.0,1.0,1.0,0.0,0.0,0.0,15.383064270019531,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,230,0.0,1.0,1.0,0.0,0.0,0.0,15.945481300354004,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,231,0.0,1.0,1.0,0.0,0.0,0.0,17.436092376708984,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,232,0.0,1.0,1.0,0.0,0.0,0.0,13.551396369934082,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,233,0.0,1.0,1.0,0.0,0.0,1.0,3.371312379837036,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,234,0.0,1.0,1.0,0.0,0.0,1.0,9.64224624633789,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,235,0.0,1.0,0.5,0.0,0.0,1.0,10.661481857299805,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,236,0.0,0.0,0.5,0.0,0.0,1.0,10.245423316955566,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,237,0.0,0.0,0.5,0.0,0.0,1.0,8.410356521606445,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,238,0.0,0.0,0.5,0.0,0.0,1.0,7.264873027801514,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,239,0.0,1.0,0.5,0.0,0.0,1.0,15.65993595123291,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,240,0.0,1.0,0.5,0.0,0.0,1.0,7.082080364227295,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,241,0.0,1.0,1.0,0.0,0.0,1.0,5.170374870300293,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,242,0.0,1.0,1.0,0.0,0.0,0.0,13.351934432983398,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,243,0.0,1.0,1.0,0.0,0.0,0.0,26.63504981994629,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,244,0.0,1.0,1.0,0.0,0.0,1.0,8.111310958862305,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,245,0.0,1.0,1.0,0.0,0.0,1.0,12.294777870178223,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,246,0.0,1.0,1.0,0.0,0.0,1.0,5.828343868255615,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,247,0.0,1.0,1.0,0.0,0.0,0.0,17.80095863342285,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,248,0.0,1.0,1.0,0.0,0.0,0.0,22.586111068725586,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,249,0.0,1.0,1.0,0.0,0.0,1.0,8.806356430053711,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,250,0.0,1.0,1.0,0.0,0.0,0.0,22.08864974975586,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,251,0.0,0.0,1.0,0.0,0.0,1.0,11.773411750793457,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,252,0.0,0.0,1.0,0.0,0.0,1.0,9.952935218811035,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,253,0.0,1.0,1.0,0.0,0.0,1.0,6.512885570526123,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,254,0.0,1.0,0.5,0.0,0.0,0.0,26.63990592956543,0.0,0.0,0.0,0.0,0.0
0fcede1cbfb15faa,255,0.0,1.0,0.5,0.0,0.0,0.0,18.594127655029297,0.0,0.0,0.0,0.0,0.0
