scene_token,factor,available,mismatch_rate,max_absolute_error,mean_absolute_error
73640d9a58175e58,DDC,True,0.0,0.0,0.0
73640d9a58175e58,EP,True,0.0,0.0,0.0
73640d9a58175e58,TTC,True,0.0,0.0,0.0
73640d9a58175e58,Comfort,True,0.0,0.0,0.0
2ff11b20bbed5152,NC,True,0.0,0.0,0.0
2ff11b20bbed5152,DAC,True,0.0,0.0,0.0
2ff11b20bbed5152,DDC,True,0.0,0.0,0.0
2ff11b20bbed5152,EP,True,0.01953125,0.6450929641723633,0.011586974374949932
2ff11b20bbed5152,TTC,True,0.0,0.0,0.0
2ff11b20bbed5152,Comfort,True,0.0,0.0,0.0
f83faebac60954f3,NC,True,0.0,0.0,0.0
f83faebac60954f3,DAC,True,0.0,0.0,0.0
f83faebac60954f3,DDC,True,0.0,0.0,0.0
f83faebac60954f3,EP,True,0.0,0.0,0.0
f83faebac60954f3,TTC,True,0.0,0.0,0.0
f83faebac60954f3,Comfort,True,0.0,0.0,0.0
a04b244fbc6d5ccd,NC,True,0.0,0.0,0.0
a04b244fbc6d5ccd,DAC,True,0.0,0.0,0.0
a04b244fbc6d5ccd,DDC,True,0.0,0.0,0.0
a04b244fbc6d5ccd,EP,True,0.0,0.0,0.0
a04b244fbc6d5ccd,TTC,True,0.0,0.0,0.0
a04b244fbc6d5ccd,Comfort,True,0.0,0.0,0.0
32383097eb815432,NC,True,0.0,0.0,0.0
32383097eb815432,DAC,True,0.0,0.0,0.0
32383097eb815432,DDC,True,0.0,0.0,0.0
32383097eb815432,EP,True,0.0,0.0,0.0
32383097eb815432,TTC,True,0.0,0.0,0.0
32383097eb815432,Comfort,True,0.0,0.0,0.0
e073efca74a15fe9,NC,True,0.0,0.0,0.0
e073efca74a15fe9,DAC,True,0.0,0.0,0.0
e073efca74a15fe9,DDC,True,0.0,0.0,0.0
e073efca74a15fe9,EP,True,0.0,0.0,0.0
e073efca74a15fe9,TTC,True,0.0,0.0,0.0
e073efca74a15fe9,Comfort,True,0.0,0.0,0.0
6cff8cc4c3a8520e,NC,True,0.0,0.0,0.0
6cff8cc4c3a8520e,DAC,True,0.0,0.0,0.0
6cff8cc4c3a8520e,DDC,True,0.0,0.0,0.0
6cff8cc4c3a8520e,EP,True,0.0,0.0,0.0
6cff8cc4c3a8520e,TTC,True,0.0,0.0,0.0
6cff8cc4c3a8520e,Comfort,True,0.0,0.0,0.0
9d43ccae54b758c8,NC,True,0.0,0.0,0.0
9d43ccae54b758c8,DAC,True,0.0,0.0,0.0
9d43ccae54b758c8,DDC,True,0.0,0.0,0.0
9d43ccae54b758c8,EP,True,0.0,0.0,0.0
9d43ccae54b758c8,TTC,True,0.0,0.0,0.0
9d43ccae54b758c8,Comfort,True,0.0,0.0,0.0
eedd181f7da95382,NC,True,0.0,0.0,0.0
eedd181f7da95382,DAC,True,0.0,0.0,0.0
eedd181f7da95382,DDC,True,0.0,0.0,0.0
eedd181f7da95382,EP,True,0.0,0.0,0.0
eedd181f7da95382,TTC,True,0.0,0.0,0.0
eedd181f7da95382,Comfort,True,0.0,0.0,0.0
e65699e635e759f4,NC,True,0.0,0.0,0.0
e65699e635e759f4,DAC,True,0.0,0.0,0.0
e65699e635e759f4,DDC,True,0.0,0.0,0.0
e65699e635e759f4,EP,True,0.0,0.0,0.0
e65699e635e759f4,TTC,True,0.0,0.0,0.0
e65699e635e759f4,Comfort,True,0.0,0.0,0.0
ee7fa63de7325a94,NC,True,0.0,0.0,0.0
ee7fa63de7325a94,DAC,True,0.0,0.0,0.0
ee7fa63de7325a94,DDC,True,0.0,0.0,0.0
ee7fa63de7325a94,EP,True,0.0,0.0,0.0
ee7fa63de7325a94,TTC,True,0.0,0.0,0.0
ee7fa63de7325a94,Comfort,True,0.0,0.0,0.0
a1dcb6aa12425ff5,NC,True,0.0,0.0,0.0
a1dcb6aa12425ff5,DAC,True,0.0,0.0,0.0
a1dcb6aa12425ff5,DDC,True,0.0,0.0,0.0
a1dcb6aa12425ff5,EP,True,0.0,0.0,0.0
a1dcb6aa12425ff5,TTC,True,0.0,0.0,0.0
a1dcb6aa12425ff5,Comfort,True,0.0,0.0,0.0
830271bffcaf5813,NC,True,0.0,0.0,0.0
830271bffcaf5813,DAC,True,0.0,0.0,0.0
830271bffcaf5813,DDC,True,0.0,0.0,0.0
830271bffcaf5813,EP,True,0.0,0.0,0.0
830271bffcaf5813,TTC,True,0.0,0.0,0.0
830271bffcaf5813,Comfort,True,0.0,0.0,0.0
c0ff7850e1035c6d,NC,True,0.0,0.0,0.0
c0ff7850e1035c6d,DAC,True,0.0,0.0,0.0
c0ff7850e1035c6d,DDC,True,0.0,0.0,0.0
c0ff7850e1035c6d,EP,True,0.0,0.0,0.0
c0ff7850e1035c6d,TTC,True,0.0,0.0,0.0
c0ff7850e1035c6d,Comfort,True,0.0,0.0,0.0
65d1bfda94a65f69,NC,True,0.0,0.0,0.0
65d1bfda94a65f69,DAC,True,0.0,0.0,0.0
65d1bfda94a65f69,DDC,True,0.0,0.0,0.0
65d1bfda94a65f69,EP,True,0.0,0.0,0.0
65d1bfda94a65f69,TTC,True,0.0,0.0,0.0
65d1bfda94a65f69,Comfort,True,0.0,0.0,0.0
fe9c3d85a86a5858,NC,True,0.0,0.0,0.0
fe9c3d85a86a5858,DAC,True,0.0,0.0,0.0
fe9c3d85a86a5858,DDC,True,0.0,0.0,0.0
fe9c3d85a86a5858,EP,True,0.0,0.0,0.0
fe9c3d85a86a5858,TTC,True,0.0,0.0,0.0
fe9c3d85a86a5858,Comfort,True,0.0,0.0,0.0
d29047dbbfd1579c,NC,True,0.0,0.0,0.0
d29047dbbfd1579c,DAC,True,0.0,0.0,0.0
d29047dbbfd1579c,DDC,True,0.0,0.0,0.0
d29047dbbfd1579c,EP,True,0.0,0.0,0.0
d29047dbbfd1579c,TTC,True,0.0,0.0,0.0
d29047dbbfd1579c,Comfort,True,0.0,0.0,0.0
8919b19c00f853cf,NC,True,0.0,0.0,0.0
8919b19c00f853cf,DAC,True,0.0,0.0,0.0
8919b19c00f853cf,DDC,True,0.0,0.0,0.0
8919b19c00f853cf,EP,True,0.0,0.0,0.0
8919b19c00f853cf,TTC,True,0.0,0.0,0.0
8919b19c00f853cf,Comfort,True,0.0,0.0,0.0
cf560641242357ec,NC,True,0.0,0.0,0.0
cf560641242357ec,DAC,True,0.0,0.0,0.0
cf560641242357ec,DDC,True,0.0,0.0,0.0
cf560641242357ec,EP,True,0.0,0.0,0.0
cf560641242357ec,TTC,True,0.0,0.0,0.0
cf560641242357ec,Comfort,True,0.0,0.0,0.0
eb4694939f605cc4,NC,True,0.0,0.0,0.0
eb4694939f605cc4,DAC,True,0.0,0.0,0.0
eb4694939f605cc4,DDC,True,0.0,0.0,0.0
eb4694939f605cc4,EP,True,0.0,0.0,0.0
eb4694939f605cc4,TTC,True,0.0,0.0,0.0
eb4694939f605cc4,Comfort,True,0.0,0.0,0.0
fc67412be3615e37,NC,True,0.0,0.0,0.0
fc67412be3615e37,DAC,True,0.0,0.0,0.0
fc67412be3615e37,DDC,True,0.0,0.0,0.0
fc67412be3615e37,EP,True,0.0,0.0,0.0
fc67412be3615e37,TTC,True,0.0,0.0,0.0
fc67412be3615e37,Comfort,True,0.0,0.0,0.0
290cae625b0b5642,NC,True,0.0,0.0,0.0
290cae625b0b5642,DAC,True,0.0,0.0,0.0
290cae625b0b5642,DDC,True,0.0,0.0,0.0
290cae625b0b5642,EP,True,0.0,0.0,0.0
290cae625b0b5642,TTC,True,0.0,0.0,0.0
290cae625b0b5642,Comfort,True,0.0,0.0,0.0
3ab1a87a109f5482,NC,True,0.0,0.0,0.0
3ab1a87a109f5482,DAC,True,0.0,0.0,0.0
3ab1a87a109f5482,DDC,True,0.0,0.0,0.0
3ab1a87a109f5482,EP,True,0.0,0.0,0.0
3ab1a87a109f5482,TTC,True,0.0,0.0,0.0
3ab1a87a109f5482,Comfort,True,0.0,0.0,0.0
c2df446a1fbe5486,NC,True,0.0,0.0,0.0
c2df446a1fbe5486,DAC,True,0.0,0.0,0.0
c2df446a1fbe5486,DDC,True,0.0,0.0,0.0
c2df446a1fbe5486,EP,True,0.0,0.0,0.0
c2df446a1fbe5486,TTC,True,0.0,0.0,0.0
c2df446a1fbe5486,Comfort,True,0.0,0.0,0.0
bd41611f25155d0b,NC,True,0.0,0.0,0.0
bd41611f25155d0b,DAC,True,0.0,0.0,0.0
bd41611f25155d0b,DDC,True,0.0,0.0,0.0
bd41611f25155d0b,EP,True,0.0,0.0,0.0
bd41611f25155d0b,TTC,True,0.0,0.0,0.0
bd41611f25155d0b,Comfort,True,0.0,0.0,0.0
1370be1aa2aa5443,NC,True,0.0,0.0,0.0
1370be1aa2aa5443,DAC,True,0.0,0.0,0.0
1370be1aa2aa5443,DDC,True,0.0,0.0,0.0
1370be1aa2aa5443,EP,True,0.0,0.0,0.0
1370be1aa2aa5443,TTC,True,0.0,0.0,0.0
1370be1aa2aa5443,Comfort,True,0.0,0.0,0.0
514ff0d300945035,NC,True,0.0,0.0,0.0
514ff0d300945035,DAC,True,0.0,0.0,0.0
514ff0d300945035,DDC,True,0.0,0.0,0.0
514ff0d300945035,EP,True,0.0,0.0,0.0
514ff0d300945035,TTC,True,0.0,0.0,0.0
514ff0d300945035,Comfort,True,0.0,0.0,0.0
1247f01b468a59c5,NC,True,0.0,0.0,0.0
1247f01b468a59c5,DAC,True,0.0,0.0,0.0
1247f01b468a59c5,DDC,True,0.0,0.0,0.0
1247f01b468a59c5,EP,True,0.0,0.0,0.0
1247f01b468a59c5,TTC,True,0.0,0.0,0.0
1247f01b468a59c5,Comfort,True,0.0,0.0,0.0
ccd610d9764856ad,NC,True,0.0,0.0,0.0
ccd610d9764856ad,DAC,True,0.0,0.0,0.0
ccd610d9764856ad,DDC,True,0.0,0.0,0.0
ccd610d9764856ad,EP,True,0.0,0.0,0.0
ccd610d9764856ad,TTC,True,0.0,0.0,0.0
ccd610d9764856ad,Comfort,True,0.0,0.0,0.0
2b15579fad0f5654,NC,True,0.0,0.0,0.0
2b15579fad0f5654,DAC,True,0.0,0.0,0.0
2b15579fad0f5654,DDC,True,0.0,0.0,0.0
2b15579fad0f5654,EP,True,0.0,0.0,0.0
2b15579fad0f5654,TTC,True,0.0,0.0,0.0
2b15579fad0f5654,Comfort,True,0.0,0.0,0.0
869d5c18896e5fd9,NC,True,0.0,0.0,0.0
869d5c18896e5fd9,DAC,True,0.0,0.0,0.0
869d5c18896e5fd9,DDC,True,0.0,0.0,0.0
869d5c18896e5fd9,EP,True,0.0,0.0,0.0
869d5c18896e5fd9,TTC,True,0.0,0.0,0.0
869d5c18896e5fd9,Comfort,True,0.0,0.0,0.0
fdadd3b57d60524f,NC,True,0.0,0.0,0.0
fdadd3b57d60524f,DAC,True,0.0,0.0,0.0
fdadd3b57d60524f,DDC,True,0.0,0.0,0.0
fdadd3b57d60524f,EP,True,0.05078125,0.8087812662124634,0.032219842076301575
fdadd3b57d60524f,TTC,True,0.0,0.0,0.0
fdadd3b57d60524f,Comfort,True,0.0,0.0,0.0
cc189488899551dc,NC,True,0.0,0.0,0.0
cc189488899551dc,DAC,True,0.0,0.0,0.0
cc189488899551dc,DDC,True,0.0,0.0,0.0
cc189488899551dc,EP,True,0.0,0.0,0.0
cc189488899551dc,TTC,True,0.0,0.0,0.0
cc189488899551dc,Comfort,True,0.0,0.0,0.0
c59a462e40ed5e75,NC,True,0.0,0.0,0.0
c59a462e40ed5e75,DAC,True,0.0,0.0,0.0
c59a462e40ed5e75,DDC,True,0.0,0.0,0.0
c59a462e40ed5e75,EP,True,0.0,0.0,0.0
c59a462e40ed5e75,TTC,True,0.0,0.0,0.0
c59a462e40ed5e75,Comfort,True,0.0,0.0,0.0
34be881e1ef95821,NC,True,0.0,0.0,0.0
34be881e1ef95821,DAC,True,0.0,0.0,0.0
34be881e1ef95821,DDC,True,0.0,0.0,0.0
34be881e1ef95821,EP,True,0.0,0.0,0.0
34be881e1ef95821,TTC,True,0.0,0.0,0.0
34be881e1ef95821,Comfort,True,0.0,0.0,0.0
d414225e45b256e8,NC,True,0.0,0.0,0.0
d414225e45b256e8,DAC,True,0.0,0.0,0.0
d414225e45b256e8,DDC,True,0.0,0.0,0.0
d414225e45b256e8,EP,True,0.0,0.0,0.0
d414225e45b256e8,TTC,True,0.0,0.0,0.0
d414225e45b256e8,Comfort,True,0.0,0.0,0.0
9029978b99715595,NC,True,0.0,0.0,0.0
9029978b99715595,DAC,True,0.0,0.0,0.0
9029978b99715595,DDC,True,0.0,0.0,0.0
9029978b99715595,EP,True,0.0,0.0,0.0
9029978b99715595,TTC,True,0.0,0.0,0.0
9029978b99715595,Comfort,True,0.0,0.0,0.0
2572e13693e554c8,NC,True,0.0,0.0,0.0
2572e13693e554c8,DAC,True,0.0,0.0,0.0
2572e13693e554c8,DDC,True,0.0,0.0,0.0
2572e13693e554c8,EP,True,0.0,0.0,0.0
2572e13693e554c8,TTC,True,0.0,0.0,0.0
2572e13693e554c8,Comfort,True,0.0,0.0,0.0
5a571994989e55b7,NC,True,0.0,0.0,0.0
5a571994989e55b7,DAC,True,0.0,0.0,0.0
5a571994989e55b7,DDC,True,0.0,0.0,0.0
5a571994989e55b7,EP,True,0.0,0.0,0.0
5a571994989e55b7,TTC,True,0.0,0.0,0.0
5a571994989e55b7,Comfort,True,0.0,0.0,0.0
9f9d065b098c5d5d,NC,True,0.0,0.0,0.0
9f9d065b098c5d5d,DAC,True,0.0,0.0,0.0
9f9d065b098c5d5d,DDC,True,0.0,0.0,0.0
9f9d065b098c5d5d,EP,True,0.0,0.0,0.0
9f9d065b098c5d5d,TTC,True,0.0,0.0,0.0
9f9d065b098c5d5d,Comfort,True,0.0,0.0,0.0
d4af771eb71759a3,NC,True,0.0,0.0,0.0
d4af771eb71759a3,DAC,True,0.0,0.0,0.0
d4af771eb71759a3,DDC,True,0.0,0.0,0.0
d4af771eb71759a3,EP,True,0.0,0.0,0.0
d4af771eb71759a3,TTC,True,0.0,0.0,0.0
d4af771eb71759a3,Comfort,True,0.0,0.0,0.0
