audit_name,bank_class,N090_increment,N095_increment,V_B_lt_090_base_selected,V_B_lt_090_degraded_share,V_B_lt_090_delta_selected,V_B_lt_090_improved_share,V_B_lt_090_scene_count,V_B_lt_090_union_selected,bank_name,bottom_10pct_base_selected,bottom_10pct_degraded_share,bottom_10pct_delta_selected,bottom_10pct_improved_share,bottom_10pct_scene_count,bottom_10pct_union_selected,bottom_20pct_base_selected,bottom_20pct_degraded_share,bottom_20pct_delta_selected,bottom_20pct_improved_share,bottom_20pct_scene_count,bottom_20pct_union_selected,bottom_5pct_base_selected,bottom_5pct_degraded_share,bottom_5pct_delta_selected,bottom_5pct_improved_share,bottom_5pct_scene_count,bottom_5pct_union_selected,cluster_delta_oracle_ci_high,cluster_delta_oracle_ci_low,cluster_delta_selected_ci_high,cluster_delta_selected_ci_low,degraded_scene_share,delta_oracle,delta_oracle_ci_high,delta_oracle_ci_low,delta_selected,delta_selected_ci_high,delta_selected_ci_low,extra_selected_share,gap_reduction,high_quality_cluster_increment,improved_scene_share,mean_oracle,mean_selected,saturated_false_replacement_rate,scene_count,selected_extra_better_than_base_selected_share,selected_extra_worse_than_base_selected_share,setting,mean_candidate
alternative,deployable_pseudo_expert,12.99942367857731,10.297546517371975,0.6989835239066853,0.07296587926509186,0.004442218125961584,0.04146981627296588,1905,0.7034257420326469,alternative_scaling134k,0.5950958795385596,0.06502057613168724,0.0072066746130892275,0.0345679012345679,1215,0.6023025541516488,0.744706095264527,0.07242798353909465,0.003445990904859064,0.04609053497942387,2430,0.7481520861693861,0.3607614845968783,0.02631578947368421,0.018253167601008164,0.05098684210526316,608,0.37901465219788644,0.0,0.0,0.0007619704028021463,-0.0006720730848114901,0.03877819858389593,0.0,0.0,0.0,7.160536720355024e-06,0.000642063734488905,-0.0006097940105141906,0.0,7.160536720355024e-06,0.0,0.022394203853120367,0.9933422003343159,0.936913820058132,0.0,12146,0.0,0.0,duplicate16,
structured16,deployable_structured,0.0,0.0,0.6989835239066853,0.0,0.0,0.0,1905,0.6989835239066853,structured16,0.5950958795385596,0.0,0.0,0.0,1215,0.5950958795385596,0.744706095264527,0.0,0.0,0.0,2430,0.744706095264527,0.3607614845968783,0.0,0.0,0.0,608,0.3607614845968783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933422003343159,0.9369066595214116,0.0,12146,0.0,0.0,base64,
structured16,deployable_structured,-29.740737691421042,-22.5394368516384,0.6989835239066853,0.641994750656168,0.03177292655146341,0.2461942257217848,1905,0.7307564504581486,structured16,0.5950958795385596,0.5366255144032922,0.07259320452380082,0.28888888888888886,1215,0.6676890840623605,0.744706095264527,0.6814814814814815,0.016981804873717664,0.2308641975308642,2430,0.7616879001382447,0.3607614845968783,0.23355263157894737,0.1854707411441364,0.41776315789473684,608,0.5462322257410147,-0.013764048520765659,-0.018560645613976797,-0.01982216569043123,-0.02774070573245534,0.49390745924584223,-0.01621001367020917,-0.014968046315091653,-0.017394459547918788,-0.023727872477476,-0.020840403527234878,-0.026606789103371935,1.0,-0.0075178588072668286,-0.5105384488720567,0.11114770294747242,0.9771321866641067,0.9131787870439355,0.24939855653568566,12146,0.11114770294747242,0.49390745924584223,external_only,
structured16,deployable_structured,10.494648443932158,8.40095504692903,0.6989835239066853,0.3952755905511811,0.02534525217659517,0.2440944881889764,1905,0.7243287760832804,structured16,0.5950958795385596,0.35390946502057613,0.04958055308816855,0.24938271604938272,1215,0.6446764326267281,0.744706095264527,0.4119341563786008,0.01637337738839687,0.23909465020576132,2430,0.7610794726529239,0.3607614845968783,0.1611842105263158,0.11904331365306127,0.29769736842105265,608,0.47980479824993955,0.0037333286905814017,0.0015573276914491846,-0.003525407328503941,-0.007676228960168314,0.2802568746912564,0.0025319759297681055,0.003316391993939101,0.0018192178475421009,-0.005583270498462942,-0.0037422507218298866,-0.007369753150534693,0.6201218508150832,-0.008115246428231047,0.9980240408364894,0.12481475382842087,0.995874176264084,0.9313233890229486,0.10585404971932638,12146,0.1163345957516878,0.2503704923431582,union_full,
structured16,deployable_structured,0.9201383171414458,0.8361600526922444,0.6989835239066853,0.004724409448818898,0.024903323698857324,0.08661417322834646,1905,0.7238868476055426,structured16,0.5950958795385596,0.00411522633744856,0.03780894204667566,0.10205761316872428,1215,0.6329048215852353,0.744706095264527,0.004526748971193415,0.019884900515707432,0.07983539094650206,2430,0.7645909957802345,0.3607614845968783,0.001644736842105263,0.07369950215185159,0.13980263157894737,608,0.4344609867487299,0.003710796193339436,0.0015528458173090871,0.00540070160362344,0.003061628500094784,0.004198913222460069,0.0025319759297681055,0.003302838720924748,0.00181896681732486,0.00419703120923643,0.005214612306614458,0.003243407449982085,0.07903836654042483,0.001665055279468324,0.43141775069981886,0.03449695372962292,0.995874176264084,0.941103690730648,0.0008019246190858059,12146,0.031039025193479335,0.0014819693726329656,union_ideal1,
structured16,deployable_structured,5.581672978758439,4.3413469454964595,0.6989835239066853,0.28766404199475065,0.037949824489633556,0.2178477690288714,1905,0.7369333483963187,structured16,0.5950958795385596,0.2716049382716049,0.06606042053964403,0.2419753086419753,1215,0.6611563000782037,0.744706095264527,0.28930041152263375,0.027453362426640076,0.20987654320987653,2430,0.7721594576911671,0.3607614845968783,0.11842105263157894,0.14287988135689184,0.3059210526315789,608,0.5036413659537701,0.0037112014356769714,0.0015446022667795986,0.002868840086758997,-0.000980597275274156,0.16902684011197103,0.0025319759297681055,0.003299332957266387,0.0018290228016702736,0.0009085122068336998,0.0025300434359778537,-0.0007271492471601019,0.3875349909435205,-0.0016234637229344056,1.3901696031615347,0.1136176519018607,0.995874176264084,0.9378151717282452,0.06655974338412189,12146,0.10513749382512762,0.14877325868598715,union_ideal8,
structured16,deployable_structured,3.060596081014326,2.313683517207311,0.6989835239066853,0.33018372703412074,0.03798556938728322,0.2110236220472441,1905,0.7369690932939684,structured16,0.5950958795385596,0.30205761316872426,0.06668717771645927,0.2353909465020576,1215,0.6617830572550188,0.744706095264527,0.3366255144032922,0.02724973663013168,0.2,2430,0.7719558318946588,0.3607614845968783,0.13157894736842105,0.14580677760961025,0.31414473684210525,608,0.5065682622064885,0.0017488140310380287,-0.0005289862028236779,0.001984076249739522,-0.0017744360692533727,0.2050057632142269,0.0005138065097321401,0.0013309952713857073,-0.000217872910310738,8.097654749882706e-05,0.0017490030173871705,-0.0015639191840893546,0.3805368022394204,-0.000432829962233313,1.0256874691256381,0.10826609583401943,0.9938560068440481,0.9369876360689103,0.0702485966319166,12146,0.0909764531533015,0.156183105549152,fixed_top_base56_ideal8,
structured16,deployable_structured,2.2517701300839783,1.6915857072287173,0.6989835239066853,0.32440944881889766,0.037147181287525206,0.2094488188976378,1905,0.7361307051942104,structured16,0.5950958795385596,0.29958847736625516,0.0652393949375231,0.23621399176954733,1215,0.6603352744760828,0.744706095264527,0.3296296296296296,0.026620951981701477,0.1991769547325103,2430,0.7713270472462285,0.3607614845968783,0.13157894736842105,0.14195775618090442,0.3092105263157895,608,0.5027192407777827,0.0032909017479568294,0.0011001280706464207,0.0019563748612453245,-0.0017105428287183457,0.19924254898732094,0.002102348025383361,0.0028679298745796743,0.001377911642181526,0.00012169425017983285,0.0017350476772199149,-0.0014756338056511214,0.3849827103573193,-0.0019806537752035283,1.7600856248970855,0.10538448872056644,0.9954445483596993,0.9370283537715914,0.06896551724137931,12146,0.09410505516219332,0.15519512596739668,fixed_diverse_base56_ideal8,
structured16,deployable_structured,10.494648443932158,8.40095504692903,0.6989835239066853,0.3952755905511811,0.02534525217659517,0.2440944881889764,1905,0.7243287760832804,structured16,0.5950958795385596,0.35390946502057613,0.04958055308816855,0.24938271604938272,1215,0.6446764326267281,0.744706095264527,0.4119341563786008,0.01637337738839687,0.23909465020576132,2430,0.7610794726529239,0.3607614845968783,0.1611842105263158,0.11904331365306127,0.29769736842105265,608,0.47980479824993955,0.003697677768664445,0.0015723976270736178,-0.0035196621992546508,-0.007700613280172552,0.2802568746912564,0.0025319759297681055,0.003309020419676693,0.001825177014762284,-0.005583270498462942,-0.0038079135126662628,-0.007426439372894106,0.6201218508150832,-0.008115246428231047,0.9980240408364894,0.12481475382842087,0.995874176264084,0.9313233890229486,0.10585404971932638,12146,0.1163345957516878,0.2503704923431582,union_ideal16,
structured16,deployable_structured,4.274082002305286,3.4636917503704923,0.6989835239066853,0.44724409448818897,0.02821990996208091,0.2335958005249344,1905,0.7272034338687662,structured16,0.5950958795385596,0.39423868312757204,0.05500910924785912,0.24938271604938272,1215,0.6501049887864188,0.744706095264527,0.4674897119341564,0.018438872633647525,0.22633744855967078,2430,0.7631449678981745,0.3607614845968783,0.17105263157894737,0.13212816309379904,0.3223684210526316,608,0.49288964769067733,-0.00021911548972863455,-0.002690404538107337,-0.0038428537968442688,-0.008965657920273448,0.3226576650749218,-0.0015130407302202551,-0.0006909951868224886,-0.002292296479207846,-0.006395982595265805,-0.0044973540734625445,-0.008296797994635268,0.597480652066524,-0.00488294186504555,0.4319117404906965,0.11238267742466655,0.9918291596040957,0.9305106769261458,0.11339214113873296,12146,0.09822163675284044,0.2600032932652725,fixed_top_base48_ideal16,
structured16,deployable_structured,2.6811295899884735,2.3463691750370494,0.6989835239066853,0.4435695538057743,0.027631072453626497,0.2283464566929134,1905,0.7266145963603118,structured16,0.5950958795385596,0.38765432098765434,0.05502890309188591,0.24444444444444444,1215,0.6501247826304455,0.744706095264527,0.4662551440329218,0.017807569253591844,0.22263374485596707,2430,0.7625136645181189,0.3607614845968783,0.17105263157894737,0.13113594045372387,0.31743421052631576,608,0.49189742505060213,0.003136592331802077,0.0009927555648144054,-0.003929601439388346,-0.00873350631656316,0.31508315494813105,0.0019740525706093493,0.0027542123232124544,0.001262011076465541,-0.006302547260012282,-0.004392480682940513,-0.008178050083269422,0.6113123662110983,-0.008276599830621631,1.9868269389099291,0.11337065700642186,0.9953162529049253,0.9306041122613993,0.10922213311948677,12146,0.10176189692079697,0.259344640210769,fixed_diverse_base48_ideal16,
jitter8,set_size_jitter_control,0.0,0.0,0.6989835239066853,0.0,0.0,0.0,1905,0.6989835239066853,jitter8,0.5950958795385596,0.0,0.0,0.0,1215,0.5950958795385596,0.744706095264527,0.0,0.0,0.0,2430,0.744706095264527,0.3607614845968783,0.0,0.0,0.0,608,0.3607614845968783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933422003343159,0.9369066595214116,0.0,12146,0.0,0.0,base64,
jitter8,set_size_jitter_control,-33.72995224765355,-25.50362259179977,0.6989835239066853,0.5438320209973754,0.014037838617334842,0.2929133858267717,1905,0.71302136252402,jitter8,0.5950958795385596,0.4337448559670782,0.03407941558724078,0.3102880658436214,1215,0.6291752951258004,0.744706095264527,0.5876543209876544,0.006587120694388087,0.2839506172839506,2430,0.7512932159589152,0.3607614845968783,0.21052631578947367,0.0924565755321007,0.2779605263157895,608,0.453218060128979,-0.05391892257725684,-0.06712282785973993,-0.010471563930168834,-0.020696782878342857,0.4009550469290301,-0.06067076387494513,-0.057839087366618594,-0.06357191644011505,-0.015528190350406904,-0.013016878998358825,-0.018185820423156175,1.0,0.045142573524538224,-2.7371974312530876,0.13197760579614687,0.9326714364593708,0.9213784691710046,0.12317562149157979,12146,0.13197760579614687,0.4009550469290301,external_only,
jitter8,set_size_jitter_control,6.505433887699654,5.43676930676766,0.6989835239066853,0.32020997375328086,0.015514074426310582,0.2031496062992126,1905,0.7144975983329959,jitter8,0.5950958795385596,0.26008230452674896,0.0262745885446729,0.20493827160493827,1215,0.6213704680832325,0.744706095264527,0.34074074074074073,0.010930152807706667,0.20246913580246914,2430,0.7556362480722337,0.3607614845968783,0.1299342105263158,0.06006622912460252,0.17598684210526316,608,0.4208277137214808,0.0017938405714560555,0.0004890758764974772,0.0004733493925028153,-0.0036965591039709333,0.2226247324221966,0.0010669251436773407,0.001615583037851121,0.0005894255444527693,-0.001678742472037597,-0.00020956650192907773,-0.0031322196009127973,0.5527745759920961,-0.0027456676157149376,-0.02272353038037214,0.09566935616663923,0.9944091254779932,0.9352279170493739,0.05244587008821171,12146,0.0876831878807838,0.2130742631318953,union_full,
jitter8,set_size_jitter_control,0.8355013996377408,0.697760579614688,0.6989835239066853,0.05301837270341207,0.014210282238762523,0.11443569553805774,1905,0.7131938061454478,jitter8,0.5950958795385596,0.04197530864197531,0.0231198178151998,0.11358024691358025,1215,0.6182156973537595,0.744706095264527,0.05925925925925926,0.010891762020166028,0.11193415637860082,2430,0.7555978572846931,0.3607614845968783,0.027960526315789474,0.048328176778005924,0.10361842105263158,608,0.40908966137488423,0.0017769658331629684,0.00048650852205148545,0.0026776383748332412,0.00033060011969239755,0.04116581590647127,0.0010669251436773407,0.0016144017589096178,0.0005851078415975016,0.0014241964984289528,0.002417242624725617,0.00046907249471902964,0.12440309566935617,0.000357271354751612,-0.010126790712991931,0.0468466985015643,0.9944091254779932,0.9383308560198406,0.011387329591018444,12146,0.044788407706240735,0.038284208793018276,union_ideal1,
jitter8,set_size_jitter_control,6.505433887699654,5.43676930676766,0.6989835239066853,0.32020997375328086,0.015514074426310582,0.2031496062992126,1905,0.7144975983329959,jitter8,0.5950958795385596,0.26008230452674896,0.0262745885446729,0.20493827160493827,1215,0.6213704680832325,0.744706095264527,0.34074074074074073,0.010930152807706667,0.20246913580246914,2430,0.7556362480722337,0.3607614845968783,0.1299342105263158,0.06006622912460252,0.17598684210526316,608,0.4208277137214808,0.001767397406789386,0.0004789966738315397,0.0005313801339410952,-0.003766185139277995,0.2226247324221966,0.0010669251436773407,0.0015832647346309785,0.0005950002197563285,-0.001678742472037597,-0.00021224379160397248,-0.0031728281149241647,0.5527745759920961,-0.0027456676157149376,-0.02272353038037214,0.09566935616663923,0.9944091254779932,0.9352279170493739,0.05244587008821171,12146,0.0876831878807838,0.2130742631318953,union_ideal8,
jitter8,set_size_jitter_control,3.984356989955541,3.4091058784785115,0.6989835239066853,0.34068241469816274,0.016842129490194046,0.2036745406824147,1905,0.7158256533968793,jitter8,0.5950958795385596,0.27983539094650206,0.02853050668543749,0.20164609053497942,1215,0.6236263862239971,0.744706095264527,0.36666666666666664,0.011901316206151076,0.20329218106995886,2430,0.7566074114706781,0.3607614845968783,0.14144736842105263,0.0653566432332522,0.1825657894736842,608,0.4261181278301305,-0.0007253835252997897,-0.002272646918819568,0.00043224436337553927,-0.004106524222202383,0.24419561995718755,-0.0015283937010991992,-0.0008839209931314481,-0.002136723497701834,-0.0019028249317704993,-0.0004088721981693215,-0.00335891536703352,0.5274987650255228,-0.0003744312306713002,-0.3967561337065701,0.09920961633459575,0.9918138066332167,0.9350038345896411,0.05260625501202887,12146,0.0805203359130578,0.2068993907459246,fixed_top_base56_ideal8,
