group,model,fold,factor,bin,lower,upper,count,mean_probability,observed_rate
O12,mlp,3,ttc,5,0.5,0.6000000000000001,4897,0.5461094463652972,0.495813763528691
O12,mlp,3,ttc,6,0.6000000000000001,0.7000000000000001,2964,0.6457487753769646,0.5668016194331984
O12,mlp,3,ttc,7,0.7000000000000001,0.8,1512,0.7437678832935277,0.6223544973544973
O12,mlp,3,ttc,8,0.8,0.9,460,0.8339599307464517,0.717391304347826
O12,mlp,3,ttc,9,0.9,1.0,15,0.9097231109937032,0.6666666666666666
O12,mlp,4,collision,0,0.0,0.1,109659,0.0223996454615478,0.0224149408621271
O12,mlp,4,collision,1,0.1,0.2,16165,0.1434882559806357,0.1211258892669347
O12,mlp,4,collision,2,0.2,0.3,8526,0.2450420829805443,0.1819141449683321
O12,mlp,4,collision,3,0.3,0.4,4783,0.3460024437681541,0.2375078402676144
O12,mlp,4,collision,4,0.4,0.5,3062,0.4464635029483823,0.3190725016329196
O12,mlp,4,collision,5,0.5,0.6000000000000001,1761,0.5445725874830416,0.3691084611016468
O12,mlp,4,collision,6,0.6000000000000001,0.7000000000000001,886,0.6442709024953519,0.4695259593679458
O12,mlp,4,collision,7,0.7000000000000001,0.8,311,0.7384864214532245,0.5176848874598071
O12,mlp,4,collision,8,0.8,0.9,47,0.8258902278352291,0.5106382978723404
O12,mlp,4,collision,9,0.9,1.0,0,,
O12,mlp,4,ttc,0,0.0,0.1,83347,0.0349114325826405,0.0476201902887926
O12,mlp,4,ttc,1,0.1,0.2,22387,0.1445067233619462,0.1619689998659936
O12,mlp,4,ttc,2,0.2,0.3,13383,0.2468169495337552,0.2550250317567062
O12,mlp,4,ttc,3,0.3,0.4,9216,0.3471349635219667,0.3304036458333333
O12,mlp,4,ttc,4,0.4,0.5,6717,0.4474906469049847,0.3985410153342266
O12,mlp,4,ttc,5,0.5,0.6000000000000001,4778,0.5468328546759174,0.4792800334868146
O12,mlp,4,ttc,6,0.6000000000000001,0.7000000000000001,3203,0.6462322412860643,0.5351233218857321
O12,mlp,4,ttc,7,0.7000000000000001,0.8,1695,0.7427961998984526,0.6206489675516225
O12,mlp,4,ttc,8,0.8,0.9,456,0.835151388326235,0.6644736842105263
O12,mlp,4,ttc,9,0.9,1.0,18,0.9143276512622832,0.6666666666666666
O13,linear,0,collision,0,0.0,0.1,58393,0.0630689597117882,0.0143510352268251
O13,linear,0,collision,1,0.1,0.2,55880,0.1428531027605001,0.057158196134574
O13,linear,0,collision,2,0.2,0.3,20949,0.2413176976258478,0.160246312473149
O13,linear,0,collision,3,0.3,0.4,6564,0.340298828856746,0.2152650822669104
O13,linear,0,collision,4,0.4,0.5,2117,0.4407683667508171,0.2456306093528578
O13,linear,0,collision,5,0.5,0.6000000000000001,781,0.5411267878151428,0.2983354673495518
O13,linear,0,collision,6,0.6000000000000001,0.7000000000000001,269,0.641255643287999,0.3197026022304832
O13,linear,0,collision,7,0.7000000000000001,0.8,96,0.7449583690613508,0.4375
O13,linear,0,collision,8,0.8,0.9,55,0.8450945843349803,0.3636363636363636
O13,linear,0,collision,9,0.9,1.0,112,0.9722057628844466,0.1875
O13,linear,0,ttc,0,0.0,0.1,53363,0.0589850987104593,0.0376478084065738
O13,linear,0,ttc,1,0.1,0.2,42874,0.1438556155974047,0.1138685450389513
O13,linear,0,ttc,2,0.2,0.3,22152,0.2454722294602078,0.2369086312748284
O13,linear,0,ttc,3,0.3,0.4,11950,0.3448942962899866,0.3110460251046025
O13,linear,0,ttc,4,0.4,0.5,6778,0.4454702078882802,0.3638241369135438
O13,linear,0,ttc,5,0.5,0.6000000000000001,3801,0.5454085112496195,0.4159431728492502
O13,linear,0,ttc,6,0.6000000000000001,0.7000000000000001,2132,0.6459327404147912,0.5196998123827392
O13,linear,0,ttc,7,0.7000000000000001,0.8,1164,0.7435532745831611,0.5652920962199313
O13,linear,0,ttc,8,0.8,0.9,608,0.8452135189191291,0.5904605263157895
O13,linear,0,ttc,9,0.9,1.0,394,0.958012244271748,0.5609137055837563
O13,linear,1,collision,0,0.0,0.1,59679,0.068409668902161,0.0104894519010037
O13,linear,1,collision,1,0.1,0.2,57739,0.1387292507582778,0.0507975545125478
O13,linear,1,collision,2,0.2,0.3,17903,0.240881434330852,0.186672624699771
O13,linear,1,collision,3,0.3,0.4,6200,0.3409745849620911,0.302258064516129
O13,linear,1,collision,4,0.4,0.5,2118,0.4415223864843757,0.4065155807365439
O13,linear,1,collision,5,0.5,0.6000000000000001,815,0.5413408056358618,0.4257668711656441
O13,linear,1,collision,6,0.6000000000000001,0.7000000000000001,311,0.6400785518995818,0.4630225080385852
O13,linear,1,collision,7,0.7000000000000001,0.8,166,0.7453916607851006,0.4216867469879518
O13,linear,1,collision,8,0.8,0.9,145,0.8422629977094716,0.4551724137931034
O13,linear,1,collision,9,0.9,1.0,124,0.9494625329971312,0.5241935483870968
O13,linear,1,ttc,0,0.0,0.1,47625,0.0609898079954035,0.0356745406824147
O13,linear,1,ttc,1,0.1,0.2,48241,0.1426110602621069,0.092431748927261
O13,linear,1,ttc,2,0.2,0.3,21718,0.2453400857286214,0.2358872824385302
O13,linear,1,ttc,3,0.3,0.4,12430,0.3456635348085233,0.3452131938857602
O13,linear,1,ttc,4,0.4,0.5,7317,0.445553709651923,0.4277709443761104
O13,linear,1,ttc,5,0.5,0.6000000000000001,4003,0.5446510451631549,0.5073694728953285
O13,linear,1,ttc,6,0.6000000000000001,0.7000000000000001,2059,0.6448272931280502,0.5925206410879067
O13,linear,1,ttc,7,0.7000000000000001,0.8,1001,0.743643224001169,0.6343656343656343
O13,linear,1,ttc,8,0.8,0.9,418,0.8454625368403476,0.6004784688995215
O13,linear,1,ttc,9,0.9,1.0,388,0.9549959394120678,0.5902061855670103
O13,linear,2,collision,0,0.0,0.1,55955,0.068036696441149,0.0103297292467161
O13,linear,2,collision,1,0.1,0.2,60819,0.1401738146211477,0.0558049293806211
O13,linear,2,collision,2,0.2,0.3,18604,0.2403828215916883,0.2074285099978499
O13,linear,2,collision,3,0.3,0.4,5807,0.3408834197721568,0.3421732391940761
O13,linear,2,collision,4,0.4,0.5,1898,0.442758939131796,0.3909378292939937
O13,linear,2,collision,5,0.5,0.6000000000000001,902,0.5455484116685364,0.3791574279379157
O13,linear,2,collision,6,0.6000000000000001,0.7000000000000001,524,0.6440911362416871,0.4217557251908397
O13,linear,2,collision,7,0.7000000000000001,0.8,307,0.7490702584046106,0.4332247557003257
O13,linear,2,collision,8,0.8,0.9,206,0.8476753075724667,0.4514563106796116
O13,linear,2,collision,9,0.9,1.0,194,0.9552000779466532,0.4484536082474227
O13,linear,2,ttc,0,0.0,0.1,41895,0.0626545246540258,0.0304809643155507
O13,linear,2,ttc,1,0.1,0.2,55625,0.1444508387337909,0.0962337078651685
O13,linear,2,ttc,2,0.2,0.3,25147,0.2437502604896242,0.2702906907384578
O13,linear,2,ttc,3,0.3,0.4,11869,0.3436403018797104,0.4207599629286376
O13,linear,2,ttc,4,0.4,0.5,5524,0.4433095308855597,0.5128530050687907
O13,linear,2,ttc,5,0.5,0.6000000000000001,2560,0.5438803683733567,0.584765625
O13,linear,2,ttc,6,0.6000000000000001,0.7000000000000001,1231,0.643233273689772,0.6116978066612511
O13,linear,2,ttc,7,0.7000000000000001,0.8,610,0.7450757596336427,0.6262295081967213
O13,linear,2,ttc,8,0.8,0.9,384,0.8469722690060735,0.6119791666666666
O13,linear,2,ttc,9,0.9,1.0,371,0.949773133604353,0.6145552560646901
O13,linear,3,collision,0,0.0,0.1,51870,0.0632309324688653,0.0128205128205128
O13,linear,3,collision,1,0.1,0.2,60412,0.1418586309983441,0.0357213798583063
O13,linear,3,collision,2,0.2,0.3,20285,0.2420295499744514,0.1629282721222578
O13,linear,3,collision,3,0.3,0.4,7384,0.3417659081712381,0.2822318526543879
O13,linear,3,collision,4,0.4,0.5,2769,0.4421951099934239,0.3387504514265078
O13,linear,3,collision,5,0.5,0.6000000000000001,1201,0.5438380722300794,0.395503746877602
O13,linear,3,collision,6,0.6000000000000001,0.7000000000000001,633,0.6443145706378641,0.382306477093207
O13,linear,3,collision,7,0.7000000000000001,0.8,325,0.7462373700508704,0.4676923076923077
O13,linear,3,collision,8,0.8,0.9,191,0.8473260483816656,0.4869109947643979
O13,linear,3,collision,9,0.9,1.0,130,0.948034104017111,0.5461538461538461
O13,linear,3,ttc,0,0.0,0.1,50805,0.0615497982685396,0.0327329987205983
O13,linear,3,ttc,1,0.1,0.2,43110,0.1425114046760651,0.0961261888192994
O13,linear,3,ttc,2,0.2,0.3,21729,0.2456494797777386,0.2339730314326476
O13,linear,3,ttc,3,0.3,0.4,12993,0.3452066314589259,0.3363349495882398
O13,linear,3,ttc,4,0.4,0.5,7429,0.4456385557881626,0.4205142011037824
O13,linear,3,ttc,5,0.5,0.6000000000000001,4362,0.5451371967382576,0.504355800091701
O13,linear,3,ttc,6,0.6000000000000001,0.7000000000000001,2423,0.6450234417132096,0.5559224102352456
O13,linear,3,ttc,7,0.7000000000000001,0.8,1239,0.7446370851233469,0.639225181598063
O13,linear,3,ttc,8,0.8,0.9,617,0.8465374652145361,0.6239870340356564
O13,linear,3,ttc,9,0.9,1.0,493,0.9560085871156766,0.6227180527383367
O13,linear,4,collision,0,0.0,0.1,55695,0.0663668090611904,0.0081335847023969
O13,linear,4,collision,1,0.1,0.2,62244,0.1405970928501645,0.0480849559796928
O13,linear,4,collision,2,0.2,0.3,18873,0.2399901129115476,0.1747999788057012
O13,linear,4,collision,3,0.3,0.4,5359,0.3393898485678526,0.2800895689494309
O13,linear,4,collision,4,0.4,0.5,1642,0.4411846373171231,0.3215590742996346
O13,linear,4,collision,5,0.5,0.6000000000000001,673,0.5425697670471792,0.37592867756315
O13,linear,4,collision,6,0.6000000000000001,0.7000000000000001,295,0.6445472466743598,0.4305084745762711
O13,linear,4,collision,7,0.7000000000000001,0.8,202,0.7458320012187013,0.4158415841584158
O13,linear,4,collision,8,0.8,0.9,124,0.8477933368375224,0.3790322580645161
O13,linear,4,collision,9,0.9,1.0,93,0.9490643816609536,0.4946236559139785
O13,linear,4,ttc,0,0.0,0.1,48350,0.0617528588745412,0.0232678386763185
O13,linear,4,ttc,1,0.1,0.2,45471,0.1437432326446731,0.1002617052626949
O13,linear,4,ttc,2,0.2,0.3,23738,0.2446638783356034,0.2235655910354705
O13,linear,4,ttc,3,0.3,0.4,13004,0.344742715548952,0.3268225161488772
O13,linear,4,ttc,4,0.4,0.5,7093,0.4449902294923434,0.4099816720710559
O13,linear,4,ttc,5,0.5,0.6000000000000001,3833,0.5445311045540925,0.4889120793112445
O13,linear,4,ttc,6,0.6000000000000001,0.7000000000000001,1836,0.6442674218244802,0.5484749455337691
O13,linear,4,ttc,7,0.7000000000000001,0.8,912,0.7439575886778664,0.6030701754385965
O13,linear,4,ttc,8,0.8,0.9,485,0.8494089094633909,0.5876288659793815
O13,linear,4,ttc,9,0.9,1.0,478,0.9574238381126436,0.4937238493723849
O13,mlp,0,collision,0,0.0,0.1,104056,0.0215805032940771,0.0153475051895133
O13,mlp,0,collision,1,0.1,0.2,17630,0.1442759246686373,0.0960862166761202
O13,mlp,0,collision,2,0.2,0.3,10311,0.2453891176792898,0.1801959072834836
O13,mlp,0,collision,3,0.3,0.4,6345,0.3462333801179725,0.2660362490149724
O13,mlp,0,collision,4,0.4,0.5,3803,0.4461303292811622,0.3444648961346305
O13,mlp,0,collision,5,0.5,0.6000000000000001,2009,0.5447613719151707,0.476854156296665
O13,mlp,0,collision,6,0.6000000000000001,0.7000000000000001,822,0.6403769183622949,0.5875912408759124
O13,mlp,0,collision,7,0.7000000000000001,0.8,198,0.7378464916137734,0.5757575757575758
O13,mlp,0,collision,8,0.8,0.9,39,0.8296986451515784,0.5641025641025641
O13,mlp,0,collision,9,0.9,1.0,3,0.9976079066594442,0.0
O13,mlp,0,ttc,0,0.0,0.1,75174,0.0342664289341107,0.0353712719823343
O13,mlp,0,ttc,1,0.1,0.2,22587,0.1464101387657149,0.1282596183645459
O13,mlp,0,ttc,2,0.2,0.3,15396,0.2472430120831296,0.2016108080020784
O13,mlp,0,ttc,3,0.3,0.4,11373,0.3471684203706148,0.3023828365426888
O13,mlp,0,ttc,4,0.4,0.5,8627,0.4477596349907982,0.395154746725397
O13,mlp,0,ttc,5,0.5,0.6000000000000001,6228,0.5468382554591735,0.4956647398843931
O13,mlp,0,ttc,6,0.6000000000000001,0.7000000000000001,3732,0.6442315561371473,0.5978027867095391
O13,mlp,0,ttc,7,0.7000000000000001,0.8,1639,0.7417485357567332,0.6674801708358755
O13,mlp,0,ttc,8,0.8,0.9,417,0.8363593026316709,0.7146282973621103
O13,mlp,0,ttc,9,0.9,1.0,43,0.9319311588309532,0.7209302325581395
O13,mlp,1,collision,0,0.0,0.1,105570,0.0211363205906897,0.0177986170313536
O13,mlp,1,collision,1,0.1,0.2,17572,0.1439499411390212,0.1178579558388345
O13,mlp,1,collision,2,0.2,0.3,9617,0.2460531103870682,0.2054694811271706
O13,mlp,1,collision,3,0.3,0.4,5933,0.3459618779302105,0.2873756952637789
O13,mlp,1,collision,4,0.4,0.5,3428,0.445110627118598,0.3509334889148191
O13,mlp,1,collision,5,0.5,0.6000000000000001,1769,0.5445563459275063,0.4465799886941775
O13,mlp,1,collision,6,0.6000000000000001,0.7000000000000001,902,0.6438866962086071,0.5310421286031042
O13,mlp,1,collision,7,0.7000000000000001,0.8,330,0.7404545832764019,0.5606060606060606
O13,mlp,1,collision,8,0.8,0.9,68,0.8370466495261473,0.5294117647058824
O13,mlp,1,collision,9,0.9,1.0,11,0.9382804848931052,0.3636363636363636
O13,mlp,1,ttc,0,0.0,0.1,78037,0.0324073458776016,0.0370080859079667
O13,mlp,1,ttc,1,0.1,0.2,22480,0.1457673801324625,0.1390569395017793
O13,mlp,1,ttc,2,0.2,0.3,15198,0.2473212476956529,0.2310830372417423
O13,mlp,1,ttc,3,0.3,0.4,11288,0.3476211267353836,0.3434620836286322
O13,mlp,1,ttc,4,0.4,0.5,8143,0.4470419514703323,0.4511850669286504
O13,mlp,1,ttc,5,0.5,0.6000000000000001,5324,0.5459819321991536,0.5456423741547709
O13,mlp,1,ttc,6,0.6000000000000001,0.7000000000000001,2963,0.6448726935077671,0.6132298346270671
O13,mlp,1,ttc,7,0.7000000000000001,0.8,1300,0.7418343109350938,0.7084615384615385
O13,mlp,1,ttc,8,0.8,0.9,411,0.8385843080615766,0.7761557177615572
O13,mlp,1,ttc,9,0.9,1.0,56,0.9331079700163432,0.5178571428571429
O13,mlp,2,collision,0,0.0,0.1,109602,0.0202534025195299,0.0219156584733855
O13,mlp,2,collision,1,0.1,0.2,16179,0.1446441566182808,0.1492675690710179
O13,mlp,2,collision,2,0.2,0.3,8719,0.2457318944810166,0.2526665902052987
O13,mlp,2,collision,3,0.3,0.4,5086,0.3452714753347825,0.3324813212740857
O13,mlp,2,collision,4,0.4,0.5,2966,0.4445990560650423,0.4278489548213081
O13,mlp,2,collision,5,0.5,0.6000000000000001,1560,0.5460228404173484,0.5262820512820513
O13,mlp,2,collision,6,0.6000000000000001,0.7000000000000001,782,0.6430084977460944,0.5652173913043478
O13,mlp,2,collision,7,0.7000000000000001,0.8,245,0.7392561360281341,0.5877551020408164
O13,mlp,2,collision,8,0.8,0.9,69,0.8375618371410646,0.6231884057971014
O13,mlp,2,collision,9,0.9,1.0,8,0.9190459325909616,0.75
O13,mlp,2,ttc,0,0.0,0.1,82950,0.0327299589750152,0.0404098854731766
O13,mlp,2,ttc,1,0.1,0.2,22027,0.1453080011589466,0.173514323330458
O13,mlp,2,ttc,2,0.2,0.3,13719,0.2469559248195496,0.2827465558714192
O13,mlp,2,ttc,3,0.3,0.4,9993,0.3465854639669659,0.3935755028519964
O13,mlp,2,ttc,4,0.4,0.5,7104,0.4471216484870728,0.4950731981981981
O13,mlp,2,ttc,5,0.5,0.6000000000000001,4811,0.5464726066024406,0.5726460195385574
O13,mlp,2,ttc,6,0.6000000000000001,0.7000000000000001,2906,0.6436728708963926,0.6452167928423951
O13,mlp,2,ttc,7,0.7000000000000001,0.8,1238,0.7408944842118246,0.6865912762520194
O13,mlp,2,ttc,8,0.8,0.9,377,0.8372559716593998,0.7718832891246684
O13,mlp,2,ttc,9,0.9,1.0,91,0.9321438958356668,0.8241758241758241
O13,mlp,3,collision,0,0.0,0.1,105193,0.0210016090210075,0.0181856207162073
O13,mlp,3,collision,1,0.1,0.2,17841,0.1447564962198766,0.1059357659324028
O13,mlp,3,collision,2,0.2,0.3,9777,0.2454093018487832,0.1915720568681599
O13,mlp,3,collision,3,0.3,0.4,5833,0.3450263343890657,0.2923024172809875
O13,mlp,3,collision,4,0.4,0.5,3420,0.4463212836207005,0.3628654970760234
O13,mlp,3,collision,5,0.5,0.6000000000000001,1908,0.5450911739649763,0.4570230607966457
O13,mlp,3,collision,6,0.6000000000000001,0.7000000000000001,936,0.6409299332234595,0.530982905982906
O13,mlp,3,collision,7,0.7000000000000001,0.8,263,0.7376496105139699,0.6463878326996197
O13,mlp,3,collision,8,0.8,0.9,29,0.8309407234191895,0.7586206896551724
O13,mlp,3,collision,9,0.9,1.0,0,,
O13,mlp,3,ttc,0,0.0,0.1,77375,0.034221388516107,0.0377382875605815
O13,mlp,3,ttc,1,0.1,0.2,23080,0.1459848551102228,0.1495233968804159
O13,mlp,3,ttc,2,0.2,0.3,15352,0.2468220710234135,0.2413366336633663
O13,mlp,3,ttc,3,0.3,0.4,10974,0.3471823081860282,0.3384363039912521
O13,mlp,3,ttc,4,0.4,0.5,8203,0.4471237088548953,0.4438620017066926
O13,mlp,3,ttc,5,0.5,0.6000000000000001,5250,0.5461093459583464,0.5300952380952381
O13,mlp,3,ttc,6,0.6000000000000001,0.7000000000000001,3075,0.6441148147931913,0.6006504065040651
O13,mlp,3,ttc,7,0.7000000000000001,0.8,1483,0.7416560635000808,0.6972353337828725
O13,mlp,3,ttc,8,0.8,0.9,384,0.8350569594961902,0.7838541666666666
O13,mlp,3,ttc,9,0.9,1.0,24,0.9221130385994912,0.8333333333333334
O13,mlp,4,collision,0,0.0,0.1,106247,0.0219036238743354,0.0158686833510593
O13,mlp,4,collision,1,0.1,0.2,17255,0.1440963265978574,0.0991017096493769
O13,mlp,4,collision,2,0.2,0.3,9256,0.2458393720293364,0.1716724286949006
O13,mlp,4,collision,3,0.3,0.4,5730,0.3460396524395202,0.2610820244328097
O13,mlp,4,collision,4,0.4,0.5,3277,0.445729343328019,0.3585596582239853
O13,mlp,4,collision,5,0.5,0.6000000000000001,1934,0.5452798859224941,0.4296794208893485
O13,mlp,4,collision,6,0.6000000000000001,0.7000000000000001,1020,0.6450565059395398,0.5509803921568628
O13,mlp,4,collision,7,0.7000000000000001,0.8,399,0.7390038196305583,0.5864661654135338
O13,mlp,4,collision,8,0.8,0.9,72,0.8320243060588837,0.5972222222222222
O13,mlp,4,collision,9,0.9,1.0,10,0.9245921075344086,0.5
O13,mlp,4,ttc,0,0.0,0.1,76309,0.0357229049413088,0.0349631105112109
O13,mlp,4,ttc,1,0.1,0.2,23922,0.1452327480595897,0.1246133266449293
O13,mlp,4,ttc,2,0.2,0.3,15115,0.2469913569075991,0.2207740654978498
O13,mlp,4,ttc,3,0.3,0.4,11286,0.3475957123043476,0.3197767145135566
O13,mlp,4,ttc,4,0.4,0.5,8208,0.4468328449620954,0.4273879142300195
O13,mlp,4,ttc,5,0.5,0.6000000000000001,5165,0.5464481575098988,0.5260406582768635
O13,mlp,4,ttc,6,0.6000000000000001,0.7000000000000001,3146,0.645103272005622,0.5794659885568977
O13,mlp,4,ttc,7,0.7000000000000001,0.8,1502,0.7423643132897414,0.6864181091877497
O13,mlp,4,ttc,8,0.8,0.9,462,0.8393118544058367,0.7683982683982684
O13,mlp,4,ttc,9,0.9,1.0,85,0.92963844537735,0.8470588235294118
O2,linear,0,collision,0,0.0,0.1,40531,0.0683856641063213,0.0104858009918334
O2,linear,0,collision,1,0.1,0.2,90574,0.1448180492804739,0.0729679599001921
O2,linear,0,collision,2,0.2,0.3,13411,0.2268858854680082,0.1842517336514801
O2,linear,0,collision,3,0.3,0.4,487,0.3311893212966605,0.271047227926078
O2,linear,0,collision,4,0.4,0.5,125,0.4419820008277893,0.328
O2,linear,0,collision,5,0.5,0.6000000000000001,71,0.5451433935635527,0.4929577464788732
O2,linear,0,collision,6,0.6000000000000001,0.7000000000000001,15,0.6406182924906413,0.6
O2,linear,0,collision,7,0.7000000000000001,0.8,2,0.7266553640365601,1.0
O2,linear,0,collision,8,0.8,0.9,0,,
O2,linear,0,collision,9,0.9,1.0,0,,
O2,linear,0,ttc,0,0.0,0.1,27127,0.0575463843178084,0.0487705975596269
O2,linear,0,ttc,1,0.1,0.2,61501,0.1534126374817658,0.1105022682558007
O2,linear,0,ttc,2,0.2,0.3,45421,0.2393196125676522,0.2188194887827216
O2,linear,0,ttc,3,0.3,0.4,8536,0.3371250279520087,0.3388003748828491
O2,linear,0,ttc,4,0.4,0.5,1748,0.4393053752470344,0.4450800915331808
O2,linear,0,ttc,5,0.5,0.6000000000000001,578,0.5391297998312847,0.5588235294117647
O2,linear,0,ttc,6,0.6000000000000001,0.7000000000000001,153,0.6413211592661789,0.5947712418300654
O2,linear,0,ttc,7,0.7000000000000001,0.8,91,0.7443844007921743,0.6483516483516484
O2,linear,0,ttc,8,0.8,0.9,53,0.8399811083415769,0.7735849056603774
O2,linear,0,ttc,9,0.9,1.0,8,0.9232323542237282,0.875
O2,linear,1,collision,0,0.0,0.1,34097,0.0704641196361132,0.010030207936182
O2,linear,1,collision,1,0.1,0.2,95014,0.1450206528801199,0.0756309596480518
O2,linear,1,collision,2,0.2,0.3,15005,0.2284476269338179,0.1649450183272242
O2,linear,1,collision,3,0.3,0.4,818,0.3285786207847315,0.2420537897310513
O2,linear,1,collision,4,0.4,0.5,149,0.4444861624064861,0.4429530201342282
O2,linear,1,collision,5,0.5,0.6000000000000001,91,0.5429276869847224,0.5384615384615384
O2,linear,1,collision,6,0.6000000000000001,0.7000000000000001,23,0.6377508173818174,0.4782608695652174
O2,linear,1,collision,7,0.7000000000000001,0.8,3,0.7422337333361307,0.3333333333333333
O2,linear,1,collision,8,0.8,0.9,0,,
O2,linear,1,collision,9,0.9,1.0,0,,
O2,linear,1,ttc,0,0.0,0.1,22929,0.057710753486372,0.0391643769898382
O2,linear,1,ttc,1,0.1,0.2,61611,0.1552332318684731,0.108438428202756
O2,linear,1,ttc,2,0.2,0.3,48179,0.2392929112766601,0.2318645052823844
O2,linear,1,ttc,3,0.3,0.4,8666,0.3363990822861548,0.3056773597969074
O2,linear,1,ttc,4,0.4,0.5,2500,0.4432931781649589,0.3588
O2,linear,1,ttc,5,0.5,0.6000000000000001,912,0.5373120209234848,0.5230263157894737
O2,linear,1,ttc,6,0.6000000000000001,0.7000000000000001,206,0.6389899933801114,0.6553398058252428
O2,linear,1,ttc,7,0.7000000000000001,0.8,107,0.7491516788429189,0.7663551401869159
O2,linear,1,ttc,8,0.8,0.9,84,0.8394253502289454,0.8690476190476191
O2,linear,1,ttc,9,0.9,1.0,6,0.91422309478124,0.8333333333333334
O2,linear,2,collision,0,0.0,0.1,35809,0.0692196683463174,0.0104722276522661
O2,linear,2,collision,1,0.1,0.2,95278,0.1463259039735067,0.0866411973383152
O2,linear,2,collision,2,0.2,0.3,13264,0.2262307395686736,0.1906664656212304
O2,linear,2,collision,3,0.3,0.4,565,0.3351120152832132,0.2902654867256637
O2,linear,2,collision,4,0.4,0.5,161,0.4473242306190988,0.3540372670807453
O2,linear,2,collision,5,0.5,0.6000000000000001,101,0.5427268430738166,0.3861386138613861
O2,linear,2,collision,6,0.6000000000000001,0.7000000000000001,32,0.6358484756201506,0.4375
O2,linear,2,collision,7,0.7000000000000001,0.8,6,0.717594842116038,0.5
O2,linear,2,collision,8,0.8,0.9,0,,
O2,linear,2,collision,9,0.9,1.0,0,,
O2,linear,2,ttc,0,0.0,0.1,25550,0.0565313409676329,0.043091976516634
O2,linear,2,ttc,1,0.1,0.2,59806,0.1549495757016062,0.1118282446577266
O2,linear,2,ttc,2,0.2,0.3,49108,0.2394053592866471,0.2489411093915451
O2,linear,2,ttc,3,0.3,0.4,8254,0.3354584705007836,0.3724254906711897
