log_name,fold,baseline_selected_official_score_selected16,random_expected_official_score_selected16,oracle_best_official_score_selected16,baseline_top1_regret_selected16,baseline_selected_collision_free,baseline_selected_ttc,baseline_selected_dac,baseline_selected_ddc,baseline_selected_progress,baseline_selected_comfort,scene_count,predicted_model_status
2021.06.09.18.23.43_veh-35_05198_05504,1,0.911442032292157,0.5673317350078737,0.9764432033071638,0.0650011710150068,1.0,1.0,1.0,1.0,0.7874608775011769,1.0,2,NOT_RUN_GATE_C1
2021.06.09.19.40.26_veh-12_00133_00268,1,0.9811053854511866,0.9150079731244833,0.9847046843374885,0.0035992988863019493,1.0,1.0,1.0,1.0,0.9546529250828477,1.0,2,NOT_RUN_GATE_C1
2021.06.09.19.40.26_veh-12_00279_01212,4,0.995007920652593,0.8986579081937875,1.0,0.00499207934740703,1.0,1.0,1.0,1.0,0.9880190095662231,1.0,2,NOT_RUN_GATE_C1
2021.06.09.19.40.26_veh-12_01241_01510,1,0.9393700924861246,0.8497996813441007,0.9617317273071764,0.022361634821051857,1.0,1.0,1.0,1.0,0.8544882219666992,1.0,2,NOT_RUN_GATE_C1
2021.06.09.19.40.26_veh-12_01525_02020,3,0.9829646582317286,0.9605073316284736,1.0,0.017035341768271373,1.0,1.0,1.0,1.0,0.9591151797561486,1.0,2,NOT_RUN_GATE_C1
2021.06.09.19.40.26_veh-12_02031_02228,3,1.0,0.8344013169863025,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.09.20.26.11_veh-35_00026_00236,3,1.0,0.8845093657160377,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.09.20.26.11_veh-35_00247_00529,1,0.9724306719100084,0.8216022775633524,0.9872342577515756,0.014803585841567213,1.0,1.0,1.0,1.0,0.9338336125840202,1.0,2,NOT_RUN_GATE_C1
2021.06.09.20.26.11_veh-35_00540_00789,4,0.9738187445053625,0.9072478552809208,1.0,0.0261812554946374,1.0,1.0,1.0,1.0,0.9371649868128704,1.0,2,NOT_RUN_GATE_C1
2021.06.09.20.26.11_veh-35_00825_00942,1,0.9836287145841331,0.9319406521586245,1.0,0.01637128541586691,1.0,1.0,1.0,1.0,0.9607089150019195,1.0,2,NOT_RUN_GATE_C1
2021.06.09.20.26.11_veh-35_00970_01216,2,0.9448940738939989,0.9047467600066519,0.9792218770381818,0.03432780314418288,1.0,1.0,1.0,1.0,0.8677457773455974,1.0,2,NOT_RUN_GATE_C1
2021.06.09.20.26.11_veh-35_01227_01514,1,0.9004282780822437,0.6606141343567857,0.9987555733133613,0.0983272952311176,1.0,1.0,1.0,1.0,0.7610278673973849,1.0,2,NOT_RUN_GATE_C1
2021.06.14.11.44.56_veh-35_00059_00410,1,1.0,0.7239583333333334,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.11.44.56_veh-35_00453_00731,4,0.9416889180569477,0.7017920188373351,1.0,0.05831108194305229,1.0,1.0,1.0,1.0,0.8600534033366745,1.0,2,NOT_RUN_GATE_C1
2021.06.14.11.44.56_veh-35_00742_00927,1,0.9558079256648002,0.8877618509679726,0.9762714677749662,0.020463542110166044,1.0,1.0,1.0,0.5,0.8939390215955205,1.0,2,NOT_RUN_GATE_C1
2021.06.14.11.44.56_veh-35_00938_01134,1,1.0,0.9479732275073129,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.11.44.56_veh-35_01145_01297,4,1.0,0.945596166041735,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.11.44.56_veh-35_01308_01584,4,0.9890472108675794,0.8779132133650522,1.0,0.010952789132420593,1.0,1.0,1.0,1.0,0.9737133060821905,1.0,2,NOT_RUN_GATE_C1
2021.06.14.11.44.56_veh-35_01595_01804,3,0.9585945170861976,0.7799475601994252,1.0,0.04140548291380236,1.0,1.0,1.0,1.0,0.9006268410068744,1.0,2,NOT_RUN_GATE_C1
2021.06.14.11.44.56_veh-35_01869_01972,4,0.9169923114485214,0.8705641715010319,0.9671435711178413,0.05015125966931977,1.0,1.0,1.0,1.0,0.8007815474764517,1.0,2,NOT_RUN_GATE_C1
2021.06.14.11.44.56_veh-35_01983_02053,1,0.9489511475983092,0.6451029916275555,1.0,0.051048852401690825,1.0,1.0,1.0,1.0,0.877482754235942,1.0,2,NOT_RUN_GATE_C1
2021.06.14.11.44.56_veh-35_02064_02388,0,1.0,0.9763081102063473,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.11.44.56_veh-35_02399_02672,1,1.0,0.9098471894654594,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.11.44.56_veh-35_02696_02932,2,0.987573827057922,0.8504566278721897,1.0,0.01242617294207804,1.0,1.0,1.0,1.0,0.9701771849390127,1.0,2,NOT_RUN_GATE_C1
2021.06.14.11.44.56_veh-35_02983_03378,4,0.9980569881461778,0.934712781327609,1.0,0.0019430118538221186,1.0,1.0,1.0,1.0,0.995336771550827,1.0,2,NOT_RUN_GATE_C1
2021.06.14.11.44.56_veh-35_03389_04017,1,1.0,0.8788424854495884,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.11.44.56_veh-35_04178_05084,1,1.0,0.9642057371475621,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.11.44.56_veh-35_05211_05338,3,0.9741478129229075,0.888362006170321,0.9939341190167432,0.019786306093835804,1.0,1.0,1.0,1.0,0.9379547510149779,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_00005_00123,1,0.9259956475609887,0.7078210172529047,0.9890002407510818,0.0630045931900931,1.0,1.0,1.0,1.0,0.8223895541463729,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_00142_00231,1,0.992065048100039,0.9511530966423372,0.9962977492346821,0.004232701134643024,1.0,1.0,1.0,1.0,0.9809561154400939,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_00243_00342,1,0.9619771482986534,0.8948548627004955,1.0,0.038022851701346505,1.0,1.0,1.0,1.0,0.9087451559167684,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_00353_00531,4,0.9893732678402156,0.8873411693666579,1.0,0.010626732159784325,1.0,1.0,1.0,1.0,0.9744958428165176,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_00542_00645,0,1.0,0.9782948965343401,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_00691_00798,3,1.0,0.8372849289898638,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_00842_00940,3,0.9677789699074539,0.8394011598965054,0.9958822081661243,0.028103238258670393,1.0,1.0,1.0,1.0,0.9226695277778895,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_01025_01086,3,1.0,0.8462763734650508,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_01160_01331,1,0.9777786584312321,0.9113997766593778,1.0,0.02222134156876787,1.0,1.0,1.0,1.0,0.9466687802349572,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_01342_01461,2,0.7809264480916435,0.794757353909867,1.0,0.21907355190835653,1.0,0.5,1.0,1.0,0.9742234754199441,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_01472_01666,1,1.0,0.7213649695271567,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_01698_01822,4,0.8735640856393221,0.863536216890749,0.9455179676858212,0.07195388204649922,1.0,1.0,1.0,1.0,0.6965538055343728,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_01854_01994,0,1.0,0.7478386332467201,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_02028_02106,1,0.9861486288081607,0.913309654369272,1.0,0.013851371191839323,1.0,1.0,1.0,1.0,0.9667567091395857,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_02117_02272,4,1.0,0.7317708333333334,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_02283_02603,1,1.0,0.7184759745211684,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_02614_02842,0,0.9795379515531288,0.7973139959971882,1.0,0.020462048446871106,1.0,1.0,1.0,1.0,0.9508910837275093,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_02853_02953,1,0.9757414565979887,0.9348774977895538,1.0,0.024258543402011334,1.0,1.0,1.0,1.0,0.9417794958351728,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_03142_03404,2,0.9493517306425163,0.9307004824477625,0.9806150281523511,0.03126329750983481,1.0,1.0,1.0,1.0,0.8784441535420393,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_03463_03587,1,0.9476175926667418,0.8731394039664857,0.9931960141892702,0.045578421522528334,1.0,1.0,1.0,1.0,0.8742822224001807,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_03624_03705,3,1.0,0.7509110643733785,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_03806_03990,1,0.9640979706862154,0.7852614458845837,0.9881331658224008,0.02403519513618546,1.0,1.0,1.0,1.0,0.9138351296469168,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_04001_04236,4,0.9774769750119001,0.9259448647087398,0.986816265144371,0.009339290132470979,1.0,1.0,1.0,1.0,0.9459447400285602,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_04362_04572,2,0.9696272109160293,0.9404696592959759,0.9745122097512384,0.004884998835209153,1.0,1.0,1.0,1.0,0.9271053061984702,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_04596_04692,2,1.0,0.8933847394589844,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_04704_04782,1,0.9686814832660273,0.9077537001360134,1.0,0.03131851673397268,1.0,1.0,1.0,0.75,0.9248355598384655,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_04793_04883,0,0.9823736285747005,0.8844849738712537,0.9930278430257029,0.010654214451002508,1.0,1.0,1.0,1.0,0.9576967085792811,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_04894_05018,3,1.0,0.9075434937097817,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.27.42_veh-35_05029_05340,3,0.9706206087329194,0.8506210395534739,0.9712880476292691,0.0006674388963496258,1.0,1.0,1.0,1.0,0.9294894609590068,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_00005_00158,2,1.0,0.925758384638714,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_00169_00783,0,0.95149246655774,0.8879451631548246,0.98149105250281,0.029998585945069933,1.0,1.0,1.0,0.5,0.883581919738576,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_00906_01063,3,0.9759041682304967,0.752051219982095,1.0,0.024095831769503306,1.0,1.0,1.0,1.0,0.9421700037531919,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_01138_01284,0,1.0,0.8637120105610578,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_01313_01541,4,0.9836313104983052,0.8209463560097037,1.0,0.01636868950169479,1.0,1.0,1.0,1.0,0.9607151451959326,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_01591_01695,2,0.9375416798239846,0.9015766954399597,0.9871344194233258,0.04959273959934113,1.0,1.0,1.0,0.0,0.8501000315775631,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_01779_02059,0,1.0,0.9662690761097906,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_02070_02140,4,0.9133958356215566,0.8748189139272404,0.9591681817202871,0.04577234609873054,1.0,1.0,1.0,1.0,0.7921500054917359,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_02245_02340,3,0.9669030239474883,0.4918829272246587,1.0,0.03309697605251166,1.0,1.0,1.0,1.0,0.9205672574739721,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_02414_02601,0,0.9665285040778944,0.82658885995512,1.0,0.03347149592210569,1.0,1.0,1.0,1.0,0.9196684097869463,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_02612_02703,2,0.9879939467729026,0.9171776897339905,1.0,0.012006053227097302,1.0,1.0,1.0,1.0,0.9711854722549665,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_02845_03153,3,1.0,0.9993870022316568,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_03221_03301,4,1.0,0.709083964958489,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_03763_03829,2,0.5321277920865363,0.8116985703475341,1.0,0.46787220791346373,1.0,0.0,1.0,1.0,0.8771067010076872,1.0,1,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_03841_04014,3,0.9926997733402942,0.9555629287098323,1.0,0.007300226659705811,1.0,1.0,1.0,1.0,0.9824794560167059,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_04090_04289,3,0.9832332972617452,0.9398616964013939,1.0,0.016766702738254757,1.0,1.0,1.0,1.0,0.9597599134281886,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_04300_04506,0,0.9675888065406135,0.8745801717710477,0.9761999056494546,0.008611099108841058,1.0,1.0,1.0,1.0,0.9222131356974724,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_04530_04609,2,0.9779230013228719,0.8813093355335104,1.0,0.022076998677128035,1.0,1.0,1.0,1.0,0.9470152031748927,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_04719_04892,0,0.966778343421427,0.9184855283476884,0.9969416153411566,0.030163271919729617,1.0,1.0,1.0,1.0,0.9202680242114246,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_04903_05107,1,1.0,0.9327312623963986,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_05118_05258,1,0.5,0.3557873514936336,0.5,0.0,1.0,0.5,0.5,1.0,0.5,1.0,2,NOT_RUN_GATE_C1
2021.06.14.13.28.41_veh-12_05269_05369,2,1.0,0.7548377102875343,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.03.45_veh-38_00088_00769,3,0.9641686494588384,0.6598657693771631,0.9715691182665076,0.007400468807669147,1.0,1.0,1.0,1.0,0.9140047587012121,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.03.45_veh-38_00780_01007,4,0.9540374133877223,0.7507310792887459,0.9769162519553056,0.02287883856758327,1.0,1.0,1.0,1.0,0.8896897921305336,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.03.45_veh-38_01018_01144,0,0.9797733888097879,0.8342104757177928,1.0,0.020226611190212074,1.0,1.0,1.0,1.0,0.951456133143491,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.03.45_veh-38_01155_01358,4,0.954234667404263,0.8132812726194878,0.9763026145818323,0.022067947177569325,1.0,1.0,1.0,1.0,0.890163201770231,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.03.45_veh-38_01624_01811,3,1.0,0.7994410180551138,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.03.45_veh-38_01927_01996,0,0.961658670361583,0.9319219240577694,1.0,0.038341329638416966,1.0,1.0,1.0,1.0,0.9079808088677992,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.03.45_veh-38_02007_02072,4,1.0,0.9427514470171312,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.03.45_veh-38_02112_03169,4,0.9756205541415657,0.8676484097769501,1.0,0.024379445858434268,1.0,1.0,1.0,1.0,0.9414893299397576,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.03.45_veh-38_03180_03766,0,1.0,0.8014731709675857,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.03.45_veh-38_04137_04387,3,0.9896047443470384,0.5080094695653805,1.0,0.010395255652961677,1.0,1.0,1.0,1.0,0.975051386432892,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.03.45_veh-38_04398_04488,4,1.0,0.9112749150852383,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.03.45_veh-38_04499_05170,0,1.0,0.8358130820291985,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.03.45_veh-38_05222_05347,4,0.9564909070615712,0.8521714826070077,0.9675130915103467,0.011022184448775396,1.0,1.0,1.0,0.75,0.8955781769477711,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_00398_00578,0,0.9518994930206086,0.5376653812432144,0.9547927040014954,0.00289321098088674,1.0,1.0,1.0,1.0,0.8845587832494606,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_00597_00827,4,0.9797285197695806,0.838660026555828,0.9863079730989288,0.006579453329348117,1.0,1.0,1.0,1.0,0.9513484474469935,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_00867_01088,0,1.0,0.9009757674320034,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_01236_01585,1,0.9892826542013531,0.8299097621802651,1.0,0.010717345798646971,1.0,1.0,1.0,1.0,0.9742783700832471,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_01600_01699,2,0.967962118532576,0.9038935468710034,0.9976065631823232,0.029644444649747193,1.0,1.0,1.0,1.0,0.9231090844781826,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_01835_01960,2,1.0,0.8260108444801377,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_02009_02099,3,0.9946593219722311,0.9595259951509308,0.9954067413428085,0.000747419370577429,1.0,1.0,1.0,1.0,0.9871823727333546,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_02179_02316,1,1.0,0.9400150152113012,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_02376_02575,3,1.0,0.8936712069248718,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_02770_02830,4,0.9840323141817944,0.9386224230304633,1.0,0.015967685818205624,1.0,1.0,1.0,0.75,0.9616775540363065,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_02841_02921,0,0.9589775517432049,0.7130893895675072,0.9797352661195897,0.020757714376384795,1.0,1.0,1.0,1.0,0.9015461241836917,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_02932_03190,1,0.9699463853470203,0.8496719378694961,0.9980935954704289,0.02814721012340854,1.0,1.0,1.0,1.0,0.9278713248328487,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_03201_03386,1,0.9349241019208226,0.8580038425501288,0.9785261032047115,0.0436020012838888,1.0,1.0,1.0,1.0,0.8438178446099743,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_03415_03581,2,1.0,0.7821236851783901,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_03592_03664,3,0.9557758826586051,0.8062325725303533,0.9838218311736553,0.0280459485150501,1.0,1.0,1.0,1.0,0.8938621183806523,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_03675_03860,2,1.0,0.9469352880282772,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_03871_03953,0,0.9673637605533292,0.9419626657142308,0.9933098268086329,0.025946066255303712,1.0,1.0,1.0,0.5,0.9216730253279899,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_03964_04278,2,0.9979996383480372,0.9742076525227845,1.0,0.002000361651962823,1.0,1.0,1.0,1.0,0.9951991320352893,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_04289_04406,3,0.9752471254968507,0.9483422323331808,1.0,0.02475287450314928,1.0,1.0,1.0,1.0,0.9405931011924418,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_04417_04531,0,1.0,0.9250336588568618,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_04542_04617,3,0.9407108567385656,0.9134044024699257,0.9967386789407193,0.0560278222021538,1.0,1.0,1.0,1.0,0.8577060561725572,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_04936_05073,1,0.9743260639057106,0.8865889019308004,0.9948330335381113,0.020506969632400618,1.0,1.0,1.0,1.0,0.9383825533737056,1.0,2,NOT_RUN_GATE_C1
2021.06.14.14.25.15_veh-26_05108_05312,1,1.0,0.9635416666666667,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_00016_00087,3,1.0,0.8900340732169516,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_00100_00272,4,0.9715594865419643,0.9367572501671358,1.0,0.02844051345803561,1.0,1.0,1.0,0.5,0.9317427677007145,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_00283_00357,4,1.0,0.9108435604188414,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_00574_00989,0,0.9600171409553004,0.8760902571347301,0.9610971148804679,0.001079973925167399,1.0,1.0,1.0,1.0,0.9040411382927211,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_01219_01415,3,1.0,0.8475488715101891,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_01489_01563,1,0.9287621477856862,0.793005180786093,0.9898152724194633,0.06105312463377721,1.0,1.0,1.0,1.0,0.8290291546856466,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_01620_01699,2,1.0,0.921875,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_01710_01770,4,0.9881636988688123,0.6947001056581386,1.0,0.011836301131187721,1.0,1.0,1.0,1.0,0.9715928772851494,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_01781_02379,4,0.9696742866288721,0.9535939728003902,1.0,0.030325713371127827,1.0,1.0,1.0,1.0,0.9272182879092932,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_02435_02526,2,1.0,0.8997145074038418,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_02537_02597,1,1.0,0.8700031724828394,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_02618_02873,3,0.9323352499170989,0.8629506675020062,1.0,0.06766475008290102,1.0,1.0,1.0,1.0,0.8376045998010377,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_02928_03118,3,0.9738892313264136,0.8414876662501383,0.9876392027180267,0.013749971391613214,1.0,1.0,1.0,1.0,0.9373341551833922,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_03129_03220,1,1.0,0.9618760207149996,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_03231_03426,2,1.0,0.8463541666666667,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_03438_03580,1,0.9765330638883081,0.8842505061861966,0.9947256980923205,0.018192634204012514,1.0,1.0,1.0,1.0,0.9436793533319392,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_03635_03792,4,1.0,0.9048162736354539,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_03803_04103,3,0.9722729399108956,0.884643680203175,0.9984645490525748,0.026191609141679173,1.0,1.0,1.0,1.0,0.9334550557861493,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_04114_04359,1,0.9522855866328888,0.8257520237841303,0.9874474702265152,0.035161883593626375,1.0,1.0,1.0,1.0,0.8854854079189334,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_04516_04698,3,0.9567788750107897,0.7954165430253871,0.9821583200301538,0.025379445019364066,1.0,1.0,1.0,1.0,0.8962693000258957,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_04749_05027,3,1.0,0.9114583333333334,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.32.09_veh-35_05038_05402,1,0.9672385665172225,0.7880089031133322,1.0,0.03276143348277749,1.0,1.0,1.0,1.0,0.921372559641334,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.48.02_veh-12_00009_00127,2,1.0,0.9987335052734255,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.48.02_veh-12_00285_00574,2,0.963845455009041,0.7259156646056772,0.9647645234050357,0.0009190683959947599,1.0,1.0,1.0,1.0,0.9132290920216986,1.0,2,NOT_RUN_GATE_C1
