scene_token,candidate_index,factor,precomputed,recomputed,absolute_error,trajectory_hash
d7893388397e5076,197,EP,0.23126019537448883,0.23126019537448883,0.0,6d094f88d382677737d2371bb8afbe453d043962ecaf2e023c75cc4938a1ca77
d7893388397e5076,197,TTC,1.0,1.0,0.0,6d094f88d382677737d2371bb8afbe453d043962ecaf2e023c75cc4938a1ca77
d7893388397e5076,197,Comfort,1.0,1.0,0.0,6d094f88d382677737d2371bb8afbe453d043962ecaf2e023c75cc4938a1ca77
d7893388397e5076,197,score,0.679691731929779,0.679691731929779,0.0,6d094f88d382677737d2371bb8afbe453d043962ecaf2e023c75cc4938a1ca77
d7893388397e5076,206,NC,1.0,1.0,0.0,a92413407321b63bd5b4764a0c4d7287109be47a96055dae032e6885d55e9ae6
d7893388397e5076,206,DAC,1.0,1.0,0.0,a92413407321b63bd5b4764a0c4d7287109be47a96055dae032e6885d55e9ae6
d7893388397e5076,206,EP,0.17860540747642517,0.17860540747642517,0.0,a92413407321b63bd5b4764a0c4d7287109be47a96055dae032e6885d55e9ae6
d7893388397e5076,206,TTC,1.0,1.0,0.0,a92413407321b63bd5b4764a0c4d7287109be47a96055dae032e6885d55e9ae6
d7893388397e5076,206,Comfort,0.0,0.0,0.0,a92413407321b63bd5b4764a0c4d7287109be47a96055dae032e6885d55e9ae6
d7893388397e5076,206,score,0.24554279446601868,0.24554279446601868,0.0,a92413407321b63bd5b4764a0c4d7287109be47a96055dae032e6885d55e9ae6
d7893388397e5076,208,NC,1.0,1.0,0.0,d2b93e655daab7429dff7e0a65362932a885a34573aa1be75d39e2d88419a8b3
d7893388397e5076,208,DAC,1.0,1.0,0.0,d2b93e655daab7429dff7e0a65362932a885a34573aa1be75d39e2d88419a8b3
d7893388397e5076,208,EP,0.23206749558448792,0.23206749558448792,0.0,d2b93e655daab7429dff7e0a65362932a885a34573aa1be75d39e2d88419a8b3
d7893388397e5076,208,TTC,1.0,1.0,0.0,d2b93e655daab7429dff7e0a65362932a885a34573aa1be75d39e2d88419a8b3
d7893388397e5076,208,Comfort,0.0,0.0,0.0,d2b93e655daab7429dff7e0a65362932a885a34573aa1be75d39e2d88419a8b3
d7893388397e5076,208,score,0.2566807270050049,0.2566807270050049,0.0,d2b93e655daab7429dff7e0a65362932a885a34573aa1be75d39e2d88419a8b3
d7893388397e5076,227,NC,1.0,1.0,0.0,1c33df204ad9672fe3b182aa135b2ae67921c68fab7aed5b91ef9620b2659b39
d7893388397e5076,227,DAC,1.0,1.0,0.0,1c33df204ad9672fe3b182aa135b2ae67921c68fab7aed5b91ef9620b2659b39
d7893388397e5076,227,EP,0.16044878959655762,0.16044878959655762,0.0,1c33df204ad9672fe3b182aa135b2ae67921c68fab7aed5b91ef9620b2659b39
d7893388397e5076,227,TTC,1.0,1.0,0.0,1c33df204ad9672fe3b182aa135b2ae67921c68fab7aed5b91ef9620b2659b39
d7893388397e5076,227,Comfort,1.0,1.0,0.0,1c33df204ad9672fe3b182aa135b2ae67921c68fab7aed5b91ef9620b2659b39
d7893388397e5076,227,score,0.32509350776672363,0.32509350776672363,0.0,1c33df204ad9672fe3b182aa135b2ae67921c68fab7aed5b91ef9620b2659b39
d7893388397e5076,233,NC,1.0,1.0,0.0,2ca0acebe850a6b46696bcb22f00d66164e7c93177e24c83ca7a71712087f4fe
d7893388397e5076,233,DAC,1.0,1.0,0.0,2ca0acebe850a6b46696bcb22f00d66164e7c93177e24c83ca7a71712087f4fe
d7893388397e5076,233,EP,0.0649128258228302,0.0649128258228302,0.0,2ca0acebe850a6b46696bcb22f00d66164e7c93177e24c83ca7a71712087f4fe
d7893388397e5076,233,TTC,1.0,1.0,0.0,2ca0acebe850a6b46696bcb22f00d66164e7c93177e24c83ca7a71712087f4fe
d7893388397e5076,233,Comfort,1.0,1.0,0.0,2ca0acebe850a6b46696bcb22f00d66164e7c93177e24c83ca7a71712087f4fe
d7893388397e5076,233,score,0.30519017577171326,0.30519017577171326,0.0,2ca0acebe850a6b46696bcb22f00d66164e7c93177e24c83ca7a71712087f4fe
d7893388397e5076,242,NC,1.0,1.0,0.0,63f350543d12a9b0fa96c577a73b173a045950333393471ee0960578c86e69aa
d7893388397e5076,242,DAC,1.0,1.0,0.0,63f350543d12a9b0fa96c577a73b173a045950333393471ee0960578c86e69aa
d7893388397e5076,242,EP,0.1783616840839386,0.1783616840839386,0.0,63f350543d12a9b0fa96c577a73b173a045950333393471ee0960578c86e69aa
d7893388397e5076,242,TTC,1.0,1.0,0.0,63f350543d12a9b0fa96c577a73b173a045950333393471ee0960578c86e69aa
d7893388397e5076,242,Comfort,0.0,0.0,0.0,63f350543d12a9b0fa96c577a73b173a045950333393471ee0960578c86e69aa
d7893388397e5076,242,score,0.24549201130867004,0.24549201130867004,0.0,63f350543d12a9b0fa96c577a73b173a045950333393471ee0960578c86e69aa
73f471f62fe75774,13,NC,1.0,1.0,0.0,01d0d281745c47d6575ce0c939a2c8b281e20bf70e5c277ef49889893e9f4954
73f471f62fe75774,13,DAC,0.0,0.0,0.0,01d0d281745c47d6575ce0c939a2c8b281e20bf70e5c277ef49889893e9f4954
73f471f62fe75774,13,EP,0.0,0.0,0.0,01d0d281745c47d6575ce0c939a2c8b281e20bf70e5c277ef49889893e9f4954
73f471f62fe75774,13,TTC,1.0,1.0,0.0,01d0d281745c47d6575ce0c939a2c8b281e20bf70e5c277ef49889893e9f4954
73f471f62fe75774,13,Comfort,1.0,1.0,0.0,01d0d281745c47d6575ce0c939a2c8b281e20bf70e5c277ef49889893e9f4954
73f471f62fe75774,13,score,0.0,0.0,0.0,01d0d281745c47d6575ce0c939a2c8b281e20bf70e5c277ef49889893e9f4954
73f471f62fe75774,22,NC,0.0,0.0,0.0,c56ee1258eff50eb9f46ded4549bd262eeb1db8b332332ea73687d0bd0ea8f86
73f471f62fe75774,22,DAC,1.0,1.0,0.0,c56ee1258eff50eb9f46ded4549bd262eeb1db8b332332ea73687d0bd0ea8f86
73f471f62fe75774,22,EP,0.0,0.0,0.0,c56ee1258eff50eb9f46ded4549bd262eeb1db8b332332ea73687d0bd0ea8f86
73f471f62fe75774,22,TTC,0.0,0.0,0.0,c56ee1258eff50eb9f46ded4549bd262eeb1db8b332332ea73687d0bd0ea8f86
73f471f62fe75774,22,Comfort,1.0,1.0,0.0,c56ee1258eff50eb9f46ded4549bd262eeb1db8b332332ea73687d0bd0ea8f86
73f471f62fe75774,22,score,0.0,0.0,0.0,c56ee1258eff50eb9f46ded4549bd262eeb1db8b332332ea73687d0bd0ea8f86
73f471f62fe75774,47,NC,0.0,0.0,0.0,de4a7df7c98199f7998487775e4aff5b8f88ac58dff267484a5144d68ab7c201
73f471f62fe75774,47,DAC,1.0,1.0,0.0,de4a7df7c98199f7998487775e4aff5b8f88ac58dff267484a5144d68ab7c201
73f471f62fe75774,47,EP,0.0,0.0,0.0,de4a7df7c98199f7998487775e4aff5b8f88ac58dff267484a5144d68ab7c201
73f471f62fe75774,47,TTC,0.0,0.0,0.0,de4a7df7c98199f7998487775e4aff5b8f88ac58dff267484a5144d68ab7c201
73f471f62fe75774,47,Comfort,1.0,1.0,0.0,de4a7df7c98199f7998487775e4aff5b8f88ac58dff267484a5144d68ab7c201
73f471f62fe75774,47,score,0.0,0.0,0.0,de4a7df7c98199f7998487775e4aff5b8f88ac58dff267484a5144d68ab7c201
73f471f62fe75774,78,NC,1.0,1.0,0.0,167eba3f72a5fb50a4ffd003f000e08061b273daec766b8bf3efd35be0f241e4
73f471f62fe75774,78,DAC,0.0,0.0,0.0,167eba3f72a5fb50a4ffd003f000e08061b273daec766b8bf3efd35be0f241e4
73f471f62fe75774,78,EP,0.0,0.0,0.0,167eba3f72a5fb50a4ffd003f000e08061b273daec766b8bf3efd35be0f241e4
73f471f62fe75774,78,TTC,1.0,1.0,0.0,167eba3f72a5fb50a4ffd003f000e08061b273daec766b8bf3efd35be0f241e4
73f471f62fe75774,78,Comfort,1.0,1.0,0.0,167eba3f72a5fb50a4ffd003f000e08061b273daec766b8bf3efd35be0f241e4
73f471f62fe75774,78,score,0.0,0.0,0.0,167eba3f72a5fb50a4ffd003f000e08061b273daec766b8bf3efd35be0f241e4
73f471f62fe75774,83,NC,0.0,0.0,0.0,b2bfbfd34eb6cf0b17004c63193645e7d2e7d543cb0641b9ce0d65a9fbf40c0b
73f471f62fe75774,83,DAC,1.0,1.0,0.0,b2bfbfd34eb6cf0b17004c63193645e7d2e7d543cb0641b9ce0d65a9fbf40c0b
73f471f62fe75774,83,EP,0.0,0.0,0.0,b2bfbfd34eb6cf0b17004c63193645e7d2e7d543cb0641b9ce0d65a9fbf40c0b
73f471f62fe75774,83,TTC,0.0,0.0,0.0,b2bfbfd34eb6cf0b17004c63193645e7d2e7d543cb0641b9ce0d65a9fbf40c0b
73f471f62fe75774,83,Comfort,1.0,1.0,0.0,b2bfbfd34eb6cf0b17004c63193645e7d2e7d543cb0641b9ce0d65a9fbf40c0b
73f471f62fe75774,83,score,0.0,0.0,0.0,b2bfbfd34eb6cf0b17004c63193645e7d2e7d543cb0641b9ce0d65a9fbf40c0b
73f471f62fe75774,112,NC,0.0,0.0,0.0,fee079a0bdff5a03049594cc1002f5e3288a465c12ae1130caa1442a9bc83456
73f471f62fe75774,112,DAC,0.0,0.0,0.0,fee079a0bdff5a03049594cc1002f5e3288a465c12ae1130caa1442a9bc83456
73f471f62fe75774,112,EP,0.0,0.0,0.0,fee079a0bdff5a03049594cc1002f5e3288a465c12ae1130caa1442a9bc83456
73f471f62fe75774,112,TTC,0.0,0.0,0.0,fee079a0bdff5a03049594cc1002f5e3288a465c12ae1130caa1442a9bc83456
73f471f62fe75774,112,Comfort,1.0,1.0,0.0,fee079a0bdff5a03049594cc1002f5e3288a465c12ae1130caa1442a9bc83456
73f471f62fe75774,112,score,0.0,0.0,0.0,fee079a0bdff5a03049594cc1002f5e3288a465c12ae1130caa1442a9bc83456
73f471f62fe75774,122,NC,0.0,0.0,0.0,44ffa2f2f08483c8159b0b2440097ff2e409b9007fb876c801d86ccd1f1ba54f
73f471f62fe75774,122,DAC,0.0,0.0,0.0,44ffa2f2f08483c8159b0b2440097ff2e409b9007fb876c801d86ccd1f1ba54f
73f471f62fe75774,122,EP,0.0,0.0,0.0,44ffa2f2f08483c8159b0b2440097ff2e409b9007fb876c801d86ccd1f1ba54f
73f471f62fe75774,122,TTC,0.0,0.0,0.0,44ffa2f2f08483c8159b0b2440097ff2e409b9007fb876c801d86ccd1f1ba54f
73f471f62fe75774,122,Comfort,1.0,1.0,0.0,44ffa2f2f08483c8159b0b2440097ff2e409b9007fb876c801d86ccd1f1ba54f
73f471f62fe75774,122,score,0.0,0.0,0.0,44ffa2f2f08483c8159b0b2440097ff2e409b9007fb876c801d86ccd1f1ba54f
73f471f62fe75774,149,NC,1.0,1.0,0.0,a0549150f4f868a4d693c3be8fdb30ecf28a7ef01802345b607c04e047b010c5
73f471f62fe75774,149,DAC,1.0,1.0,0.0,a0549150f4f868a4d693c3be8fdb30ecf28a7ef01802345b607c04e047b010c5
73f471f62fe75774,149,EP,1.0,1.0,0.0,a0549150f4f868a4d693c3be8fdb30ecf28a7ef01802345b607c04e047b010c5
73f471f62fe75774,149,TTC,1.0,1.0,0.0,a0549150f4f868a4d693c3be8fdb30ecf28a7ef01802345b607c04e047b010c5
73f471f62fe75774,149,Comfort,0.0,0.0,0.0,a0549150f4f868a4d693c3be8fdb30ecf28a7ef01802345b607c04e047b010c5
73f471f62fe75774,149,score,0.4166666567325592,0.4166666567325592,0.0,a0549150f4f868a4d693c3be8fdb30ecf28a7ef01802345b607c04e047b010c5
73f471f62fe75774,200,NC,1.0,1.0,0.0,89efefdc6b399352f48d236ea9ac934c90b216e6fd15c76bc83402979d89f324
73f471f62fe75774,200,DAC,0.0,0.0,0.0,89efefdc6b399352f48d236ea9ac934c90b216e6fd15c76bc83402979d89f324
73f471f62fe75774,200,EP,0.0,0.0,0.0,89efefdc6b399352f48d236ea9ac934c90b216e6fd15c76bc83402979d89f324
73f471f62fe75774,200,TTC,1.0,1.0,0.0,89efefdc6b399352f48d236ea9ac934c90b216e6fd15c76bc83402979d89f324
73f471f62fe75774,200,Comfort,1.0,1.0,0.0,89efefdc6b399352f48d236ea9ac934c90b216e6fd15c76bc83402979d89f324
73f471f62fe75774,200,score,0.0,0.0,0.0,89efefdc6b399352f48d236ea9ac934c90b216e6fd15c76bc83402979d89f324
73f471f62fe75774,255,NC,0.0,0.0,0.0,2d222c87bcdbc5f9622abea84e3a3ff4df0bc549071a3a63e4673b2d5761a5a2
73f471f62fe75774,255,DAC,0.0,0.0,0.0,2d222c87bcdbc5f9622abea84e3a3ff4df0bc549071a3a63e4673b2d5761a5a2
73f471f62fe75774,255,EP,0.0,0.0,0.0,2d222c87bcdbc5f9622abea84e3a3ff4df0bc549071a3a63e4673b2d5761a5a2
73f471f62fe75774,255,TTC,0.0,0.0,0.0,2d222c87bcdbc5f9622abea84e3a3ff4df0bc549071a3a63e4673b2d5761a5a2
73f471f62fe75774,255,Comfort,1.0,1.0,0.0,2d222c87bcdbc5f9622abea84e3a3ff4df0bc549071a3a63e4673b2d5761a5a2
73f471f62fe75774,255,score,0.0,0.0,0.0,2d222c87bcdbc5f9622abea84e3a3ff4df0bc549071a3a63e4673b2d5761a5a2
4db513bb187a5415,1,NC,1.0,1.0,0.0,8620e9e0a7cf59ba33eab1dacb92a774a8a392bc9544b64dbbde5c2e0c2a5b78
4db513bb187a5415,1,DAC,1.0,1.0,0.0,8620e9e0a7cf59ba33eab1dacb92a774a8a392bc9544b64dbbde5c2e0c2a5b78
4db513bb187a5415,1,EP,0.6744823455810547,0.6744823455810547,0.0,8620e9e0a7cf59ba33eab1dacb92a774a8a392bc9544b64dbbde5c2e0c2a5b78
4db513bb187a5415,1,TTC,1.0,1.0,0.0,8620e9e0a7cf59ba33eab1dacb92a774a8a392bc9544b64dbbde5c2e0c2a5b78
4db513bb187a5415,1,Comfort,1.0,1.0,0.0,8620e9e0a7cf59ba33eab1dacb92a774a8a392bc9544b64dbbde5c2e0c2a5b78
4db513bb187a5415,1,score,0.864367663860321,0.864367663860321,0.0,8620e9e0a7cf59ba33eab1dacb92a774a8a392bc9544b64dbbde5c2e0c2a5b78
4db513bb187a5415,36,NC,1.0,1.0,0.0,93277bb06978ece1f19f9e0b49301d661aa6b4b9796ee37aad9a3f94e8cb54e7
4db513bb187a5415,36,DAC,0.0,0.0,0.0,93277bb06978ece1f19f9e0b49301d661aa6b4b9796ee37aad9a3f94e8cb54e7
4db513bb187a5415,36,EP,0.0,0.0,0.0,93277bb06978ece1f19f9e0b49301d661aa6b4b9796ee37aad9a3f94e8cb54e7
4db513bb187a5415,36,TTC,1.0,1.0,0.0,93277bb06978ece1f19f9e0b49301d661aa6b4b9796ee37aad9a3f94e8cb54e7
4db513bb187a5415,36,Comfort,0.0,0.0,0.0,93277bb06978ece1f19f9e0b49301d661aa6b4b9796ee37aad9a3f94e8cb54e7
4db513bb187a5415,36,score,0.0,0.0,0.0,93277bb06978ece1f19f9e0b49301d661aa6b4b9796ee37aad9a3f94e8cb54e7
4db513bb187a5415,54,NC,0.5,0.5,0.0,cc2278cd00354e0eed7cf543ca4d2535f48caf6309d61a6d6f0fa77e9b46ed8f
4db513bb187a5415,54,DAC,0.0,0.0,0.0,cc2278cd00354e0eed7cf543ca4d2535f48caf6309d61a6d6f0fa77e9b46ed8f
4db513bb187a5415,54,EP,0.0,0.0,0.0,cc2278cd00354e0eed7cf543ca4d2535f48caf6309d61a6d6f0fa77e9b46ed8f
4db513bb187a5415,54,TTC,0.0,0.0,0.0,cc2278cd00354e0eed7cf543ca4d2535f48caf6309d61a6d6f0fa77e9b46ed8f
4db513bb187a5415,54,Comfort,1.0,1.0,0.0,cc2278cd00354e0eed7cf543ca4d2535f48caf6309d61a6d6f0fa77e9b46ed8f
4db513bb187a5415,54,score,0.0,0.0,0.0,cc2278cd00354e0eed7cf543ca4d2535f48caf6309d61a6d6f0fa77e9b46ed8f
4db513bb187a5415,81,NC,1.0,1.0,0.0,e3f4eb1bc4f3c764f7d5638ca906687bb04a17830609277175834e56510845b8
4db513bb187a5415,81,DAC,1.0,1.0,0.0,e3f4eb1bc4f3c764f7d5638ca906687bb04a17830609277175834e56510845b8
4db513bb187a5415,81,EP,0.003381693037226796,0.003381693037226796,0.0,e3f4eb1bc4f3c764f7d5638ca906687bb04a17830609277175834e56510845b8
4db513bb187a5415,81,TTC,1.0,1.0,0.0,e3f4eb1bc4f3c764f7d5638ca906687bb04a17830609277175834e56510845b8
4db513bb187a5415,81,Comfort,1.0,1.0,0.0,e3f4eb1bc4f3c764f7d5638ca906687bb04a17830609277175834e56510845b8
4db513bb187a5415,81,score,0.2923711836338043,0.2923711836338043,0.0,e3f4eb1bc4f3c764f7d5638ca906687bb04a17830609277175834e56510845b8
4db513bb187a5415,119,NC,1.0,1.0,0.0,695a7efe3073a3b0c5767aecef64338db4fc1fdebd5c462fec7c0c901e882c72
4db513bb187a5415,119,DAC,1.0,1.0,0.0,695a7efe3073a3b0c5767aecef64338db4fc1fdebd5c462fec7c0c901e882c72
4db513bb187a5415,119,EP,0.3233269155025482,0.3233269155025482,0.0,695a7efe3073a3b0c5767aecef64338db4fc1fdebd5c462fec7c0c901e882c72
4db513bb187a5415,119,TTC,1.0,1.0,0.0,695a7efe3073a3b0c5767aecef64338db4fc1fdebd5c462fec7c0c901e882c72
4db513bb187a5415,119,Comfort,0.0,0.0,0.0,695a7efe3073a3b0c5767aecef64338db4fc1fdebd5c462fec7c0c901e882c72
4db513bb187a5415,119,score,0.2756931185722351,0.2756931185722351,0.0,695a7efe3073a3b0c5767aecef64338db4fc1fdebd5c462fec7c0c901e882c72
4db513bb187a5415,133,NC,1.0,1.0,0.0,79fd8a1db80bb4814509bfac53947bcfc1a6b5c71e78d3e94ecbcdd3276d798c
4db513bb187a5415,133,DAC,1.0,1.0,0.0,79fd8a1db80bb4814509bfac53947bcfc1a6b5c71e78d3e94ecbcdd3276d798c
4db513bb187a5415,133,EP,0.2583039104938507,0.2583039104938507,0.0,79fd8a1db80bb4814509bfac53947bcfc1a6b5c71e78d3e94ecbcdd3276d798c
4db513bb187a5415,133,TTC,1.0,1.0,0.0,79fd8a1db80bb4814509bfac53947bcfc1a6b5c71e78d3e94ecbcdd3276d798c
4db513bb187a5415,133,Comfort,1.0,1.0,0.0,79fd8a1db80bb4814509bfac53947bcfc1a6b5c71e78d3e94ecbcdd3276d798c
4db513bb187a5415,133,score,0.3454799950122833,0.3454799950122833,0.0,79fd8a1db80bb4814509bfac53947bcfc1a6b5c71e78d3e94ecbcdd3276d798c
4db513bb187a5415,148,NC,1.0,1.0,0.0,61a62f4dfa0f70e84ef20a0a172f31eebf8b3f032e6485528edbac38863ad357
4db513bb187a5415,148,DAC,1.0,1.0,0.0,61a62f4dfa0f70e84ef20a0a172f31eebf8b3f032e6485528edbac38863ad357
4db513bb187a5415,148,EP,0.33380264043807983,0.33380264043807983,0.0,61a62f4dfa0f70e84ef20a0a172f31eebf8b3f032e6485528edbac38863ad357
4db513bb187a5415,148,TTC,1.0,1.0,0.0,61a62f4dfa0f70e84ef20a0a172f31eebf8b3f032e6485528edbac38863ad357
4db513bb187a5415,148,Comfort,1.0,1.0,0.0,61a62f4dfa0f70e84ef20a0a172f31eebf8b3f032e6485528edbac38863ad357
4db513bb187a5415,148,score,0.36120888590812683,0.36120888590812683,0.0,61a62f4dfa0f70e84ef20a0a172f31eebf8b3f032e6485528edbac38863ad357
4db513bb187a5415,163,NC,1.0,1.0,0.0,41d6f6650335baff5c23de1ffd8ca71606db141311209f52bca969e395c51b9f
4db513bb187a5415,163,DAC,0.0,0.0,0.0,41d6f6650335baff5c23de1ffd8ca71606db141311209f52bca969e395c51b9f
4db513bb187a5415,163,EP,0.0,0.0,0.0,41d6f6650335baff5c23de1ffd8ca71606db141311209f52bca969e395c51b9f
4db513bb187a5415,163,TTC,0.0,0.0,0.0,41d6f6650335baff5c23de1ffd8ca71606db141311209f52bca969e395c51b9f
4db513bb187a5415,163,Comfort,0.0,0.0,0.0,41d6f6650335baff5c23de1ffd8ca71606db141311209f52bca969e395c51b9f
4db513bb187a5415,163,score,0.0,0.0,0.0,41d6f6650335baff5c23de1ffd8ca71606db141311209f52bca969e395c51b9f
4db513bb187a5415,215,NC,1.0,1.0,0.0,8ae4345e748ff8b7eb5b3a61de402ef1161af7d93357e798f2528d1ee3fffd97
4db513bb187a5415,215,DAC,1.0,1.0,0.0,8ae4345e748ff8b7eb5b3a61de402ef1161af7d93357e798f2528d1ee3fffd97
4db513bb187a5415,215,EP,0.0,0.0,0.0,8ae4345e748ff8b7eb5b3a61de402ef1161af7d93357e798f2528d1ee3fffd97
4db513bb187a5415,215,TTC,0.0,0.0,0.0,8ae4345e748ff8b7eb5b3a61de402ef1161af7d93357e798f2528d1ee3fffd97
4db513bb187a5415,215,Comfort,0.0,0.0,0.0,8ae4345e748ff8b7eb5b3a61de402ef1161af7d93357e798f2528d1ee3fffd97
4db513bb187a5415,215,score,0.0,0.0,0.0,8ae4345e748ff8b7eb5b3a61de402ef1161af7d93357e798f2528d1ee3fffd97
4db513bb187a5415,250,NC,1.0,1.0,0.0,37cb8997c14a0b757a25ba865b340619a3144137f79f16f44f13b94889528bc3
4db513bb187a5415,250,DAC,1.0,1.0,0.0,37cb8997c14a0b757a25ba865b340619a3144137f79f16f44f13b94889528bc3
4db513bb187a5415,250,EP,0.5120764374732971,0.5120764374732971,0.0,37cb8997c14a0b757a25ba865b340619a3144137f79f16f44f13b94889528bc3
4db513bb187a5415,250,TTC,0.0,0.0,0.0,37cb8997c14a0b757a25ba865b340619a3144137f79f16f44f13b94889528bc3
4db513bb187a5415,250,Comfort,0.0,0.0,0.0,37cb8997c14a0b757a25ba865b340619a3144137f79f16f44f13b94889528bc3
4db513bb187a5415,250,score,0.10668259114027023,0.10668259114027023,0.0,37cb8997c14a0b757a25ba865b340619a3144137f79f16f44f13b94889528bc3
0819aa49423b5fac,26,NC,1.0,1.0,0.0,3056dbbd18b92301ca24d8aff290566f982999801826fdc704a66770a605680e
0819aa49423b5fac,26,DAC,0.0,0.0,0.0,3056dbbd18b92301ca24d8aff290566f982999801826fdc704a66770a605680e
0819aa49423b5fac,26,EP,0.0,0.0,0.0,3056dbbd18b92301ca24d8aff290566f982999801826fdc704a66770a605680e
0819aa49423b5fac,26,TTC,1.0,1.0,0.0,3056dbbd18b92301ca24d8aff290566f982999801826fdc704a66770a605680e
0819aa49423b5fac,26,Comfort,1.0,1.0,0.0,3056dbbd18b92301ca24d8aff290566f982999801826fdc704a66770a605680e
0819aa49423b5fac,26,score,0.0,0.0,0.0,3056dbbd18b92301ca24d8aff290566f982999801826fdc704a66770a605680e
0819aa49423b5fac,59,NC,0.0,0.0,0.0,fc183bf2adc7958580c5142554b02803b36866a741a49a37e2c96ebd3a3f18c0
0819aa49423b5fac,59,DAC,0.0,0.0,0.0,fc183bf2adc7958580c5142554b02803b36866a741a49a37e2c96ebd3a3f18c0
0819aa49423b5fac,59,EP,0.0,0.0,0.0,fc183bf2adc7958580c5142554b02803b36866a741a49a37e2c96ebd3a3f18c0
0819aa49423b5fac,59,TTC,0.0,0.0,0.0,fc183bf2adc7958580c5142554b02803b36866a741a49a37e2c96ebd3a3f18c0
0819aa49423b5fac,59,Comfort,0.0,0.0,0.0,fc183bf2adc7958580c5142554b02803b36866a741a49a37e2c96ebd3a3f18c0
0819aa49423b5fac,59,score,0.0,0.0,0.0,fc183bf2adc7958580c5142554b02803b36866a741a49a37e2c96ebd3a3f18c0
0819aa49423b5fac,65,NC,0.0,0.0,0.0,c5c47dc3fb59b3b451b388cdee29920f3c19b33d96964caddc0fdd410e10967a
0819aa49423b5fac,65,DAC,0.0,0.0,0.0,c5c47dc3fb59b3b451b388cdee29920f3c19b33d96964caddc0fdd410e10967a
0819aa49423b5fac,65,EP,0.0,0.0,0.0,c5c47dc3fb59b3b451b388cdee29920f3c19b33d96964caddc0fdd410e10967a
0819aa49423b5fac,65,TTC,0.0,0.0,0.0,c5c47dc3fb59b3b451b388cdee29920f3c19b33d96964caddc0fdd410e10967a
0819aa49423b5fac,65,Comfort,0.0,0.0,0.0,c5c47dc3fb59b3b451b388cdee29920f3c19b33d96964caddc0fdd410e10967a
0819aa49423b5fac,65,score,0.0,0.0,0.0,c5c47dc3fb59b3b451b388cdee29920f3c19b33d96964caddc0fdd410e10967a
0819aa49423b5fac,145,NC,0.0,0.0,0.0,e234d6097d4dbf7a31b54aed012ec41e17e29c4ba31de2510fb6903043fc2bf6
0819aa49423b5fac,145,DAC,1.0,1.0,0.0,e234d6097d4dbf7a31b54aed012ec41e17e29c4ba31de2510fb6903043fc2bf6
0819aa49423b5fac,145,EP,0.0,0.0,0.0,e234d6097d4dbf7a31b54aed012ec41e17e29c4ba31de2510fb6903043fc2bf6
0819aa49423b5fac,145,TTC,0.0,0.0,0.0,e234d6097d4dbf7a31b54aed012ec41e17e29c4ba31de2510fb6903043fc2bf6
0819aa49423b5fac,145,Comfort,1.0,1.0,0.0,e234d6097d4dbf7a31b54aed012ec41e17e29c4ba31de2510fb6903043fc2bf6
0819aa49423b5fac,145,score,0.0,0.0,0.0,e234d6097d4dbf7a31b54aed012ec41e17e29c4ba31de2510fb6903043fc2bf6
0819aa49423b5fac,169,NC,1.0,1.0,0.0,d3adc3c36ef088b6a7bd5544f1d9b7b0821f95fa6f48766bcfebbf019ce8a825
0819aa49423b5fac,169,DAC,0.0,0.0,0.0,d3adc3c36ef088b6a7bd5544f1d9b7b0821f95fa6f48766bcfebbf019ce8a825
0819aa49423b5fac,169,EP,0.0,0.0,0.0,d3adc3c36ef088b6a7bd5544f1d9b7b0821f95fa6f48766bcfebbf019ce8a825
0819aa49423b5fac,169,TTC,1.0,1.0,0.0,d3adc3c36ef088b6a7bd5544f1d9b7b0821f95fa6f48766bcfebbf019ce8a825
0819aa49423b5fac,169,Comfort,0.0,0.0,0.0,d3adc3c36ef088b6a7bd5544f1d9b7b0821f95fa6f48766bcfebbf019ce8a825
0819aa49423b5fac,169,score,0.0,0.0,0.0,d3adc3c36ef088b6a7bd5544f1d9b7b0821f95fa6f48766bcfebbf019ce8a825
0819aa49423b5fac,175,NC,0.0,0.0,0.0,a7fed9760de9163dedb4128196727986066c42f325c8c2307c9dad58baf7592e
0819aa49423b5fac,175,DAC,0.0,0.0,0.0,a7fed9760de9163dedb4128196727986066c42f325c8c2307c9dad58baf7592e
0819aa49423b5fac,175,EP,0.0,0.0,0.0,a7fed9760de9163dedb4128196727986066c42f325c8c2307c9dad58baf7592e
0819aa49423b5fac,175,TTC,0.0,0.0,0.0,a7fed9760de9163dedb4128196727986066c42f325c8c2307c9dad58baf7592e
0819aa49423b5fac,175,Comfort,0.0,0.0,0.0,a7fed9760de9163dedb4128196727986066c42f325c8c2307c9dad58baf7592e
0819aa49423b5fac,175,score,0.0,0.0,0.0,a7fed9760de9163dedb4128196727986066c42f325c8c2307c9dad58baf7592e
0819aa49423b5fac,176,NC,0.5,0.5,0.0,4f6c75cb4890bae5915500e0f10c6cd32b4ebbaeaf4eb5690ef9b603d501e798
0819aa49423b5fac,176,DAC,0.0,0.0,0.0,4f6c75cb4890bae5915500e0f10c6cd32b4ebbaeaf4eb5690ef9b603d501e798
0819aa49423b5fac,176,EP,0.0,0.0,0.0,4f6c75cb4890bae5915500e0f10c6cd32b4ebbaeaf4eb5690ef9b603d501e798
0819aa49423b5fac,176,TTC,0.0,0.0,0.0,4f6c75cb4890bae5915500e0f10c6cd32b4ebbaeaf4eb5690ef9b603d501e798
