scene_id,valid_candidate_count,kinematic_valid_count,hard_vector_diversity,consequence_distance_mean,consequence_distance_std,equivalent_pairs,divergent_pairs,ambiguous_pairs,safety_boundary_pairs,has_equivalent_and_divergent,categories
c2b680232ddb5935,15,15,2,0.6906968765433105,0.588167552492493,8,37,60,5,True,"turning,junction,dynamic_interaction,candidate_sensitive"
c3f152ce8d63563b,16,16,1,0.5219266340653451,0.725832951695838,45,28,47,0,True,"straight,junction,dynamic_interaction,candidate_sensitive"
c4b99ac30f3d56e6,16,16,3,1.4190011423310396,1.1391892167361157,15,61,44,13,True,"turning,junction,dynamic_interaction,near_collision,candidate_sensitive"
c4f7fc39f107566a,16,16,1,0.9488676913344664,0.8506054220331798,11,61,48,0,True,"straight,junction,static_easy,candidate_sensitive"
c5009c66b66d5521,16,16,2,0.6828792479704807,0.8353977566127454,39,41,40,7,True,"straight,junction,dynamic_interaction,candidate_sensitive"
c67df371f21f5150,16,16,2,1.1046018095295733,1.0467155521355738,20,62,38,17,True,"straight,junction,dynamic_interaction,candidate_sensitive"
c6e502d2e3845682,13,13,2,0.7453014505194945,1.023379001072901,24,23,31,6,True,"straight,dynamic_interaction,near_collision,candidate_sensitive"
c855a5b663795138,16,16,2,0.48244762080541737,0.5328859051316162,28,29,63,7,True,"straight,junction,dynamic_interaction,candidate_sensitive"
c981dde3be68538f,16,16,2,0.6269831416442507,0.5403425692542567,20,43,57,17,True,"straight,junction,dynamic_interaction,candidate_sensitive"
c9c8bd7a64445799,15,15,1,0.6202994043651757,0.4650251831914275,12,26,67,0,True,"straight,dynamic_interaction,near_collision,candidate_sensitive"
cad240f1cc5e5145,15,16,1,0.6217503129914466,0.6574323285188207,7,26,72,0,True,"turning,junction,dynamic_interaction,candidate_sensitive"
cb311a3f4fd75a41,16,16,2,0.841394931147931,0.7590880105672585,21,61,38,17,True,"straight,junction,static_easy,candidate_sensitive"
cb8b7642438c51fe,12,12,1,0.5930799263523967,0.50539255773991,5,21,40,0,True,"straight,junction,dynamic_interaction,near_collision,candidate_sensitive"
cc14b828f1cc5fbe,16,16,1,0.3611465088148523,0.2817148199425941,12,14,94,0,True,"straight,junction,dynamic_interaction,candidate_sensitive"
cc4f36438c7f5975,15,16,2,0.6812293944801276,0.64377368072407,4,38,63,6,True,"turning,junction,dynamic_interaction,candidate_sensitive"
cd76638d3da45283,10,10,1,0.2802650238103522,0.2802595893106545,13,2,30,0,True,"straight,dynamic_interaction,candidate_sensitive"
cdbc2af5f92c54cc,10,10,1,0.3252784334931376,0.3230030924156168,7,8,30,0,True,"turning,junction,dynamic_interaction,candidate_sensitive"
cdc6a4d98a2a5f71,10,10,1,0.33298628493949584,0.37112385952370436,16,8,21,0,True,"straight,dynamic_interaction,near_collision,candidate_sensitive"
cdfea8176e5152f1,15,16,2,1.312644554689904,1.1836621504399745,13,56,36,14,True,"turning,junction,dynamic_interaction,near_collision,candidate_sensitive"
ce136263a2b556fb,16,16,1,0.2944583329806888,0.20094616533084722,16,2,102,0,True,"straight,dynamic_interaction,candidate_sensitive"
ce71483d2168502b,16,16,1,0.2855721812877082,0.2773695725322173,28,12,80,0,True,"straight,junction,dynamic_interaction,near_collision,candidate_sensitive"
ce7279984aca54f2,16,16,1,0.4655939593763968,0.5848122626190948,30,28,62,0,True,"straight,junction,dynamic_interaction,near_collision,candidate_sensitive"
cedf2db18ed55bba,16,16,1,0.4577922750821997,0.5838540488986682,34,28,58,0,True,"straight,junction,dynamic_interaction,candidate_sensitive"
cefd2bb75ec95622,13,13,2,0.8384979153283789,0.559535391779346,7,37,34,5,True,"straight,junction,dynamic_interaction,near_collision,candidate_sensitive"
cffad65d440658b5,15,16,2,1.2171803370879737,0.8047577832157743,1,74,30,13,True,"turning,junction,dynamic_interaction,candidate_sensitive"
d00fe72bb0445288,16,16,2,0.5647046946765516,0.5187598878125406,10,34,76,6,True,"straight,dynamic_interaction,near_collision,candidate_sensitive"
d0b1b9a4c3e55685,16,16,3,1.0244358672936813,0.9019627506676445,23,71,26,22,True,"straight,dynamic_interaction,near_collision,candidate_sensitive"
d2238c0841d254ba,15,16,1,0.3580809828731039,0.36155157279582273,20,15,70,0,True,"turning,junction,dynamic_interaction,candidate_sensitive"
d26d547b0c885b7d,16,16,1,0.4429244760374819,0.5858878648289592,40,28,52,0,True,"turning,junction,static_easy,candidate_sensitive"
d2c0db3c76995c86,16,16,1,0.6649219868580978,0.7955524463970698,11,28,81,0,True,"straight,junction,dynamic_interaction,near_collision,candidate_sensitive"
d33d55a198cc5f86,16,16,1,0.6288864821360659,0.7459088983857165,32,41,47,0,True,"straight,dynamic_interaction,candidate_sensitive"
d41fbf9cfe1253dc,10,10,1,0.25865681697806153,0.23404150800004087,13,0,32,0,False,"straight,junction,dynamic_interaction"
d441e87b9b1a51a9,16,16,1,0.6115757892687577,0.791738135188707,17,28,75,0,True,"straight,junction,dynamic_interaction,near_collision,candidate_sensitive"
d4c0bd232e0b5c6f,16,16,1,0.33199940956605134,0.3275217695884544,26,19,75,0,True,"straight,junction,dynamic_interaction,near_collision,candidate_sensitive"
d4ca0d8dff585ffb,16,16,2,0.6677048822985346,0.6194742137106515,11,39,70,18,True,"straight,junction,dynamic_interaction,candidate_sensitive"
d4d3d810380a50d4,16,16,1,0.28355672203612897,0.2069721802021292,14,3,103,0,True,"turning,junction,dynamic_interaction,near_collision,candidate_sensitive"
d513cc2e932c52f1,15,16,1,0.26008590998708786,0.24161156105006082,25,5,75,0,True,"turning,junction,static_easy,candidate_sensitive"
d550d9276a29585c,15,16,2,0.7936425810605714,0.6446018423265483,16,56,33,14,True,"turning,junction,static_easy,candidate_sensitive"
d6b4d3326de75f27,15,15,1,0.5220844056394226,0.3075927878412951,4,21,80,0,True,"straight,junction,dynamic_interaction,near_collision,candidate_sensitive"
d6f91512d2d958ad,16,16,2,0.837466945011738,0.734774588146248,14,46,60,24,True,"straight,dynamic_interaction,candidate_sensitive"
d716414467955dba,10,10,1,0.18756365102601957,0.16993946829889622,10,0,35,0,False,"straight,dynamic_interaction"
d74fe651f1525437,16,16,2,0.6133676474014493,0.7035136713470999,30,41,49,7,True,"straight,junction,dynamic_interaction,candidate_sensitive"
d7cee21937755666,16,16,1,0.3690905591273976,0.23043476283955075,10,3,107,0,True,"turning,junction,dynamic_interaction,candidate_sensitive"
d8694bc2dd515de4,16,16,2,0.8428312708828465,0.6278785391395814,9,68,43,13,True,"turning,junction,dynamic_interaction,candidate_sensitive"
dbbb1a88814a53f7,16,16,2,0.9722244743581171,0.6784297438392419,6,78,36,3,True,"straight,junction,dynamic_interaction,candidate_sensitive"
dc7a135058a75eae,16,16,1,0.4274316256044316,0.4203569534363271,22,28,70,0,True,"straight,dynamic_interaction,near_collision,candidate_sensitive"
dcbb42819f0359b6,16,16,1,0.3370964067707007,0.403142656094639,40,14,66,0,True,"turning,junction,dynamic_interaction,candidate_sensitive"
dcc3937e2e45545b,16,16,2,0.8632320287258562,0.8630243298585566,12,41,67,16,True,"straight,dynamic_interaction,near_collision,candidate_sensitive"
dccb52bae1615038,16,16,2,0.7939382166457842,0.8155046172566314,20,41,59,18,True,"straight,dynamic_interaction,candidate_sensitive"
dd79fbc50c5c58e7,16,16,2,0.6021330100796267,0.5561005228730808,30,51,39,16,True,"turning,junction,dynamic_interaction,near_collision,candidate_sensitive"
ddb8334b26fc55dc,16,16,1,0.546358894494008,0.5457532273506317,18,41,61,0,True,"straight,dynamic_interaction,near_collision,candidate_sensitive"
ddcab3d758195bb1,16,16,3,1.2527896943456474,1.0486042711507049,11,61,48,13,True,"straight,junction,dynamic_interaction,near_collision,candidate_sensitive"
ddd4118e19ef58e4,10,10,1,0.3307944798758386,0.3030728891177145,9,8,28,0,True,"straight,junction,dynamic_interaction,near_collision,candidate_sensitive"
dfb76aec3b5e5d68,16,16,2,0.8375467108822627,1.0842407143580444,21,41,58,7,True,"straight,junction,dynamic_interaction,candidate_sensitive"
dfc8ad41cbcd518f,11,11,1,0.310881336252691,0.43140651510221945,24,10,21,0,True,"straight,dynamic_interaction,near_collision,candidate_sensitive"
e00b3c2f900e56c8,16,16,1,0.6945129934386863,0.5392383889824324,14,58,48,0,True,"straight,junction,dynamic_interaction,near_collision,candidate_sensitive"
e00fde1ad72a5206,16,16,1,0.44908063648385527,0.3552687547528603,21,15,84,0,True,"straight,junction,dynamic_interaction,near_collision,candidate_sensitive"
e0b02a57523d516f,16,16,1,0.49710382294127925,0.6285359137107633,28,28,64,0,True,"straight,junction,dynamic_interaction,near_collision,candidate_sensitive"
e197335c86205d51,5,5,1,0.12590640954818194,0.08601615564019181,3,0,7,0,False,straight
e225e639b0c45c19,16,16,2,0.7531586735650253,0.7363053900475199,28,52,40,17,True,"straight,dynamic_interaction,candidate_sensitive"
e233b89289c85fe9,16,16,1,0.3906333283732869,0.30704511518294836,27,20,73,0,True,"straight,dynamic_interaction,near_collision,candidate_sensitive"
e2b4aed785cb5d77,10,10,2,1.2177087219153755,0.8806998296286036,3,32,10,17,True,"straight,dynamic_interaction,candidate_sensitive"
e37d5553be045113,16,16,1,0.2927678337492567,0.25440281796696246,24,3,93,0,True,"straight,junction,dynamic_interaction,near_collision,candidate_sensitive"
e3de8e39b3d05f03,16,16,2,0.59268262858202,0.6667863922118027,30,41,49,7,True,"straight,junction,dynamic_interaction,near_collision,candidate_sensitive"
e4073fed8b995055,16,16,2,0.44596015943479905,0.46820770896724884,27,23,70,7,True,"straight,junction,dynamic_interaction,candidate_sensitive"
e52aa99f66a25ce2,16,16,1,0.38818600932572606,0.3278395634171231,10,16,94,0,True,"straight,junction,dynamic_interaction,near_collision,candidate_sensitive"
e5a6b24119a550c5,10,10,1,0.39952140382274687,0.22369170919242284,3,0,42,0,False,"turning,junction,dynamic_interaction,near_collision"
e5df3dbbbf695282,16,16,1,0.42516008444062015,0.3639465362519684,14,15,91,0,True,"straight,junction,dynamic_interaction,near_collision,candidate_sensitive"
e66d78c511fc5fdb,16,16,1,0.6609595121725692,0.46705700789565613,4,35,81,0,True,"straight,junction,dynamic_interaction,candidate_sensitive"
e712055b92595f17,16,16,1,0.2549928521210579,0.17514276298028983,13,1,106,0,True,"turning,junction,static_easy,candidate_sensitive"
e743007adc175172,16,16,1,0.41445594867678903,0.44921284872487105,20,28,72,0,True,"straight,dynamic_interaction,near_collision,candidate_sensitive"
e7673392249c5727,15,16,3,0.8288228876281282,0.7855833684590109,8,49,48,10,True,"turning,junction,dynamic_interaction,candidate_sensitive"
e7f115bf28a45096,16,16,1,0.5763155509710205,0.586484112850734,20,21,79,0,True,"straight,dynamic_interaction,near_collision,candidate_sensitive"
e8899b871d915284,15,16,1,0.40477354728688414,0.36237360687026826,10,22,73,0,True,"turning,junction,dynamic_interaction,candidate_sensitive"
e8b95bc02c7b5ae1,16,16,2,0.7998623507845444,0.6319999230169014,11,51,58,17,True,"straight,junction,dynamic_interaction,near_collision,candidate_sensitive"
e8fa144ae4155c4d,10,10,1,0.1829684057893476,0.1877891058378437,21,0,24,0,False,"straight,dynamic_interaction,near_collision"
e919509ad7345833,16,16,1,0.4420813473372897,0.3604191983105147,27,16,77,0,True,"straight,junction,dynamic_interaction,near_collision,candidate_sensitive"
e969c862f9ac58c0,16,16,1,0.6053964917412775,0.7790987107690533,25,28,67,0,True,"straight,junction,dynamic_interaction,candidate_sensitive"
e9c2c60c87c351c2,16,16,1,0.43723667215512896,0.42546463554213293,16,15,89,0,True,"turning,dynamic_interaction,near_collision,candidate_sensitive"
e9e921bdf5685d30,11,11,1,0.49512491241044637,0.49291620059182556,7,15,33,0,True,"straight,dynamic_interaction,near_collision,candidate_sensitive"
ebbd33f9058e5e95,16,16,1,0.36123967320327177,0.22638654785778464,9,3,108,0,True,"straight,dynamic_interaction,candidate_sensitive"
ec452a6d5f1c5740,14,14,1,0.49801279934521264,0.4121571260558174,15,24,52,0,True,"straight,dynamic_interaction,near_collision,candidate_sensitive"
ec6d7de34d61537e,10,10,1,0.25958963220061676,0.21367583380880925,11,0,34,0,False,"straight,dynamic_interaction,near_collision"
ed21849ee97b5338,16,16,1,0.3163331285668047,0.26071435345390226,23,8,89,0,True,"turning,junction,dynamic_interaction,near_collision,candidate_sensitive"
ed86dbcad1fc538a,16,16,2,0.596785320006924,0.6882636818883738,34,41,45,7,True,"straight,static_easy,candidate_sensitive"
edd90ab9d3c95ab3,16,16,2,0.911555872772594,0.824959629754992,14,63,43,17,True,"straight,dynamic_interaction,candidate_sensitive"
ee4ca472e1ca5937,15,16,2,0.7822252496404907,0.6987134647851682,10,48,47,6,True,"turning,junction,dynamic_interaction,candidate_sensitive"
eeed9edd21555c00,15,16,1,0.5711797059278463,0.5079284211740192,5,26,74,0,True,"turning,junction,static_easy,candidate_sensitive"
ef99b6407ba25d8c,10,10,1,0.20906964745305823,0.07506135411068783,3,0,42,0,False,"turning,dynamic_interaction"
f00a789040235b5c,16,16,1,0.38509123886519325,0.423924292360513,27,21,72,0,True,"straight,dynamic_interaction,near_collision,candidate_sensitive"
f039562f55855c8d,16,16,1,0.6030279866826761,0.6328565245499829,37,51,32,0,True,"straight,junction,dynamic_interaction,near_collision,candidate_sensitive"
f05d87dea4d15ac8,16,16,2,0.8384509173781304,0.8276860165787147,31,53,36,17,True,"straight,dynamic_interaction,candidate_sensitive"
f0a91d9f4c285bb3,12,12,1,0.6275288969418537,0.49895116111521703,4,23,39,0,True,"straight,junction,dynamic_interaction,near_collision,candidate_sensitive"
f0d7cc6b600d5ff1,16,16,1,0.6080696802228939,0.7568551879991513,16,28,76,0,True,"straight,dynamic_interaction,near_collision,candidate_sensitive"
f1560324609d5f07,15,16,2,0.8042276228810505,0.9152398128047337,9,27,69,0,True,"turning,junction,dynamic_interaction,candidate_sensitive"
f1afea28fe8b51c4,16,16,1,0.29541609747242237,0.2761042985370104,20,14,86,0,True,"straight,junction,dynamic_interaction,candidate_sensitive"
f2364a929c5f5686,15,16,1,0.5596017447780832,0.5477008805764626,6,27,72,0,True,"turning,junction,dynamic_interaction,candidate_sensitive"
f2f5beb0e12c5ce3,15,16,2,0.7025917163071125,0.6005549968352771,21,46,38,13,True,"turning,junction,dynamic_interaction,near_collision,candidate_sensitive"
f331463359135dba,16,16,2,1.342613504845466,0.8859411921981463,6,85,29,12,True,"turning,static_easy,candidate_sensitive"
f422e548d4305d53,16,16,2,0.6306614841866665,0.6382712838501974,15,42,63,7,True,"turning,dynamic_interaction,near_collision,candidate_sensitive"
f52201841e75560d,11,11,1,0.33831840828591975,0.40400564454530236,11,10,34,0,True,"straight,dynamic_interaction,candidate_sensitive"
f583ca7d612454fa,16,16,1,0.5827584762487021,0.5139817830223032,24,50,46,0,True,"turning,dynamic_interaction,candidate_sensitive"
f70d6140a3675f5b,16,16,1,0.43411088783078566,0.3087669637159166,8,16,96,0,True,"turning,junction,dynamic_interaction,near_collision,candidate_sensitive"
f7c24a7dcfea5ee1,10,10,1,0.08019195234719194,0.040303997934608586,31,0,14,0,False,"straight,dynamic_interaction,near_collision"
f84ac4472da55b91,10,10,1,0.22516831538246346,0.12644566433986473,12,0,33,0,False,"straight,junction,dynamic_interaction,near_collision"
f85d412ba614518e,16,16,2,0.8038990701850461,0.7119426572927181,17,49,54,6,True,"straight,dynamic_interaction,near_collision,candidate_sensitive"
f86ca0d6f5fc5f52,15,16,1,0.45123694398063785,0.4720750117691555,9,26,70,0,True,"turning,junction,static_easy,candidate_sensitive"
f8ec5c2b6e8f57bc,16,16,1,0.3981811920905811,0.4071198301641797,26,28,66,0,True,"turning,junction,dynamic_interaction,candidate_sensitive"
f8f68a72011f5946,16,16,2,0.5016784146373462,0.5974355712600099,53,41,26,7,True,"straight,junction,dynamic_interaction,candidate_sensitive"
f91693562e775d1d,15,16,1,0.37628510422239014,0.3926296085093364,19,13,73,0,True,"turning,junction,static_easy,candidate_sensitive"
f9a16c32399751e1,16,16,1,0.5537650966264395,0.7484839744921976,32,28,60,0,True,"straight,static_easy,candidate_sensitive"
fa5bd63663695d34,10,10,1,0.15650220411727783,0.14516993302182252,11,0,34,0,False,"straight,junction,dynamic_interaction,near_collision"
fa85743d4e545f1f,16,16,1,0.3671681941750156,0.19908266006720893,7,2,111,0,True,"turning,junction,static_easy,candidate_sensitive"
fb086ba139895e91,16,16,1,0.5632215604718854,0.7777999945783938,38,28,54,0,True,"straight,junction,dynamic_interaction,candidate_sensitive"
fb38f4e6c8625b8f,16,16,1,0.4886621375429219,0.6095778154456741,27,28,65,0,True,"straight,junction,dynamic_interaction,candidate_sensitive"
fb43735848e75165,15,16,1,0.46884423543763176,0.3545943370809081,6,25,74,0,True,"turning,junction,dynamic_interaction,candidate_sensitive"
fdd70026cf1d568a,16,16,2,0.6361796587855874,0.563503097164941,14,42,64,14,True,"straight,dynamic_interaction,candidate_sensitive"
feeef19d33345cd8,16,16,1,0.3278867300315952,0.2298033402010337,16,2,102,0,True,"turning,junction,dynamic_interaction,candidate_sensitive"
ff010796b96c5a95,16,16,2,0.5355284048392897,0.4780024570375173,30,39,51,14,True,"turning,dynamic_interaction,candidate_sensitive"
ff28dddea4a85026,10,10,1,0.4445498040015407,0.4812647569917437,12,9,24,0,True,"straight,dynamic_interaction,near_collision,candidate_sensitive"
ff8791ef15c75a2a,16,16,1,0.4735342331165,0.5707356067117748,46,41,33,0,True,"straight,static_easy,candidate_sensitive"
