model,fold,epoch,train_total,train_raw,train_delta,monitor_total,monitor_raw,monitor_delta,best_epoch
mlp_delta,3,94,1.2348136901855469,0.4490852355957031,0.7857284545898438,1.5139602422714233,0.45552924275398254,1.0584310293197632,74
mlp_delta,4,0,5.446923732757568,1.0264304876327515,4.420493125915527,3.238840103149414,1.0497583150863647,2.189081907272339,78
mlp_delta,4,1,2.976710319519043,0.999936044216156,1.9767743349075317,2.42630672454834,1.025265097618103,1.4010415077209473,78
mlp_delta,4,2,2.247194766998291,0.9767093062400818,1.2704854011535645,2.1520729064941406,1.0011965036392212,1.1508762836456299,78
mlp_delta,4,3,2.0130176544189453,0.9538223743438721,1.0591952800750732,2.0332512855529785,0.978191077709198,1.0550602674484253,78
mlp_delta,4,4,1.9126712083816528,0.9320000410079956,0.9806711673736572,1.9685120582580566,0.9572605490684509,1.0112515687942505,78
mlp_delta,4,5,1.85768461227417,0.9122211933135986,0.9454634785652161,1.9272725582122803,0.9389611482620239,0.9883114099502563,78
mlp_delta,4,6,1.8223035335540771,0.895013689994812,0.9272897839546204,1.8984179496765137,0.9233989119529724,0.9750189781188965,78
mlp_delta,4,7,1.7973270416259766,0.8804681897163391,0.9168587923049927,1.8770464658737183,0.9103395938873291,0.9667068719863892,78
mlp_delta,4,8,1.7787004709243774,0.8683440685272217,0.9103564023971558,1.8605339527130127,0.8993353843688965,0.9611985087394714,78
mlp_delta,4,9,1.7642161846160889,0.85819411277771,0.9060221314430237,1.8472486734390259,0.8898651003837585,0.9573835730552673,78
mlp_delta,4,10,1.7524654865264893,0.8495007157325745,0.9029648303985596,1.836091160774231,0.881437361240387,0.954653799533844,78
mlp_delta,4,11,1.7424789667129517,0.8417794704437256,0.9006994962692261,1.8262958526611328,0.8736379146575928,0.95265793800354,78
mlp_delta,4,12,1.7335704565048218,0.8346239328384399,0.8989465236663818,1.817319631576538,0.8661344051361084,0.9511852860450745,78
mlp_delta,4,13,1.725250005722046,0.8277126550674438,0.8975372910499573,1.8087728023529053,0.8586658835411072,0.9501069188117981,78
mlp_delta,4,14,1.7171657085418701,0.8207975625991821,0.8963680863380432,1.80037522315979,0.8510302901268005,0.9493449926376343,78
mlp_delta,4,15,1.709066390991211,0.8136920928955078,0.8953743577003479,1.7919315099716187,0.8430771827697754,0.9488543272018433,78
mlp_delta,4,16,1.7007813453674316,0.8062637448310852,0.8945175409317017,1.7833099365234375,0.8346977829933167,0.9486121535301208,78
mlp_delta,4,17,1.6922005414962769,0.7984240055084229,0.893776535987854,1.7744258642196655,0.8258151412010193,0.9486107230186462,78
mlp_delta,4,18,1.6832613945007324,0.790118396282196,0.8931430578231812,1.7652301788330078,0.8163782358169556,0.9488518834114075,78
mlp_delta,4,19,1.6739373207092285,0.7813188433647156,0.8926184773445129,1.755702018737793,0.8063606023788452,0.9493414759635925,78
mlp_delta,4,20,1.6642322540283203,0.7720216512680054,0.8922105431556702,1.7458491325378418,0.7957659959793091,0.9500831365585327,78
mlp_delta,4,21,1.6541812419891357,0.7622503638267517,0.891930878162384,1.7357075214385986,0.7846349477767944,0.951072633266449,78
mlp_delta,4,22,1.6438524723052979,0.7520608305931091,0.891791582107544,1.7253416776657104,0.7730497121810913,0.9522919654846191,78
mlp_delta,4,23,1.633345603942871,0.7415438294410706,0.8918017148971558,1.7148408889770508,0.7611353993415833,0.9537055492401123,78
mlp_delta,4,24,1.6227892637252808,0.7308251857757568,0.8919640779495239,1.7043187618255615,0.7490561604499817,0.9552626609802246,78
mlp_delta,4,25,1.6123327016830444,0.720059871673584,0.8922728300094604,1.6939092874526978,0.7370061874389648,0.9569031000137329,78
mlp_delta,4,26,1.6021342277526855,0.7094229459762573,0.8927112817764282,1.6837668418884277,0.7251964807510376,0.9585704207420349,78
mlp_delta,4,27,1.5923497676849365,0.6990967392921448,0.8932530879974365,1.674057960510254,0.7138357162475586,0.9602223038673401,78
mlp_delta,4,28,1.5831129550933838,0.6892545819282532,0.8938583135604858,1.664940357208252,0.7031064033508301,0.9618340134620667,78
mlp_delta,4,29,1.5745117664337158,0.6800404787063599,0.8944712281227112,1.6565303802490234,0.6931383013725281,0.9633920788764954,78
mlp_delta,4,30,1.566563367843628,0.6715484857559204,0.8950148820877075,1.648864984512329,0.6839861869812012,0.9648788571357727,78
mlp_delta,4,31,1.5591977834701538,0.6638056039810181,0.8953921794891357,1.6418859958648682,0.675620973110199,0.9662650227546692,78
mlp_delta,4,32,1.5522698163986206,0.6567683219909668,0.8955014944076538,1.6354587078094482,0.6679431796073914,0.9675154685974121,78
mlp_delta,4,33,1.5456011295318604,0.6503366827964783,0.8952645063400269,1.6294208765029907,0.6608169078826904,0.9686039686203003,78
mlp_delta,4,34,1.539034128189087,0.6443844437599182,0.8946497440338135,1.6236319541931152,0.6541138887405396,0.9695181250572205,78
mlp_delta,4,35,1.5324680805206299,0.6387964487075806,0.8936716318130493,1.6180014610290527,0.6477501392364502,0.9702513217926025,78
mlp_delta,4,36,1.5258655548095703,0.6334967613220215,0.892368733882904,1.612498164176941,0.6417025327682495,0.9707956314086914,78
mlp_delta,4,37,1.5192415714263916,0.6284605860710144,0.890781044960022,1.6071534156799316,0.6360024213790894,0.9711510539054871,78
mlp_delta,4,38,1.512662410736084,0.6237072348594666,0.8889551162719727,1.6020580530166626,0.6307122111320496,0.971345841884613,78
mlp_delta,4,39,1.5062426328659058,0.6192783713340759,0.8869642615318298,1.5973305702209473,0.6258939504623413,0.9714366793632507,78
mlp_delta,4,40,1.5001187324523926,0.615210771560669,0.8849079608917236,1.5930602550506592,0.6215801239013672,0.971480131149292,78
mlp_delta,4,41,1.494388461112976,0.611513078212738,0.882875382900238,1.5892541408538818,0.6177561283111572,0.9714979529380798,78
mlp_delta,4,42,1.4890587329864502,0.6081556081771851,0.8809030652046204,1.5858345031738281,0.6143582463264465,0.9714762568473816,78
mlp_delta,4,43,1.4840450286865234,0.6050745844841003,0.8789705038070679,1.5826916694641113,0.6112861037254333,0.9714056253433228,78
mlp_delta,4,44,1.4792293310165405,0.6021863222122192,0.8770430088043213,1.5797498226165771,0.6084219217300415,0.9713279604911804,78
mlp_delta,4,45,1.4745242595672607,0.5994033217430115,0.8751208782196045,1.5769855976104736,0.6056478023529053,0.9713378548622131,78
mlp_delta,4,46,1.469890832901001,0.5966454148292542,0.8732454180717468,1.5743943452835083,0.602860152721405,0.9715341925621033,78
mlp_delta,4,47,1.4653046131134033,0.593846321105957,0.8714582920074463,1.5719488859176636,0.5999782085418701,0.9719706773757935,78
mlp_delta,4,48,1.4607157707214355,0.5909568667411804,0.8697589039802551,1.569608211517334,0.5969496369361877,0.9726585745811462,78
mlp_delta,4,49,1.456061601638794,0.5879488587379456,0.8681126832962036,1.567363977432251,0.5937520265579224,0.9736119508743286,78
mlp_delta,4,50,1.4513161182403564,0.5848173499107361,0.8664987683296204,1.5652620792388916,0.5903916954994202,0.9748703241348267,78
mlp_delta,4,51,1.446521282196045,0.5815801620483398,0.8649410605430603,1.5633630752563477,0.5869005918502808,0.9764625430107117,78
mlp_delta,4,52,1.4417591094970703,0.5782718062400818,0.8634873628616333,1.5616798400878906,0.5833340883255005,0.9783457517623901,78
mlp_delta,4,53,1.4370975494384766,0.5749367475509644,0.8621608018875122,1.5601401329040527,0.5797662138938904,0.9803739786148071,78
mlp_delta,4,54,1.4325535297393799,0.5716214179992676,0.8609321117401123,1.5586028099060059,0.5762794017791748,0.9823234677314758,78
mlp_delta,4,55,1.4280908107757568,0.5683659911155701,0.859724760055542,1.55690598487854,0.572946310043335,0.9839596152305603,78
mlp_delta,4,56,1.4236421585083008,0.5651969909667969,0.8584451079368591,1.5549296140670776,0.5698108077049255,0.9851188063621521,78
mlp_delta,4,57,1.4191445112228394,0.56212317943573,0.8570213317871094,1.552656650543213,0.5668784976005554,0.9857780933380127,78
mlp_delta,4,58,1.4145784378051758,0.5591370463371277,0.8554414510726929,1.5501927137374878,0.564119815826416,0.9860728979110718,78
mlp_delta,4,59,1.4099786281585693,0.5562216639518738,0.8537569046020508,1.5477076768875122,0.5614811182022095,0.9862265586853027,78
mlp_delta,4,60,1.4053865671157837,0.5533559322357178,0.8520306348800659,1.5453463792800903,0.558899462223053,0.9864469170570374,78
mlp_delta,4,61,1.4008057117462158,0.5505173802375793,0.8502883315086365,1.543201208114624,0.5563204884529114,0.9868807792663574,78
mlp_delta,4,62,1.3962253332138062,0.5476829409599304,0.8485423922538757,1.5413181781768799,0.553712785243988,0.9876053333282471,78
mlp_delta,4,63,1.3916630744934082,0.5448329448699951,0.8468301296234131,1.5396652221679688,0.5510717630386353,0.9885935187339783,78
mlp_delta,4,64,1.3871350288391113,0.5419526100158691,0.8451823592185974,1.5381429195404053,0.5484098792076111,0.9897330403327942,78
mlp_delta,4,65,1.3826196193695068,0.5390310883522034,0.8435885310173035,1.536683201789856,0.5457428097724915,0.9909403920173645,78
mlp_delta,4,66,1.378089189529419,0.5360617637634277,0.842027485370636,1.5353076457977295,0.5430852174758911,0.9922224283218384,78
mlp_delta,4,67,1.3735299110412598,0.5330461859703064,0.8404837846755981,1.5340842008590698,0.5404561758041382,0.9936280250549316,78
mlp_delta,4,68,1.368922472000122,0.5299995541572571,0.838922917842865,1.5330889225006104,0.5378831624984741,0.995205819606781,78
mlp_delta,4,69,1.3642616271972656,0.5269507169723511,0.8373109698295593,1.5323615074157715,0.5353924632072449,0.9969690442085266,78
mlp_delta,4,70,1.359567642211914,0.5239307284355164,0.8356368541717529,1.5318557024002075,0.5329891443252563,0.9988665580749512,78
mlp_delta,4,71,1.3548533916473389,0.5209575891494751,0.8338958621025085,1.5314764976501465,0.5306461453437805,1.0008304119110107,78
mlp_delta,4,72,1.3501248359680176,0.5180275440216064,0.8320972919464111,1.5311176776885986,0.5283170342445374,1.0028005838394165,78
mlp_delta,4,73,1.3453726768493652,0.5151187181472778,0.8302538990974426,1.5306782722473145,0.5259701609611511,1.004708170890808,78
mlp_delta,4,74,1.3405718803405762,0.5122084617614746,0.8283634781837463,1.5301470756530762,0.5236179232597351,1.0065290927886963,78
mlp_delta,4,75,1.335740327835083,0.5092910528182983,0.8264493346214294,1.5295881032943726,0.5213021039962769,1.0082859992980957,78
mlp_delta,4,76,1.3309080600738525,0.5063750147819519,0.8245329856872559,1.529090404510498,0.5190505385398865,1.0100398063659668,78
mlp_delta,4,77,1.326056957244873,0.5034629106521606,0.8225941061973572,1.5287671089172363,0.5168541669845581,1.0119129419326782,78
mlp_delta,4,78,1.3211607933044434,0.5005441308021545,0.8206166625022888,1.528676986694336,0.5146852135658264,1.0139918327331543,78
mlp_delta,4,79,1.3162105083465576,0.497604101896286,0.8186063766479492,1.5287628173828125,0.5125291347503662,1.0162336826324463,78
mlp_delta,4,80,1.3112331628799438,0.4946390390396118,0.816594123840332,1.528869390487671,0.5103917717933655,1.0184775590896606,78
mlp_delta,4,81,1.3062396049499512,0.4916553795337677,0.8145842552185059,1.5289275646209717,0.5082783102989197,1.0206493139266968,78
mlp_delta,4,82,1.301222324371338,0.48866012692451477,0.8125622272491455,1.5290457010269165,0.5061901807785034,1.022855520248413,78
mlp_delta,4,83,1.2961864471435547,0.4856594502925873,0.8105270266532898,1.5293059349060059,0.5041467547416687,1.0251591205596924,78
mlp_delta,4,84,1.2911261320114136,0.48266610503196716,0.8084600567817688,1.5296326875686646,0.502180814743042,1.0274518728256226,78
mlp_delta,4,85,1.286036491394043,0.4796932339668274,0.8063431978225708,1.5298861265182495,0.500295877456665,1.0295902490615845,78
mlp_delta,4,86,1.2809033393859863,0.47673535346984863,0.8041679859161377,1.5300650596618652,0.49844735860824585,1.0316177606582642,78
mlp_delta,4,87,1.275726318359375,0.47376447916030884,0.8019618391990662,1.530261754989624,0.49658307433128357,1.033678650856018,78
mlp_delta,4,88,1.270508050918579,0.4707542061805725,0.7997539043426514,1.5305676460266113,0.4946829676628113,1.0358847379684448,78
mlp_delta,4,89,1.265254020690918,0.4677000641822815,0.7975540161132812,1.5310863256454468,0.4927395284175873,1.038346767425537,78
mlp_delta,4,90,1.2599496841430664,0.4646054804325104,0.7953442335128784,1.53188955783844,0.4907536208629608,1.0411359071731567,78
mlp_delta,4,91,1.25459623336792,0.4614739418029785,0.7931222915649414,1.5328012704849243,0.48876848816871643,1.0440328121185303,78
mlp_delta,4,92,1.2491973638534546,0.45832404494285583,0.7908733487129211,1.5335949659347534,0.4868417978286743,1.046753168106079,78
mlp_delta,4,93,1.2437446117401123,0.45517855882644653,0.7885661125183105,1.5343832969665527,0.484980046749115,1.0494033098220825,78
mlp_delta,4,94,1.2382493019104004,0.45203912258148193,0.7862101197242737,1.5353193283081055,0.4831649661064148,1.052154302597046,78
mlp_delta,4,95,1.2327196598052979,0.4489036798477173,0.7838160395622253,1.5362626314163208,0.48139628767967224,1.0548663139343262,78
mlp_delta,4,96,1.2271556854248047,0.44578075408935547,0.781374990940094,1.5370876789093018,0.47965070605278015,1.0574369430541992,78
mlp_delta,4,97,1.2215549945831299,0.44265833497047424,0.778896689414978,1.5378451347351074,0.47791561484336853,1.0599294900894165,78
mlp_delta,4,98,1.215918779373169,0.4395256042480469,0.7763932347297668,1.5386996269226074,0.4762181043624878,1.0624815225601196,78
mlp_delta_strong,0,0,17.633033752441406,1.0332375764846802,4.149949073791504,8.86984634399414,1.1243191957473755,1.9363816976547241,58
mlp_delta_strong,0,1,8.369571685791016,1.0263488292694092,1.8358057737350464,6.385720252990723,1.1170424222946167,1.317169427871704,58
mlp_delta_strong,0,2,5.843606472015381,1.016893744468689,1.2066781520843506,5.585583209991455,1.1020489931106567,1.120883584022522,58
mlp_delta_strong,0,3,5.058541297912598,1.0013248920440674,1.0143040418624878,5.290493965148926,1.0823986530303955,1.0520237684249878,58
mlp_delta_strong,0,4,4.778199195861816,0.981992244720459,0.9490517377853394,5.155583381652832,1.0616611242294312,1.0234805345535278,58
mlp_delta_strong,0,5,4.652647972106934,0.9619941115379333,0.9226634502410889,5.0806989669799805,1.041776180267334,1.0097306966781616,58
mlp_delta_strong,0,6,4.583712577819824,0.9430683255195618,0.9101610779762268,5.032716751098633,1.0237138271331787,1.0022506713867188,58
mlp_delta_strong,0,7,4.53976583480835,0.9260807037353516,0.9034212827682495,4.998927593231201,1.0078970193862915,0.997757613658905,58
mlp_delta_strong,0,8,4.508888244628906,0.9113882184028625,0.8993749618530273,4.97371768951416,0.9944286942481995,0.9948222637176514,58
mlp_delta_strong,0,9,4.485861301422119,0.8990462422370911,0.8967037796974182,4.954219341278076,0.9831956028938293,0.9927559494972229,58
mlp_delta_strong,0,10,4.468019008636475,0.8889057040214539,0.894778311252594,4.938730239868164,0.9739378094673157,0.9911981225013733,58
mlp_delta_strong,0,11,4.453763008117676,0.880678117275238,0.8932712078094482,4.926096439361572,0.9663102626800537,0.9899465441703796,58
mlp_delta_strong,0,12,4.441990375518799,0.8739956617355347,0.8919987082481384,4.915462970733643,0.959938645362854,0.9888811111450195,58
mlp_delta_strong,0,13,4.431870937347412,0.8684669733047485,0.8908510208129883,4.9061760902404785,0.9544670581817627,0.987927258014679,58
mlp_delta_strong,0,14,4.422762870788574,0.8637235760688782,0.8897597789764404,4.897733688354492,0.9495848417282104,0.9870372414588928,58
mlp_delta_strong,0,15,4.414163589477539,0.8594458699226379,0.8886793851852417,4.889754772186279,0.9450365900993347,0.9861795902252197,58
mlp_delta_strong,0,16,4.405689239501953,0.8553731441497803,0.887579083442688,4.881957054138184,0.9406213760375977,0.9853339791297913,58
mlp_delta_strong,0,17,4.397053241729736,0.8513044714927673,0.886437177658081,4.874138832092285,0.9361898303031921,0.9844872951507568,58
mlp_delta_strong,0,18,4.388049602508545,0.8470956087112427,0.885238528251648,4.866168022155762,0.9316356182098389,0.9836331605911255,58
mlp_delta_strong,0,19,4.378542900085449,0.8426507115364075,0.8839730620384216,4.857961654663086,0.9268839955329895,0.9827694296836853,58
mlp_delta_strong,0,20,4.368447303771973,0.8379095792770386,0.8826344609260559,4.849476337432861,0.9218798875808716,0.9818991422653198,58
mlp_delta_strong,0,21,4.357718467712402,0.832836389541626,0.8812205791473389,4.840696334838867,0.9165791273117065,0.9810293316841125,58
mlp_delta_strong,0,22,4.346340179443359,0.827408492565155,0.8797329664230347,4.831628799438477,0.9109439849853516,0.9801712036132812,58
mlp_delta_strong,0,23,4.334321975708008,0.8216122388839722,0.8781774044036865,4.822303295135498,0.904941976070404,0.9793403148651123,58
mlp_delta_strong,0,24,4.3216938972473145,0.8154404759407043,0.876563310623169,4.812767028808594,0.898547351360321,0.978554904460907,58
mlp_delta_strong,0,25,4.308507919311523,0.8088921308517456,0.8749039769172668,4.80308198928833,0.8917433023452759,0.9778347015380859,58
mlp_delta_strong,0,26,4.294834613800049,0.8019741177558899,0.8732151389122009,4.793320178985596,0.884525716304779,0.977198600769043,58
mlp_delta_strong,0,27,4.280759334564209,0.794704258441925,0.8715137243270874,4.783549785614014,0.8769077062606812,0.9766604900360107,58
mlp_delta_strong,0,28,4.266374111175537,0.7871137857437134,0.8698150515556335,4.773825645446777,0.8689243793487549,0.9762253761291504,58
mlp_delta_strong,0,29,4.251767635345459,0.7792503833770752,0.868129312992096,4.764171123504639,0.8606371283531189,0.9758834838867188,58
mlp_delta_strong,0,30,4.237013816833496,0.7711809277534485,0.8664582371711731,4.754570484161377,0.8521367311477661,0.9756084084510803,58
mlp_delta_strong,0,31,4.2221574783325195,0.7629905939102173,0.864791750907898,4.744970321655273,0.8435425758361816,0.9753568768501282,58
mlp_delta_strong,0,32,4.207213401794434,0.7547812461853027,0.8631079792976379,4.735311508178711,0.834998607635498,0.9750781655311584,58
mlp_delta_strong,0,33,4.192180633544922,0.746665894985199,0.8613787293434143,4.725582599639893,0.8266631960868835,0.9747298359870911,58
mlp_delta_strong,0,34,4.1770806312561035,0.7387629747390747,0.8595793843269348,4.715882301330566,0.818695068359375,0.9742968678474426,58
mlp_delta_strong,0,35,4.162001132965088,0.7311882972717285,0.8577032089233398,4.706453323364258,0.8112373948097229,0.9738039374351501,58
mlp_delta_strong,0,36,4.147117614746094,0.7240473628044128,0.8557676076889038,4.697635173797607,0.8044016361236572,0.9733083844184875,58
mlp_delta_strong,0,37,4.1326518058776855,0.7174273133277893,0.8538061380386353,4.689759254455566,0.7982563972473145,0.9728756546974182,58
mlp_delta_strong,0,38,4.118768215179443,0.711388885974884,0.8518447875976562,4.683023929595947,0.792822539806366,0.9725503921508789,58
mlp_delta_strong,0,39,4.105459690093994,0.705959141254425,0.8498750925064087,4.677463054656982,0.7880769371986389,0.9723464846611023,58
mlp_delta_strong,0,40,4.092533588409424,0.7011276483535767,0.8478515148162842,4.673015594482422,0.7839635014533997,0.972262978553772,58
mlp_delta_strong,0,41,4.079731464385986,0.6968492865562439,0.8457205891609192,4.6696295738220215,0.7804070115089417,0.9723055958747864,58
mlp_delta_strong,0,42,4.066890239715576,0.6930525898933411,0.8434593677520752,4.6672563552856445,0.7773258090019226,0.9724826812744141,58
mlp_delta_strong,0,43,4.054006099700928,0.6896535158157349,0.8410881757736206,4.665741443634033,0.7746389508247375,0.9727756381034851,58
mlp_delta_strong,0,44,4.0411601066589355,0.6865682005882263,0.8386479616165161,4.664727687835693,0.7722700238227844,0.9731144309043884,58
mlp_delta_strong,0,45,4.028403282165527,0.6837247014045715,0.8361696600914001,4.663702964782715,0.7701483368873596,0.9733886122703552,58
mlp_delta_strong,0,46,4.015707015991211,0.6810696721076965,0.833659291267395,4.662162780761719,0.7682061195373535,0.9734891653060913,58
mlp_delta_strong,0,47,4.002979755401611,0.6785699129104614,0.8311024904251099,4.659811973571777,0.7663719058036804,0.9733600616455078,58
mlp_delta_strong,0,48,3.9901466369628906,0.6762018799781799,0.8284862041473389,4.656713008880615,0.7645639181137085,0.9730372428894043,58
mlp_delta_strong,0,49,3.977267026901245,0.6739344000816345,0.8258331418037415,4.653261184692383,0.7626895904541016,0.9726428985595703,58
mlp_delta_strong,0,50,3.9645533561706543,0.6717155575752258,0.8232094645500183,4.649899005889893,0.7606557607650757,0.9723108410835266,58
mlp_delta_strong,0,51,3.9521312713623047,0.6694721579551697,0.8206647634506226,4.6468400955200195,0.7583826780319214,0.9721143245697021,58
mlp_delta_strong,0,52,3.9398083686828613,0.667127251625061,0.8181703090667725,4.644165992736816,0.7558180093765259,0.9720869660377502,58
mlp_delta_strong,0,53,3.927265167236328,0.6646256446838379,0.8156598806381226,4.64206075668335,0.7529459595680237,0.9722786545753479,58
mlp_delta_strong,0,54,3.9144110679626465,0.6619507074356079,0.8131150603294373,4.640691757202148,0.7497899532318115,0.9727254509925842,58
mlp_delta_strong,0,55,3.9013595581054688,0.6591168642044067,0.8105607032775879,4.6399970054626465,0.7464057207107544,0.9733978509902954,58
mlp_delta_strong,0,56,3.8882219791412354,0.6561397910118103,0.8080205321311951,4.639719486236572,0.7428641319274902,0.9742138385772705,58
mlp_delta_strong,0,57,3.8750228881835938,0.6530072689056396,0.8055039048194885,4.63955020904541,0.7392314076423645,0.9750797152519226,58
mlp_delta_strong,0,58,3.8616509437561035,0.6496833562850952,0.8029919266700745,4.639464855194092,0.7355638742446899,0.9759752154350281,58
mlp_delta_strong,0,59,3.8480231761932373,0.6461538672447205,0.800467312335968,4.639950752258301,0.7319092750549316,0.9770103096961975,58
mlp_delta_strong,0,60,3.8342862129211426,0.642465353012085,0.7979552149772644,4.64154052734375,0.7283012866973877,0.9783098697662354,58
mlp_delta_strong,0,61,3.820483684539795,0.6387047171592712,0.7954447269439697,4.64447546005249,0.7247623801231384,0.9799282550811768,58
mlp_delta_strong,0,62,3.8065197467803955,0.6349420547485352,0.7928944230079651,4.648675918579102,0.7213191986083984,0.9818392395973206,58
mlp_delta_strong,0,63,3.7924156188964844,0.6312124729156494,0.7903007864952087,4.653526782989502,0.7179980278015137,0.9838821887969971,58
mlp_delta_strong,0,64,3.778163433074951,0.6275580525398254,0.7876513600349426,4.658015727996826,0.7147945165634155,0.985805332660675,58
mlp_delta_strong,0,65,3.763707399368286,0.6240593791007996,0.7849119901657104,4.6612467765808105,0.7116679549217224,0.9873946905136108,58
mlp_delta_strong,0,66,3.748894214630127,0.6207792162895203,0.7820287346839905,4.663364887237549,0.7085708975791931,0.9886985421180725,58
mlp_delta_strong,0,67,3.733870029449463,0.617680013179779,0.7790474891662598,4.665069103240967,0.7054508924484253,0.989904522895813,58
mlp_delta_strong,0,68,3.71866774559021,0.6146450042724609,0.7760056853294373,4.667114734649658,0.7022407650947571,0.9912185072898865,58
mlp_delta_strong,0,69,3.703113555908203,0.6115813255310059,0.7728830575942993,4.669990539550781,0.6989015340805054,0.9927722215652466,58
mlp_delta_strong,0,70,3.6872429847717285,0.608427107334137,0.7697039842605591,4.673393249511719,0.6954606175422668,0.9944831132888794,58
mlp_delta_strong,0,71,3.6713013648986816,0.6050792336463928,0.7665555477142334,4.676416397094727,0.6919691562652588,0.9961118698120117,58
mlp_delta_strong,0,72,3.655078887939453,0.601479709148407,0.7633997797966003,4.679088592529297,0.6884239912033081,0.9976661205291748,58
mlp_delta_strong,0,73,3.638516426086426,0.5977271795272827,0.7601972818374634,4.682371139526367,0.684771716594696,0.9993998408317566,58
mlp_delta_strong,0,74,3.6217751502990723,0.5938978791236877,0.7569693326950073,4.686796188354492,0.6809698939323425,1.001456618309021,58
mlp_delta_strong,0,75,3.604747772216797,0.5899881720542908,0.7536898851394653,4.692371845245361,0.6769745945930481,1.0038492679595947,58
mlp_delta_strong,0,76,3.587472438812256,0.5860955715179443,0.7503442168235779,4.698040008544922,0.672844648361206,1.0062987804412842,58
mlp_delta_strong,0,77,3.569988965988159,0.582265317440033,0.7469308972358704,4.702579498291016,0.6687248349189758,1.0084636211395264,58
mlp_delta_strong,0,78,3.552213668823242,0.5784404277801514,0.7434433102607727,4.706647872924805,0.6646252274513245,1.0105056762695312,58
mlp_delta_strong,1,0,19.130863189697266,1.0297296047210693,4.525283336639404,10.298623085021973,1.2572972774505615,2.260331392288208,59
mlp_delta_strong,1,1,8.811773300170898,1.020032525062561,1.9479351043701172,7.430735111236572,1.2472734451293945,1.5458654165267944,59
mlp_delta_strong,1,2,5.965917587280273,1.0119153261184692,1.2385005950927734,6.524934768676758,1.2324402332305908,1.3231236934661865,59
mlp_delta_strong,1,3,5.081611633300781,0.9979296326637268,1.0209205150604248,6.204578399658203,1.2137718200683594,1.247701644897461,59
mlp_delta_strong,1,4,4.771505832672119,0.9794506430625916,0.9480137825012207,6.063975811004639,1.1942960023880005,1.217419981956482,59
mlp_delta_strong,1,5,4.636281967163086,0.9598725438117981,0.9191023707389832,5.988704681396484,1.1759192943572998,1.203196406364441,59
mlp_delta_strong,1,6,4.564109802246094,0.9412911534309387,0.9057046175003052,5.942105770111084,1.1596713066101074,1.1956086158752441,59
mlp_delta_strong,1,7,4.519405364990234,0.924807071685791,0.8986495733261108,5.910420894622803,1.145962119102478,1.1911146640777588,59
mlp_delta_strong,1,8,4.4889092445373535,0.9108420610427856,0.8945168256759644,5.887599945068359,1.1347941160202026,1.1882014274597168,59
mlp_delta_strong,1,9,4.4668169021606445,0.8993873596191406,0.8918573260307312,5.870533466339111,1.125930905342102,1.1861506700515747,59
mlp_delta_strong,1,10,4.450152397155762,0.8901967406272888,0.8899889588356018,5.857377529144287,1.119012713432312,1.1845911741256714,59
mlp_delta_strong,1,11,4.437157154083252,0.8829091787338257,0.8885619640350342,5.846904277801514,1.1136349439620972,1.1833173036575317,59
mlp_delta_strong,1,12,4.426658630371094,0.8771251440048218,0.8873833417892456,5.838234901428223,1.1094036102294922,1.1822078227996826,59
mlp_delta_strong,1,13,4.417820453643799,0.8724597692489624,0.8863401412963867,5.830721378326416,1.105967402458191,1.1811884641647339,59
mlp_delta_strong,1,14,4.4100260734558105,0.8685749769210815,0.8853628039360046,5.823874473571777,1.103032112121582,1.1802105903625488,59
mlp_delta_strong,1,15,4.402819633483887,0.8651931881904602,0.884406566619873,5.817332744598389,1.1003621816635132,1.1792426109313965,59
mlp_delta_strong,1,16,4.395864963531494,0.8620995283126831,0.8834413290023804,5.810826301574707,1.0977740287780762,1.1782630681991577,59
mlp_delta_strong,1,17,4.388919830322266,0.859133243560791,0.8824467062950134,5.804154396057129,1.095125675201416,1.1772571802139282,59
mlp_delta_strong,1,18,4.381808757781982,0.8561756610870361,0.8814082741737366,5.797170639038086,1.0923081636428833,1.176215648651123,59
mlp_delta_strong,1,19,4.374403953552246,0.8531382083892822,0.8803163766860962,5.7897725105285645,1.089240550994873,1.1751329898834229,59
mlp_delta_strong,1,20,4.366611480712891,0.849953830242157,0.8791643977165222,5.781894207000732,1.0858663320541382,1.1740069389343262,59
mlp_delta_strong,1,21,4.358366012573242,0.8465710282325745,0.8779487609863281,5.773502349853516,1.082149624824524,1.1728382110595703,59
mlp_delta_strong,1,22,4.349619388580322,0.8429487347602844,0.8766676783561707,5.764593124389648,1.0780740976333618,1.171629786491394,59
mlp_delta_strong,1,23,4.340343475341797,0.8390548229217529,0.8753222227096558,5.75518798828125,1.073637843132019,1.1703875064849854,59
mlp_delta_strong,1,24,4.330524444580078,0.8348641395568848,0.8739151358604431,5.7453227043151855,1.0688484907150269,1.1691185235977173,59
mlp_delta_strong,1,25,4.320162296295166,0.830356776714325,0.8724513649940491,5.73504638671875,1.0637198686599731,1.1678316593170166,59
mlp_delta_strong,1,26,4.30926513671875,0.8255174160003662,0.8709369897842407,5.724415302276611,1.0582669973373413,1.1665370464324951,59
mlp_delta_strong,1,27,4.297854423522949,0.8203344345092773,0.8693800568580627,5.713481903076172,1.0525046586990356,1.1652443408966064,59
mlp_delta_strong,1,28,4.285955905914307,0.8147997260093689,0.867789089679718,5.702300071716309,1.0464446544647217,1.163963794708252,59
