token,log_name,label,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score,v2_training_reward,saved_advantage,v2_no_at_fault_collisions,v2_drivable_area_compliance,v2_driving_direction_compliance,v2_traffic_light_compliance,v2_ego_progress,v2_time_to_collision_within_bound,v2_lane_keeping,v2_history_comfort,v2_pdm_score,v2_two_frame_extended_comfort,v2_score
90e1c9cebdc85f29,2021.10.05.08.11.15_veh-50_01566_01801,candidate4,True,1.0,1.0,0.6517351021630957,1.0,1.0,1.0,0.8548896259012899,0.8762942295544983,-0.3809196949005127,1.0,1.0,1.0,1.0,0.653623842752595,1.0,1.0,1.0,0.8762942295544983,,0.8762942295544983
90e1c9cebdc85f29,2021.10.05.08.11.15_veh-50_01566_01801,candidate5,True,1.0,1.0,0.6420782706774771,1.0,1.0,1.0,0.8508659461156155,0.8728353662812938,-2.348970890045166,1.0,1.0,1.0,1.0,0.6439390255876225,1.0,1.0,1.0,0.8728353662812938,,0.8728353662812938
90e1c9cebdc85f29,2021.10.05.08.11.15_veh-50_01566_01801,candidate6,True,1.0,1.0,0.6574994961009549,1.0,1.0,1.0,0.8572914567087313,0.8783589078616257,0.7938200831413269,1.0,1.0,1.0,1.0,0.6594049420125524,1.0,1.0,1.0,0.8783589078616257,,0.8783589078616257
90e1c9cebdc85f29,2021.10.05.08.11.15_veh-50_01566_01801,candidate7,True,1.0,1.0,0.6559744517058875,1.0,1.0,1.0,0.8566560215441198,0.8778126707179043,0.4830341339111328,1.0,1.0,1.0,1.0,0.6578754780101319,1.0,1.0,1.0,0.8778126707179043,,0.8778126707179043
94cb5f0d6b055e3f,2021.06.09.18.23.43_veh-35_02344_02669,candidate0,True,1.0,1.0,0.8229964424629628,1.0,1.0,1.0,0.9262485176929012,0.9367844437367724,0.7682170271873474,1.0,1.0,1.0,1.0,0.8229964424629628,1.0,1.0,1.0,0.9367844437367724,,0.9367844437367724
94cb5f0d6b055e3f,2021.06.09.18.23.43_veh-35_02344_02669,candidate1,True,1.0,1.0,0.8228562495167886,1.0,1.0,1.0,0.9261901039653285,0.9367343748274245,0.7547665238380432,1.0,1.0,1.0,1.0,0.8228562495167886,1.0,1.0,1.0,0.9367343748274245,,0.9367343748274245
94cb5f0d6b055e3f,2021.06.09.18.23.43_veh-35_02344_02669,candidate2,True,1.0,1.0,0.7898679309645739,1.0,1.0,1.0,0.9124449712352392,0.9249528324873478,-2.410301685333252,1.0,1.0,1.0,1.0,0.7898679309645739,1.0,1.0,1.0,0.9249528324873478,,0.9249528324873478
94cb5f0d6b055e3f,2021.06.09.18.23.43_veh-35_02344_02669,candidate3,True,1.0,1.0,0.8091735451181482,1.0,1.0,1.0,0.9204889771325617,0.9318476946850529,-0.5580205917358398,1.0,1.0,1.0,1.0,0.8091735451181482,1.0,1.0,1.0,0.9318476946850529,,0.9318476946850529
94cb5f0d6b055e3f,2021.06.09.18.23.43_veh-35_02344_02669,candidate4,True,1.0,1.0,0.8224681292079891,1.0,1.0,1.0,0.9260283871699956,0.9365957604314248,0.7175213694572449,1.0,1.0,1.0,1.0,0.8224681292079891,1.0,1.0,1.0,0.9365957604314248,,0.9365957604314248
94cb5f0d6b055e3f,2021.06.09.18.23.43_veh-35_02344_02669,candidate5,True,1.0,1.0,0.8186477558914282,1.0,1.0,1.0,0.9244365649547618,0.9352313413897958,0.3509785830974579,1.0,1.0,1.0,1.0,0.8186477558914282,1.0,1.0,1.0,0.9352313413897958,,0.9352313413897958
94cb5f0d6b055e3f,2021.06.09.18.23.43_veh-35_02344_02669,candidate6,True,1.0,1.0,0.816385724608674,1.0,1.0,1.0,0.9234940519202809,0.9344234730745266,0.1339447945356369,1.0,1.0,1.0,1.0,0.816385724608674,1.0,1.0,1.0,0.9344234730745266,,0.9344234730745266
94cb5f0d6b055e3f,2021.06.09.18.23.43_veh-35_02344_02669,candidate7,True,1.0,1.0,0.8175206052781395,1.0,1.0,1.0,0.9239669188658914,0.9348287875993355,0.24282997846603394,1.0,1.0,1.0,1.0,0.8175206052781395,1.0,1.0,1.0,0.9348287875993355,,0.9348287875993355
95369563f7b454af,2021.10.01.19.16.42_veh-28_00392_00906,candidate0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
95369563f7b454af,2021.10.01.19.16.42_veh-28_00392_00906,candidate1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
95369563f7b454af,2021.10.01.19.16.42_veh-28_00392_00906,candidate2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
95369563f7b454af,2021.10.01.19.16.42_veh-28_00392_00906,candidate3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
95369563f7b454af,2021.10.01.19.16.42_veh-28_00392_00906,candidate4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
95369563f7b454af,2021.10.01.19.16.42_veh-28_00392_00906,candidate5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
95369563f7b454af,2021.10.01.19.16.42_veh-28_00392_00906,candidate6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
95369563f7b454af,2021.10.01.19.16.42_veh-28_00392_00906,candidate7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
9b3576f6f23650b9,2021.09.15.14.27.22_veh-39_01491_01763,candidate0,True,1.0,1.0,0.793310225742393,1.0,1.0,1.0,0.913879260725997,0.926182223479426,0.5543205738067627,1.0,1.0,1.0,1.0,0.793310225742393,1.0,1.0,1.0,0.926182223479426,,0.926182223479426
9b3576f6f23650b9,2021.09.15.14.27.22_veh-39_01491_01763,candidate1,True,1.0,1.0,0.7906957144539203,1.0,1.0,1.0,0.9127898810224667,0.9252484694478287,0.04823128506541252,1.0,1.0,1.0,1.0,0.7906957144539203,1.0,1.0,1.0,0.9252484694478287,,0.9252484694478287
9b3576f6f23650b9,2021.09.15.14.27.22_veh-39_01491_01763,candidate2,True,1.0,1.0,0.7792663631636889,1.0,1.0,1.0,0.9080276513182038,0.9211665582727461,-2.1641082763671875,1.0,1.0,1.0,1.0,0.7792663631636889,1.0,1.0,1.0,0.9211665582727461,,0.9211665582727461
9b3576f6f23650b9,2021.09.15.14.27.22_veh-39_01491_01763,candidate3,True,1.0,1.0,0.7968323814099348,1.0,1.0,1.0,0.9153468255874729,0.9274401362178339,1.236084222793579,1.0,1.0,1.0,1.0,0.7968323814099348,1.0,1.0,1.0,0.9274401362178339,,0.9274401362178339
9b3576f6f23650b9,2021.09.15.14.27.22_veh-39_01491_01763,candidate4,True,1.0,1.0,0.7877244573670087,1.0,1.0,1.0,0.9115518572362536,0.9241873062025031,-0.526893675327301,1.0,1.0,1.0,1.0,0.7877244573670087,1.0,1.0,1.0,0.9241873062025031,,0.9241873062025031
9b3576f6f23650b9,2021.09.15.14.27.22_veh-39_01491_01763,candidate5,True,1.0,1.0,0.7943200720549383,1.0,1.0,1.0,0.9143000300228911,0.9265428828767638,0.7497978210449219,1.0,1.0,1.0,1.0,0.7943200720549383,1.0,1.0,1.0,0.9265428828767638,,0.9265428828767638
9b3576f6f23650b9,2021.09.15.14.27.22_veh-39_01491_01763,candidate6,True,1.0,1.0,0.7935999153983938,1.0,1.0,1.0,0.9139999647493308,0.926285684070855,0.61040198802948,1.0,1.0,1.0,1.0,0.7935999153983938,1.0,1.0,1.0,0.926285684070855,,0.926285684070855
9b3576f6f23650b9,2021.09.15.14.27.22_veh-39_01491_01763,candidate7,True,1.0,1.0,0.7878221454486958,1.0,1.0,1.0,0.9115925606036233,0.9242221948031056,-0.5079953074455261,1.0,1.0,1.0,1.0,0.7878221454486958,1.0,1.0,1.0,0.9242221948031056,,0.9242221948031056
a13ed613e18b5d85,2021.07.16.20.45.29_veh-35_01513_02486,candidate0,True,1.0,1.0,0.9634505935052522,1.0,1.0,1.0,0.9847710806271884,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0
a13ed613e18b5d85,2021.07.16.20.45.29_veh-35_01513_02486,candidate1,True,1.0,1.0,0.9584759244848,1.0,1.0,1.0,0.9826983018686667,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0
a13ed613e18b5d85,2021.07.16.20.45.29_veh-35_01513_02486,candidate2,True,1.0,1.0,0.9549737426469611,1.0,1.0,1.0,0.9812390594362338,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0
a13ed613e18b5d85,2021.07.16.20.45.29_veh-35_01513_02486,candidate3,True,1.0,1.0,0.9530736172714388,1.0,1.0,1.0,0.9804473405297661,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0
a13ed613e18b5d85,2021.07.16.20.45.29_veh-35_01513_02486,candidate4,True,1.0,1.0,0.9516027196144193,1.0,1.0,1.0,0.979834466506008,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0
a13ed613e18b5d85,2021.07.16.20.45.29_veh-35_01513_02486,candidate5,True,1.0,1.0,0.956763579031521,1.0,1.0,1.0,0.981984824596467,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0
a13ed613e18b5d85,2021.07.16.20.45.29_veh-35_01513_02486,candidate6,True,1.0,1.0,0.9640109432815404,1.0,1.0,1.0,0.9850045597006418,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0
a13ed613e18b5d85,2021.07.16.20.45.29_veh-35_01513_02486,candidate7,True,1.0,1.0,0.943598513062227,1.0,1.0,1.0,0.9764993804425947,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0
aac2bf99f1ba57a2,2021.06.14.19.22.11_veh-38_02275_02455,candidate0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
aac2bf99f1ba57a2,2021.06.14.19.22.11_veh-38_02275_02455,candidate1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
aac2bf99f1ba57a2,2021.06.14.19.22.11_veh-38_02275_02455,candidate2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
aac2bf99f1ba57a2,2021.06.14.19.22.11_veh-38_02275_02455,candidate3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
aac2bf99f1ba57a2,2021.06.14.19.22.11_veh-38_02275_02455,candidate4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
aac2bf99f1ba57a2,2021.06.14.19.22.11_veh-38_02275_02455,candidate5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
aac2bf99f1ba57a2,2021.06.14.19.22.11_veh-38_02275_02455,candidate6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
aac2bf99f1ba57a2,2021.06.14.19.22.11_veh-38_02275_02455,candidate7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
b5bf4b4bc12b59b1,2021.07.16.18.49.56_veh-26_00833_03384,candidate0,True,1.0,1.0,0.7786351340547973,1.0,1.0,1.0,0.9077646391894989,0.917135178585672,-2.103487491607666,1.0,1.0,1.0,1.0,0.7679785000398817,1.0,1.0,1.0,0.917135178585672,,0.917135178585672
b5bf4b4bc12b59b1,2021.07.16.18.49.56_veh-26_00833_03384,candidate1,True,1.0,1.0,0.8143710392257103,1.0,1.0,1.0,0.9226545996773794,0.9297233260331377,-0.004938486963510513,1.0,1.0,1.0,1.0,0.8032253128927856,1.0,1.0,1.0,0.9297233260331377,,0.9297233260331377
b5bf4b4bc12b59b1,2021.07.16.18.49.56_veh-26_00833_03384,candidate2,True,1.0,1.0,0.8116990861182317,1.0,1.0,1.0,0.9215412858825965,0.9287821174775187,-0.16184723377227783,1.0,1.0,1.0,1.0,0.8005899289370524,1.0,1.0,1.0,0.9287821174775187,,0.9287821174775187
b5bf4b4bc12b59b1,2021.07.16.18.49.56_veh-26_00833_03384,candidate3,True,1.0,1.0,0.8300842235442021,1.0,1.0,1.0,0.9292017598100841,0.9352583720918389,0.9178034067153931,1.0,1.0,1.0,1.0,0.818723441857149,1.0,1.0,1.0,0.9352583720918389,,0.9352583720918389
b5bf4b4bc12b59b1,2021.07.16.18.49.56_veh-26_00833_03384,candidate4,True,1.0,1.0,0.8029961426329378,1.0,1.0,1.0,0.9179150594303908,0.9257164630524837,-0.672916054725647,1.0,1.0,1.0,1.0,0.7920060965469543,1.0,1.0,1.0,0.9257164630524837,,0.9257164630524837
b5bf4b4bc12b59b1,2021.07.16.18.49.56_veh-26_00833_03384,candidate5,True,1.0,1.0,0.8317773011465848,1.0,1.0,1.0,0.9299072088110769,0.9358547669612809,1.0172289609909058,1.0,1.0,1.0,1.0,0.8203933474915862,1.0,1.0,1.0,0.9358547669612809,,0.9358547669612809
b5bf4b4bc12b59b1,2021.07.16.18.49.56_veh-26_00833_03384,candidate6,True,1.0,1.0,0.8129047004164225,1.0,1.0,1.0,0.9220436251735094,0.929206801012966,-0.09104900807142258,1.0,1.0,1.0,1.0,0.8017790428363051,1.0,1.0,1.0,0.929206801012966,,0.929206801012966
b5bf4b4bc12b59b1,2021.07.16.18.49.56_veh-26_00833_03384,candidate7,True,1.0,1.0,0.8331731606198558,1.0,1.0,1.0,0.93048881692494,0.9363464652904945,1.099195957183838,1.0,1.0,1.0,1.0,0.8217701028133847,1.0,1.0,1.0,0.9363464652904945,,0.9363464652904945
b5e27290a15f54ca,2021.09.15.15.34.53_veh-28_01533_01596,candidate0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
b5e27290a15f54ca,2021.09.15.15.34.53_veh-28_01533_01596,candidate1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
b5e27290a15f54ca,2021.09.15.15.34.53_veh-28_01533_01596,candidate2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
b5e27290a15f54ca,2021.09.15.15.34.53_veh-28_01533_01596,candidate3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
b5e27290a15f54ca,2021.09.15.15.34.53_veh-28_01533_01596,candidate4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
b5e27290a15f54ca,2021.09.15.15.34.53_veh-28_01533_01596,candidate5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
b5e27290a15f54ca,2021.09.15.15.34.53_veh-28_01533_01596,candidate6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
b5e27290a15f54ca,2021.09.15.15.34.53_veh-28_01533_01596,candidate7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
bb5f20fda4de545b,2021.07.09.20.26.06_veh-35_01768_02782,candidate0,True,1.0,1.0,0.6199162258868424,1.0,1.0,1.0,0.8416317607861843,0.8642557949595865,-0.32576724886894226,1.0,1.0,1.0,1.0,0.6199162258868424,1.0,1.0,1.0,0.8642557949595865,,0.8642557949595865
bb5f20fda4de545b,2021.07.09.20.26.06_veh-35_01768_02782,candidate1,True,1.0,1.0,0.5942359545921541,1.0,1.0,1.0,0.8309316477467309,0.8550842694971978,-2.152545213699341,1.0,1.0,1.0,1.0,0.5942359545921541,1.0,1.0,1.0,0.8550842694971978,,0.8550842694971978
bb5f20fda4de545b,2021.07.09.20.26.06_veh-35_01768_02782,candidate2,True,1.0,1.0,0.6284863890372359,1.0,1.0,1.0,0.8452026620988482,0.8673165675132984,0.28387102484703064,1.0,1.0,1.0,1.0,0.6284863890372359,1.0,1.0,1.0,0.8673165675132984,,0.8673165675132984
bb5f20fda4de545b,2021.07.09.20.26.06_veh-35_01768_02782,candidate3,True,1.0,1.0,0.6481698815264403,1.0,1.0,1.0,0.8534041173026834,0.8743463862594429,1.6840647459030151,1.0,1.0,1.0,1.0,0.6481698815264403,1.0,1.0,1.0,0.8743463862594429,,0.8743463862594429
bb5f20fda4de545b,2021.07.09.20.26.06_veh-35_01768_02782,candidate4,True,1.0,1.0,0.6303333861878178,1.0,1.0,1.0,0.8459722442449241,0.8679762093527922,0.4152582883834839,1.0,1.0,1.0,1.0,0.6303333861878178,1.0,1.0,1.0,0.8679762093527922,,0.8679762093527922
bb5f20fda4de545b,2021.07.09.20.26.06_veh-35_01768_02782,candidate5,True,1.0,1.0,0.620727999014387,1.0,1.0,1.0,0.8419699995893279,0.8645457139337097,-0.26802194118499756,1.0,1.0,1.0,1.0,0.620727999014387,1.0,1.0,1.0,0.8645457139337097,,0.8645457139337097
bb5f20fda4de545b,2021.07.09.20.26.06_veh-35_01768_02782,candidate6,True,1.0,1.0,0.6287807977146407,1.0,1.0,1.0,0.8453253323811003,0.8674217134695146,0.3048132061958313,1.0,1.0,1.0,1.0,0.6287807977146407,1.0,1.0,1.0,0.8674217134695146,,0.8674217134695146
bb5f20fda4de545b,2021.07.09.20.26.06_veh-35_01768_02782,candidate7,True,1.0,1.0,0.6253149921847436,1.0,1.0,1.0,0.8438812467436433,0.8661839257802656,0.058279573917388916,1.0,1.0,1.0,1.0,0.6253149921847436,1.0,1.0,1.0,0.8661839257802656,,0.8661839257802656
beacc561d17f58f2,2021.06.08.12.00.19_veh-35_03655_03792,candidate0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
beacc561d17f58f2,2021.06.08.12.00.19_veh-35_03655_03792,candidate1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
beacc561d17f58f2,2021.06.08.12.00.19_veh-35_03655_03792,candidate2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
beacc561d17f58f2,2021.06.08.12.00.19_veh-35_03655_03792,candidate3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
beacc561d17f58f2,2021.06.08.12.00.19_veh-35_03655_03792,candidate4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
beacc561d17f58f2,2021.06.08.12.00.19_veh-35_03655_03792,candidate5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
beacc561d17f58f2,2021.06.08.12.00.19_veh-35_03655_03792,candidate6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
beacc561d17f58f2,2021.06.08.12.00.19_veh-35_03655_03792,candidate7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
c1fdb47d9e5c5783,2021.10.01.19.16.42_veh-28_03887_04040,candidate0,True,1.0,1.0,0.6519396773937468,1.0,1.0,1.0,0.8549748655807279,0.8756927419263382,0.8818501234054565,1.0,1.0,1.0,1.0,0.6519396773937468,1.0,1.0,1.0,0.8756927419263382,,0.8756927419263382
c1fdb47d9e5c5783,2021.10.01.19.16.42_veh-28_03887_04040,candidate1,True,1.0,1.0,0.646919419745941,1.0,1.0,1.0,0.8528830915608087,0.8738997927664075,-0.2711556851863861,1.0,1.0,1.0,1.0,0.646919419745941,1.0,1.0,1.0,0.8738997927664075,,0.8738997927664075
c1fdb47d9e5c5783,2021.10.01.19.16.42_veh-28_03887_04040,candidate2,True,1.0,1.0,0.6525023967353591,1.0,1.0,1.0,0.8552093319730663,0.875893713119771,1.0111032724380493,1.0,1.0,1.0,1.0,0.6525023967353591,1.0,1.0,1.0,0.875893713119771,,0.875893713119771
c1fdb47d9e5c5783,2021.10.01.19.16.42_veh-28_03887_04040,candidate3,True,1.0,1.0,0.6515865649557145,1.0,1.0,1.0,0.8548277353982144,0.8755666303413266,0.8007410764694214,1.0,1.0,1.0,1.0,0.6515865649557145,1.0,1.0,1.0,0.8755666303413266,,0.8755666303413266
c1fdb47d9e5c5783,2021.10.01.19.16.42_veh-28_03887_04040,candidate4,True,1.0,1.0,0.642910134911275,1.0,1.0,1.0,0.8512125562130312,0.8724679053254553,-1.1919887065887451,1.0,1.0,1.0,1.0,0.642910134911275,1.0,1.0,1.0,0.8724679053254553,,0.8724679053254553
c1fdb47d9e5c5783,2021.10.01.19.16.42_veh-28_03887_04040,candidate5,True,1.0,1.0,0.6416019991227386,1.0,1.0,1.0,0.8506674996344744,0.8720007139724066,-1.4924678802490234,1.0,1.0,1.0,1.0,0.6416019991227386,1.0,1.0,1.0,0.8720007139724066,,0.8720007139724066
c1fdb47d9e5c5783,2021.10.01.19.16.42_veh-28_03887_04040,candidate6,True,1.0,1.0,0.6527918899403016,1.0,1.0,1.0,0.8553299541417924,0.8759971035501077,1.0776081085205078,1.0,1.0,1.0,1.0,0.6527918899403016,1.0,1.0,1.0,0.8759971035501077,,0.8759971035501077
c1fdb47d9e5c5783,2021.10.01.19.16.42_veh-28_03887_04040,candidate7,True,1.0,1.0,0.6445483046259828,1.0,1.0,1.0,0.8518951269274928,0.873052965937851,-0.8157669305801392,1.0,1.0,1.0,1.0,0.6445483046259828,1.0,1.0,1.0,0.873052965937851,,0.873052965937851
d1df5310144c5549,2021.06.14.19.22.11_veh-38_02857_03230,candidate0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0
d1df5310144c5549,2021.06.14.19.22.11_veh-38_02857_03230,candidate1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0
d1df5310144c5549,2021.06.14.19.22.11_veh-38_02857_03230,candidate2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0
d1df5310144c5549,2021.06.14.19.22.11_veh-38_02857_03230,candidate3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0
d1df5310144c5549,2021.06.14.19.22.11_veh-38_02857_03230,candidate4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0
d1df5310144c5549,2021.06.14.19.22.11_veh-38_02857_03230,candidate5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0
d1df5310144c5549,2021.06.14.19.22.11_veh-38_02857_03230,candidate6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0
d1df5310144c5549,2021.06.14.19.22.11_veh-38_02857_03230,candidate7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0
d665abc30dd556b5,2021.10.11.02.57.41_veh-50_00145_00308,candidate0,True,1.0,1.0,0.8718490753666618,1.0,1.0,1.0,0.9466037814027758,0.9548854729596999,0.4645424783229828,1.0,1.0,1.0,1.0,0.87367932428716,1.0,1.0,1.0,0.9548854729596999,,0.9548854729596999
d665abc30dd556b5,2021.10.11.02.57.41_veh-50_00145_00308,candidate1,True,1.0,1.0,0.8734398095450888,1.0,1.0,1.0,0.9472665873104537,0.9554547849465516,0.8753994703292847,1.0,1.0,1.0,1.0,0.8752733978503442,1.0,1.0,1.0,0.9554547849465516,,0.9554547849465516
d665abc30dd556b5,2021.10.11.02.57.41_veh-50_00145_00308,candidate2,True,1.0,1.0,0.8688975834673457,1.0,1.0,1.0,0.945373993111394,0.9538291558577205,-0.297807902097702,1.0,1.0,1.0,1.0,0.8707216364016174,1.0,1.0,1.0,0.9538291558577205,,0.9538291558577205
d665abc30dd556b5,2021.10.11.02.57.41_veh-50_00145_00308,candidate3,True,1.0,1.0,0.8745765173435335,1.0,1.0,1.0,0.9477402155598056,0.955861604252994,1.169034719467163,1.0,1.0,1.0,1.0,0.8764124919083833,1.0,1.0,1.0,0.955861604252994,,0.955861604252994
d665abc30dd556b5,2021.10.11.02.57.41_veh-50_00145_00308,candidate4,True,1.0,1.0,0.8748102135055021,1.0,1.0,1.0,0.9478375889606259,0.9559452423793978,1.229387879371643,1.0,1.0,1.0,1.0,0.8766466786623137,1.0,1.0,1.0,0.9559452423793978,,0.9559452423793978
d665abc30dd556b5,2021.10.11.02.57.41_veh-50_00145_00308,candidate5,True,1.0,1.0,0.8664992140449103,1.0,1.0,1.0,0.9443746725187125,0.9529707971956586,-0.9172981977462769,1.0,1.0,1.0,1.0,0.8683182321478443,1.0,1.0,1.0,0.9529707971956586,,0.9529707971956586
d665abc30dd556b5,2021.10.11.02.57.41_veh-50_00145_00308,candidate6,True,1.0,1.0,0.8654999057771162,1.0,1.0,1.0,0.9439582940737985,0.9526131521641189,-1.175401210784912,1.0,1.0,1.0,1.0,0.8673168260595329,1.0,1.0,1.0,0.9526131521641189,,0.9526131521641189
