run,tag,epoch,n,mean
old,train/wm_abs_0p5,26,16,0.02907921455334872
old,train/wm_abs_0p5,27,16,0.027693530195392668
old,train/wm_cos_0p5,1,16,0.15233751153573394
old,train/wm_cos_0p5,2,16,0.12483670935034752
old,train/wm_cos_0p5,3,16,0.030218673055060208
old,train/wm_cos_0p5,4,16,0.024241208797320724
old,train/wm_cos_0p5,5,16,0.026549055706709623
old,train/wm_cos_0p5,6,16,0.026747036026790738
old,train/wm_cos_0p5,7,15,0.025351775685946147
old,train/wm_cos_0p5,8,16,0.02583006164059043
old,train/wm_cos_0p5,9,16,0.02549703512340784
old,train/wm_cos_0p5,10,16,0.026337735005654395
old,train/wm_cos_0p5,11,16,0.024954541120678186
old,train/wm_cos_0p5,12,16,0.0292330551892519
old,train/wm_cos_0p5,13,16,0.02633261797018349
old,train/wm_cos_0p5,14,15,0.02754666345814864
old,train/wm_cos_0p5,15,16,0.026405594777315855
old,train/wm_cos_0p5,16,16,0.027759579592384398
old,train/wm_cos_0p5,17,16,0.029011590988375247
old,train/wm_cos_0p5,18,16,0.025544687756337225
old,train/wm_cos_0p5,19,16,0.027463278267532587
old,train/wm_cos_0p5,20,16,0.026691436185501516
old,train/wm_cos_0p5,21,16,0.028218343388289213
old,train/wm_cos_0p5,22,16,0.027451401809230447
old,train/wm_cos_0p5,23,16,0.027140551945194602
old,train/wm_cos_0p5,24,16,0.027769956388510764
old,train/wm_cos_0p5,25,16,0.027194827562198043
old,train/wm_cos_0p5,26,16,0.02907921455334872
old,train/wm_cos_0p5,27,16,0.027693530195392668
old,train/wm_delta_0p5,1,16,0.11346754292026162
old,train/wm_delta_0p5,2,16,0.08290679194033146
old,train/wm_delta_0p5,3,16,0.028948113438673317
old,train/wm_delta_0p5,4,16,0.024897018680348992
old,train/wm_delta_0p5,5,16,0.02732315321918577
old,train/wm_delta_0p5,6,16,0.026106633245944977
old,train/wm_delta_0p5,7,15,0.02535122272868951
old,train/wm_delta_0p5,8,16,0.026693069958128035
old,train/wm_delta_0p5,9,16,0.025497227325104177
old,train/wm_delta_0p5,10,16,0.026356330490671098
old,train/wm_delta_0p5,11,16,0.024939958937466145
old,train/wm_delta_0p5,12,16,0.02887714433018118
old,train/wm_delta_0p5,13,16,0.026069647050462663
old,train/wm_delta_0p5,14,15,0.02719231943289439
old,train/wm_delta_0p5,15,16,0.026025097933597863
old,train/wm_delta_0p5,16,16,0.027344356174580753
old,train/wm_delta_0p5,17,16,0.028485487098805606
old,train/wm_delta_0p5,18,16,0.025267874938435853
old,train/wm_delta_0p5,19,16,0.026974181877449155
old,train/wm_delta_0p5,20,16,0.026252128649502993
old,train/wm_delta_0p5,21,16,0.02776935789734125
old,train/wm_delta_0p5,22,16,0.027044627466239035
old,train/wm_delta_0p5,23,16,0.02676446666009724
old,train/wm_delta_0p5,24,16,0.027414505369961262
old,train/wm_delta_0p5,25,16,0.02676768833771348
old,train/wm_delta_0p5,26,16,0.02844978799112141
old,train/wm_delta_0p5,27,16,0.027214246802031994
old,train/wm_abs_1p5,1,16,0.16164638148620725
old,train/wm_abs_1p5,2,16,0.139043009839952
old,train/wm_abs_1p5,3,16,0.04921149485744536
old,train/wm_abs_1p5,4,16,0.03998405148740858
old,train/wm_abs_1p5,5,16,0.04732556699309498
old,train/wm_abs_1p5,6,16,0.04260899033397436
old,train/wm_abs_1p5,7,15,0.03975171086688836
old,train/wm_abs_1p5,8,16,0.04275447234977037
old,train/wm_abs_1p5,9,16,0.04293965932447463
old,train/wm_abs_1p5,10,16,0.04461122932843864
old,train/wm_abs_1p5,11,16,0.041254107491113245
old,train/wm_abs_1p5,12,16,0.047221410321071744
old,train/wm_abs_1p5,13,16,0.042009297758340836
old,train/wm_abs_1p5,14,15,0.04298102036118508
old,train/wm_abs_1p5,15,16,0.04030905710533261
old,train/wm_abs_1p5,16,16,0.0436366347130388
old,train/wm_abs_1p5,17,16,0.04555243602953851
old,train/wm_abs_1p5,18,16,0.04354477301239967
old,train/wm_abs_1p5,19,16,0.04796658270061016
old,train/wm_abs_1p5,20,16,0.04534619743935764
old,train/wm_abs_1p5,21,16,0.04480918403714895
old,train/wm_abs_1p5,22,16,0.04597020475193858
old,train/wm_abs_1p5,23,16,0.04305151535663754
old,train/wm_abs_1p5,24,16,0.044735309202224016
old,train/wm_abs_1p5,25,16,0.04348271549679339
old,train/wm_abs_1p5,26,16,0.046604386530816555
old,train/wm_abs_1p5,27,16,0.04461010964587331
old,train/wm_cos_1p5,1,16,0.16164638148620725
old,train/wm_cos_1p5,2,16,0.139043009839952
old,train/wm_cos_1p5,3,16,0.04921149485744536
old,train/wm_cos_1p5,4,16,0.03998405148740858
old,train/wm_cos_1p5,5,16,0.04732556699309498
old,train/wm_cos_1p5,6,16,0.04260899033397436
old,train/wm_cos_1p5,7,15,0.03975171086688836
old,train/wm_cos_1p5,8,16,0.04275447234977037
old,train/wm_cos_1p5,9,16,0.04293965932447463
old,train/wm_cos_1p5,10,16,0.04461122932843864
old,train/wm_cos_1p5,11,16,0.041254107491113245
old,train/wm_cos_1p5,12,16,0.047221410321071744
old,train/wm_cos_1p5,13,16,0.042009297758340836
old,train/wm_cos_1p5,14,15,0.04298102036118508
old,train/wm_cos_1p5,15,16,0.04030905710533261
old,train/wm_cos_1p5,16,16,0.0436366347130388
old,train/wm_cos_1p5,17,16,0.04555243602953851
old,train/wm_cos_1p5,18,16,0.04354477301239967
old,train/wm_cos_1p5,19,16,0.04796658270061016
old,train/wm_cos_1p5,20,16,0.04534619743935764
old,train/wm_cos_1p5,21,16,0.04480918403714895
old,train/wm_cos_1p5,22,16,0.04597020475193858
old,train/wm_cos_1p5,23,16,0.04305151535663754
old,train/wm_cos_1p5,24,16,0.044735309202224016
old,train/wm_cos_1p5,25,16,0.04348271549679339
old,train/wm_cos_1p5,26,16,0.046604386530816555
old,train/wm_cos_1p5,27,16,0.04461010964587331
old,train/wm_delta_1p5,1,16,0.14701734716072679
old,train/wm_delta_1p5,2,16,0.11652617482468486
old,train/wm_delta_1p5,3,16,0.04925658903084695
old,train/wm_delta_1p5,4,16,0.04082971124444157
old,train/wm_delta_1p5,5,16,0.048710473463870585
old,train/wm_delta_1p5,6,16,0.04248065361753106
old,train/wm_delta_1p5,7,15,0.03988401082654794
old,train/wm_delta_1p5,8,16,0.0439226619200781
old,train/wm_delta_1p5,9,16,0.04274610709398985
old,train/wm_delta_1p5,10,16,0.04414588864892721
old,train/wm_delta_1p5,11,16,0.04075924470089376
old,train/wm_delta_1p5,12,16,0.04627392627298832
old,train/wm_delta_1p5,13,16,0.04145435045938939
old,train/wm_delta_1p5,14,15,0.04240160534779231
old,train/wm_delta_1p5,15,16,0.03953334176912904
old,train/wm_delta_1p5,16,16,0.042693693889304996
old,train/wm_delta_1p5,17,16,0.04435911402106285
old,train/wm_delta_1p5,18,16,0.04246433102525771
old,train/wm_delta_1p5,19,16,0.046169382287189364
old,train/wm_delta_1p5,20,16,0.04403601982630789
old,train/wm_delta_1p5,21,16,0.04364541778340936
old,train/wm_delta_1p5,22,16,0.044641438755206764
old,train/wm_delta_1p5,23,16,0.04191439424175769
old,train/wm_delta_1p5,24,16,0.04331302433274686
old,train/wm_delta_1p5,25,16,0.042212186148390174
old,train/wm_delta_1p5,26,16,0.04517726879566908
old,train/wm_delta_1p5,27,16,0.04342177719809115
old,train/wm_abs_3p0,1,16,0.16976197203621268
old,train/wm_abs_3p0,2,16,0.1537360167130828
old,train/wm_abs_3p0,3,16,0.06756552006118
old,train/wm_abs_3p0,4,16,0.056972935097292066
old,train/wm_abs_3p0,5,16,0.06528803380206227
old,train/wm_abs_3p0,6,16,0.06157345580868423
old,train/wm_abs_3p0,7,15,0.05567441831032435
old,train/wm_abs_3p0,8,16,0.057746128644794226
old,train/wm_abs_3p0,9,16,0.056690031196922064
old,train/wm_abs_3p0,10,16,0.05934248864650726
old,train/wm_abs_3p0,11,16,0.05549968057312071
old,train/wm_abs_3p0,12,16,0.060854524141177535
old,train/wm_abs_3p0,13,16,0.05665588867850602
old,train/wm_abs_3p0,14,15,0.058651341746250786
old,train/wm_abs_3p0,15,16,0.05667538265697658
old,train/wm_abs_3p0,16,16,0.06147577310912311
old,train/wm_abs_3p0,17,16,0.06220203428529203
old,train/wm_abs_3p0,18,16,0.057212149957194924
old,train/wm_abs_3p0,19,16,0.06049048132263124
old,train/wm_abs_3p0,20,16,0.060594192473217845
old,train/wm_abs_3p0,21,16,0.060329755302518606
old,train/wm_abs_3p0,22,16,0.06008587661199272
old,train/wm_abs_3p0,23,16,0.06038282858207822
old,train/wm_abs_3p0,24,16,0.059502016520127654
old,train/wm_abs_3p0,25,16,0.05889927293173969
old,train/wm_abs_3p0,26,16,0.05975701939314604
old,train/wm_abs_3p0,27,16,0.062077525770291686
old,train/wm_cos_3p0,1,16,0.16976197203621268
old,train/wm_cos_3p0,2,16,0.1537360167130828
old,train/wm_cos_3p0,3,16,0.06756552006118
old,train/wm_cos_3p0,4,16,0.056972935097292066
old,train/wm_cos_3p0,5,16,0.06528803380206227
old,train/wm_cos_3p0,6,16,0.06157345580868423
old,train/wm_cos_3p0,7,15,0.05567441831032435
old,train/wm_cos_3p0,8,16,0.057746128644794226
old,train/wm_cos_3p0,9,16,0.056690031196922064
old,train/wm_cos_3p0,10,16,0.05934248864650726
old,train/wm_cos_3p0,11,16,0.05549968057312071
old,train/wm_cos_3p0,12,16,0.060854524141177535
old,train/wm_cos_3p0,13,16,0.05665588867850602
old,train/wm_cos_3p0,14,15,0.058651341746250786
old,train/wm_cos_3p0,15,16,0.05667538265697658
old,train/wm_cos_3p0,16,16,0.06147577310912311
old,train/wm_cos_3p0,17,16,0.06220203428529203
old,train/wm_cos_3p0,18,16,0.057212149957194924
old,train/wm_cos_3p0,19,16,0.06049048132263124
old,train/wm_cos_3p0,20,16,0.060594192473217845
old,train/wm_cos_3p0,21,16,0.060329755302518606
old,train/wm_cos_3p0,22,16,0.06008587661199272
old,train/wm_cos_3p0,23,16,0.06038282858207822
old,train/wm_cos_3p0,24,16,0.059502016520127654
old,train/wm_cos_3p0,25,16,0.05889927293173969
old,train/wm_cos_3p0,26,16,0.05975701939314604
old,train/wm_cos_3p0,27,16,0.062077525770291686
old,train/wm_delta_3p0,1,16,0.1669147675856948
old,train/wm_delta_3p0,2,16,0.140283586923033
old,train/wm_delta_3p0,3,16,0.06889820727519691
old,train/wm_delta_3p0,4,16,0.057340977946296334
old,train/wm_delta_3p0,5,16,0.06515532219782472
old,train/wm_delta_3p0,6,16,0.061063750414177775
old,train/wm_delta_3p0,7,15,0.05474100584785144
old,train/wm_delta_3p0,8,16,0.057545348070561886
old,train/wm_delta_3p0,9,16,0.05553502822294831
old,train/wm_delta_3p0,10,16,0.0580900558270514
old,train/wm_delta_3p0,11,16,0.054459384409710765
old,train/wm_delta_3p0,12,16,0.059381681494414806
old,train/wm_delta_3p0,13,16,0.055276188999414444
old,train/wm_delta_3p0,14,15,0.05696798687179883
old,train/wm_delta_3p0,15,16,0.05478337872773409
old,train/wm_delta_3p0,16,16,0.059288984164595604
old,train/wm_delta_3p0,17,16,0.059720456367358565
old,train/wm_delta_3p0,18,16,0.05511484551243484
old,train/wm_delta_3p0,19,16,0.058285283390432596
old,train/wm_delta_3p0,20,16,0.05820326809771359
old,train/wm_delta_3p0,21,16,0.05801913095638156
old,train/wm_delta_3p0,22,16,0.05779202259145677
old,train/wm_delta_3p0,23,16,0.05798154859803617
old,train/wm_delta_3p0,24,16,0.05704783299006522
old,train/wm_delta_3p0,25,16,0.05624771164730191
old,train/wm_delta_3p0,26,16,0.057307076174765825
old,train/wm_delta_3p0,27,16,0.059204828226938844
old,train/vision_lora_grad_norm,1,16,0.7162399012595415
old,train/vision_lora_grad_norm,2,14,2.2640155042920793
old,train/vision_lora_grad_norm,3,14,1.8256888559886388
old,train/vision_lora_grad_norm,4,14,1.984399335724967
old,train/vision_lora_grad_norm,5,14,2.139035701751709
old,train/vision_lora_grad_norm,6,14,2.523838451930455
old,train/vision_lora_grad_norm,7,14,2.326584083693368
old,train/vision_lora_grad_norm,8,15,2.9277596632639566
old,train/vision_lora_grad_norm,9,15,2.717494026819865
old,train/vision_lora_grad_norm,10,15,2.7967238267262777
old,train/vision_lora_grad_norm,11,15,2.611456871032715
old,train/vision_lora_grad_norm,12,15,2.684897041320801
old,train/vision_lora_grad_norm,13,15,2.8989076455434164
old,train/vision_lora_grad_norm,14,15,2.516674772898356
old,train/vision_lora_grad_norm,15,16,3.145123302936554
old,train/vision_lora_grad_norm,16,14,2.926238877432687
old,train/vision_lora_grad_norm,17,14,3.1042145660945346
old,train/vision_lora_grad_norm,18,14,2.929347276687622
old,train/vision_lora_grad_norm,19,14,3.6288833958762035
old,train/vision_lora_grad_norm,20,14,2.9792678356170654
old,train/vision_lora_grad_norm,21,14,3.119659730366298
old,train/vision_lora_grad_norm,22,15,3.055512301127116
old,train/vision_lora_grad_norm,23,15,2.993242692947388
old,train/vision_lora_grad_norm,24,15,2.7999587535858153
old,train/vision_lora_grad_norm,25,15,2.9365641434987384
old,train/vision_lora_grad_norm,26,15,2.901659679412842
old,train/vision_lora_grad_norm,27,15,2.855239470799764
old,train/register_grad_norm,1,16,22.69534420967102
old,train/register_grad_norm,2,14,30.93915557861328
old,train/register_grad_norm,3,14,3.645613465990339
old,train/register_grad_norm,4,14,2.71439722606114
old,train/register_grad_norm,5,14,3.202494978904724
old,train/register_grad_norm,6,14,3.5071934972490584
old,train/register_grad_norm,7,14,2.356554627418518
old,train/register_grad_norm,8,15,2.9444275379180906
old,train/register_grad_norm,9,15,2.6290841579437254
old,train/register_grad_norm,10,15,2.706189012527466
old,train/register_grad_norm,11,15,2.5550665696461996
old,train/register_grad_norm,12,15,2.5813228289286294
old,train/register_grad_norm,13,15,2.7642157395680744
old,train/register_grad_norm,14,15,2.4819383144378664
old,train/register_grad_norm,15,16,2.809139460325241
old,train/register_grad_norm,16,14,3.1010239805494035
old,train/register_grad_norm,17,14,2.8323334625789096
old,train/register_grad_norm,18,14,2.9413207599094937
old,train/register_grad_norm,19,14,3.390265090124948
old,train/register_grad_norm,20,14,2.9225779260907854
old,train/register_grad_norm,21,14,3.0262550626482283
old,train/register_grad_norm,22,15,2.9039194107055666
old,train/register_grad_norm,23,15,2.9525994777679445
old,train/register_grad_norm,24,15,2.714302142461141
old,train/register_grad_norm,25,15,2.798730421066284
old,train/register_grad_norm,26,15,2.954184341430664
old,train/register_grad_norm,27,15,2.957413339614868
old,train/future_predictor_grad_norm,1,16,0.0012023027156828903
old,train/future_predictor_grad_norm,2,14,0.001607123063877225
old,train/future_predictor_grad_norm,3,14,0.0026146974081971814
old,train/future_predictor_grad_norm,4,14,0.002985582354345492
old,train/future_predictor_grad_norm,5,14,0.0031310207143958125
old,train/future_predictor_grad_norm,6,14,0.0028818154907120125
old,train/future_predictor_grad_norm,7,14,0.00288071548233607
old,train/future_predictor_grad_norm,8,15,0.002710667330150803
old,train/future_predictor_grad_norm,9,15,0.0026235567561040322
old,train/future_predictor_grad_norm,10,15,0.002677748150502642
old,train/future_predictor_grad_norm,11,15,0.00258792193296055
old,train/future_predictor_grad_norm,12,15,0.0025696911693861087
old,train/future_predictor_grad_norm,13,15,0.0025614267215132713
old,train/future_predictor_grad_norm,14,15,0.0024357221244523924
old,train/future_predictor_grad_norm,15,16,0.0025804410688579082
old,train/future_predictor_grad_norm,16,14,0.002784362794565303
old,train/future_predictor_grad_norm,17,14,0.0025541188661009073
old,train/future_predictor_grad_norm,18,14,0.002523676725104451
old,train/future_predictor_grad_norm,19,14,0.002712444102923785
old,train/future_predictor_grad_norm,20,14,0.0027994775279824224
old,train/future_predictor_grad_norm,21,14,0.00248915479252381
old,train/future_predictor_grad_norm,22,15,0.0025140213780105113
old,train/future_predictor_grad_norm,23,15,0.0025186924729496242
old,train/future_predictor_grad_norm,24,15,0.002532274229452014
old,train/future_predictor_grad_norm,25,15,0.0025771019514650106
old,train/future_predictor_grad_norm,26,15,0.0026140598580241202
old,train/future_predictor_grad_norm,27,15,0.002476801754285892
old,train/action_head_grad_norm,1,16,12.756197094917297
old,train/action_head_grad_norm,2,14,8.83491291318621
old,train/action_head_grad_norm,3,14,6.935738699776786
old,train/action_head_grad_norm,4,14,6.546508312225342
old,train/action_head_grad_norm,5,14,6.368213312966483
old,train/action_head_grad_norm,6,14,5.700056280408587
old,train/action_head_grad_norm,7,14,5.684702260153634
old,train/action_head_grad_norm,8,15,5.4930719375610355
old,train/action_head_grad_norm,9,15,5.351522477467855
old,train/action_head_grad_norm,10,15,5.224021339416504
old,train/action_head_grad_norm,11,15,4.843134593963623
old,train/action_head_grad_norm,12,15,4.559350458780925
old,train/action_head_grad_norm,13,15,4.732696628570556
old,train/action_head_grad_norm,14,15,4.567999776204427
old,train/action_head_grad_norm,15,16,4.588284343481064
old,train/action_head_grad_norm,16,14,3.812260014670236
old,train/action_head_grad_norm,17,14,4.178778784615653
old,train/action_head_grad_norm,18,14,3.688563108444214
old,train/action_head_grad_norm,19,14,4.032848051616123
old,train/action_head_grad_norm,20,14,3.5020993777683804
old,train/action_head_grad_norm,21,14,3.7393428598131453
old,train/action_head_grad_norm,22,15,3.2576161861419677
old,train/action_head_grad_norm,23,15,3.259568134943644
old,train/action_head_grad_norm,24,15,3.21978546778361
old,train/action_head_grad_norm,25,15,3.2425774256388347
old,train/action_head_grad_norm,26,15,2.953476889928182
old,train/action_head_grad_norm,27,15,3.2690301259358723
old,train/scorer_grad_norm,1,16,4.619957059621811
old,train/scorer_grad_norm,2,14,4.202646562031338
old,train/scorer_grad_norm,3,14,2.2432081358773366
old,train/scorer_grad_norm,4,14,1.8366138764790125
old,train/scorer_grad_norm,5,14,1.7642236948013306
old,train/scorer_grad_norm,6,14,1.9222687823431832
old,train/scorer_grad_norm,7,14,2.1536503178732738
old,train/scorer_grad_norm,8,15,2.252123236656189
old,train/scorer_grad_norm,9,15,1.8306431293487548
old,train/scorer_grad_norm,10,15,1.8271777629852295
old,train/scorer_grad_norm,11,15,1.8862744172414143
old,train/scorer_grad_norm,12,15,2.2479018847147625
old,train/scorer_grad_norm,13,15,2.134233283996582
old,train/scorer_grad_norm,14,15,1.8182802041371664
old,train/scorer_grad_norm,15,16,2.363556832075119
old,train/scorer_grad_norm,16,14,1.8895679201398576
old,train/scorer_grad_norm,17,14,2.0658481461661204
old,train/scorer_grad_norm,18,14,1.8780604090009416
old,train/scorer_grad_norm,19,14,2.146317345755441
old,train/scorer_grad_norm,20,14,1.7615265335355486
old,train/scorer_grad_norm,21,14,2.0156894411359514
old,train/scorer_grad_norm,22,15,2.406200893719991
old,train/scorer_grad_norm,23,15,1.840014886856079
old,train/scorer_grad_norm,24,15,1.8834029992421468
old,train/scorer_grad_norm,25,15,1.6692399263381958
old,train/scorer_grad_norm,26,15,1.8660364389419555
old,train/scorer_grad_norm,27,15,1.8406143983205159
old,train/register_effective_rank,1,16,6.7787975668907166
old,train/register_effective_rank,2,14,5.765359435762678
old,train/register_effective_rank,3,14,3.8732646874019077
old,train/register_effective_rank,4,14,4.152733019420078
old,train/register_effective_rank,5,14,4.248505762645176
old,train/register_effective_rank,6,14,4.423547812870571
old,train/register_effective_rank,7,14,4.387644495282855
old,train/register_effective_rank,8,15,4.531905047098795
old,train/register_effective_rank,9,15,4.671760559082031
old,train/register_effective_rank,10,15,4.786071745554606
old,train/register_effective_rank,11,15,4.857299105326335
old,train/register_effective_rank,12,15,4.829270680745442
old,train/register_effective_rank,13,15,4.881243546803792
old,train/register_effective_rank,14,15,4.941644636789958
old,train/register_effective_rank,15,16,4.955784022808075
old,train/register_effective_rank,16,14,4.967124121529715
old,train/register_effective_rank,17,14,4.9620770045689175
old,train/register_effective_rank,18,14,4.996012006487165
old,train/register_effective_rank,19,14,4.997227328164237
old,train/register_effective_rank,20,14,5.016487121582031
old,train/register_effective_rank,21,14,5.010067939758301
old,train/register_effective_rank,22,15,5.000367832183838
old,train/register_effective_rank,23,15,5.021459643046061
old,train/register_effective_rank,24,15,5.002704366048177
old,train/register_effective_rank,25,15,5.006694221496582
old,train/register_effective_rank,26,15,5.024749406178793
old,train/register_effective_rank,27,15,5.017824045817057
old,train/register_mean_pairwise_cosine,1,16,0.7686660960316658
old,train/register_mean_pairwise_cosine,2,14,0.48977929779461454
old,train/register_mean_pairwise_cosine,3,14,0.41692569851875305
old,train/register_mean_pairwise_cosine,4,14,0.4200901176248278
old,train/register_mean_pairwise_cosine,5,14,0.4283826862062727
old,train/register_mean_pairwise_cosine,6,14,0.43902463572365896
old,train/register_mean_pairwise_cosine,7,14,0.4384851540837969
old,train/register_mean_pairwise_cosine,8,15,0.4416052520275116
old,train/register_mean_pairwise_cosine,9,15,0.4404370665550232
old,train/register_mean_pairwise_cosine,10,15,0.44944580594698585
old,train/register_mean_pairwise_cosine,11,15,0.45574046969413756
old,train/register_mean_pairwise_cosine,12,15,0.4504619240760803
old,train/register_mean_pairwise_cosine,13,15,0.44201480944951377
old,train/register_mean_pairwise_cosine,14,15,0.44576070706049603
old,train/register_mean_pairwise_cosine,15,16,0.4415384456515312
old,train/register_mean_pairwise_cosine,16,14,0.43576642870903015
old,train/register_mean_pairwise_cosine,17,14,0.4357235772269113
old,train/register_mean_pairwise_cosine,18,14,0.4410413290773119
old,train/register_mean_pairwise_cosine,19,14,0.4373327536242349
old,train/register_mean_pairwise_cosine,20,14,0.4341433218547276
old,train/register_mean_pairwise_cosine,21,14,0.43385148899895803
old,train/register_mean_pairwise_cosine,22,15,0.43432292143503826
old,train/register_mean_pairwise_cosine,23,15,0.4329851726690928
old,train/register_mean_pairwise_cosine,24,15,0.4325602849324544
old,train/register_mean_pairwise_cosine,25,15,0.4283145705858866
old,train/register_mean_pairwise_cosine,26,15,0.42965829372406006
old,train/register_mean_pairwise_cosine,27,15,0.4297169089317322
old,train/register_std,1,16,0.5923533886671066
old,train/register_std,2,14,0.7385933228901455
old,train/register_std,3,14,0.9731377448354449
old,train/register_std,4,14,1.0348313195364816
old,train/register_std,5,14,1.0507856607437134
old,train/register_std,6,14,1.0739334310804094
old,train/register_std,7,14,1.0777728387287684
old,train/register_std,8,15,1.077412986755371
old,train/register_std,9,15,1.071327543258667
old,train/register_std,10,15,1.0626471201578775
old,train/register_std,11,15,1.0547338644663493
old,train/register_std,12,15,1.0431564013163248
old,train/register_std,13,15,1.0337688446044921
old,train/register_std,14,15,1.0231639703114828
old,train/register_std,15,16,1.018744945526123
old,train/register_std,16,14,1.0077071360179357
old,train/register_std,17,14,1.000711441040039
old,train/register_std,18,14,0.9977386168071202
old,train/register_std,19,14,0.9983659046036857
old,train/register_std,20,14,0.9912821820804051
old,train/register_std,21,14,0.9950854097093854
old,train/register_std,22,15,0.9899378538131713
old,train/register_std,23,15,0.9884829044342041
old,train/register_std,24,15,0.9884239594141643
old,train/register_std,25,15,0.9869860331217448
old,train/register_std,26,15,0.9847525596618653
old,train/register_std,27,15,0.9874248822530111
old,epoch,1,16,0.0
old,epoch,2,16,1.0
old,epoch,3,16,2.0
old,epoch,4,16,3.0
old,epoch,5,16,4.0
old,epoch,6,16,5.0
old,epoch,7,15,6.0
old,epoch,8,16,7.0
old,epoch,9,16,8.0
old,epoch,10,16,9.0
old,epoch,11,16,10.0
old,epoch,12,16,11.0
old,epoch,13,16,12.0
old,epoch,14,15,13.0
old,epoch,15,16,14.0
old,epoch,16,16,15.0
old,epoch,17,16,16.0
old,epoch,18,16,17.0
old,epoch,19,16,18.0
old,epoch,20,16,19.0
old,epoch,21,16,20.0
old,epoch,22,16,21.0
old,epoch,23,16,22.0
old,epoch,24,16,23.0
old,epoch,25,16,24.0
old,epoch,26,16,25.0
old,epoch,27,16,26.0
lite,lr-AdamW/planning_adapter_decay,1,16,0.00011185143637248984
lite,lr-AdamW/planning_adapter_decay,2,16,0.000271499987320567
lite,lr-AdamW/planning_adapter_decay,3,16,0.00028148618002887815
lite,lr-AdamW/planning_adapter_decay,4,16,0.0002783800355246058
lite,lr-AdamW/planning_adapter_decay,5,16,0.0002734654553933069
lite,lr-AdamW/planning_adapter_decay,6,16,0.0002668147953954758
lite,lr-AdamW/planning_adapter_decay,7,16,0.0002585259935585782
lite,lr-AdamW/planning_adapter_decay,8,17,0.00024838442742988905
lite,lr-AdamW/planning_adapter_decay,9,16,0.0002368040441069752
lite,lr-AdamW/planning_adapter_decay,10,16,0.00022435071332438383
lite,lr-AdamW/planning_adapter_decay,11,16,0.00021088451103423722
lite,lr-AdamW/planning_adapter_decay,12,16,0.00019660371981444769
lite,lr-AdamW/planning_adapter_decay,13,16,0.00018171862575400155
lite,lr-AdamW/planning_adapter_decay,14,16,0.00016644839706714265
lite,lr-AdamW/planning_adapter_decay,15,17,0.00015053598669028897
lite,lr-AdamW/planning_adapter_decay,16,16,0.0001347015086139436
lite,lr-AdamW/planning_adapter_decay,17,16,0.00011965685052928166
lite,lr-AdamW/planning_adapter_decay,18,16,0.00010514090581636992
lite,lr-AdamW/planning_adapter_decay,19,16,9.136742119153496e-05
lite,lr-AdamW/planning_adapter_decay,20,16,7.853920533307246e-05
lite,lr-AdamW/planning_adapter_decay,21,16,6.684515301458305e-05
lite,lr-AdamW/planning_adapter_decay,22,17,5.61634855437339e-05
lite,lr-AdamW/planning_adapter_decay,23,16,4.7022617309266934e-05
lite,lr-AdamW/planning_adapter_decay,24,16,3.978826907768962e-05
lite,lr-AdamW/planning_adapter_decay,25,16,3.425868021622591e-05
lite,lr-AdamW/planning_adapter_decay,26,16,3.0515271646436304e-05
lite,lr-AdamW/planning_adapter_decay,27,16,2.8613164317903284e-05
lite,lr-AdamW/planning_adapter_no_decay,1,16,0.00011185143637248984
lite,lr-AdamW/planning_adapter_no_decay,2,16,0.000271499987320567
lite,lr-AdamW/planning_adapter_no_decay,3,16,0.00028148618002887815
lite,lr-AdamW/planning_adapter_no_decay,4,16,0.0002783800355246058
lite,lr-AdamW/planning_adapter_no_decay,5,16,0.0002734654553933069
lite,lr-AdamW/planning_adapter_no_decay,6,16,0.0002668147953954758
lite,lr-AdamW/planning_adapter_no_decay,7,16,0.0002585259935585782
lite,lr-AdamW/planning_adapter_no_decay,8,17,0.00024838442742988905
lite,lr-AdamW/planning_adapter_no_decay,9,16,0.0002368040441069752
lite,lr-AdamW/planning_adapter_no_decay,10,16,0.00022435071332438383
lite,lr-AdamW/planning_adapter_no_decay,11,16,0.00021088451103423722
lite,lr-AdamW/planning_adapter_no_decay,12,16,0.00019660371981444769
lite,lr-AdamW/planning_adapter_no_decay,13,16,0.00018171862575400155
lite,lr-AdamW/planning_adapter_no_decay,14,16,0.00016644839706714265
lite,lr-AdamW/planning_adapter_no_decay,15,17,0.00015053598669028897
lite,lr-AdamW/planning_adapter_no_decay,16,16,0.0001347015086139436
lite,lr-AdamW/planning_adapter_no_decay,17,16,0.00011965685052928166
lite,lr-AdamW/planning_adapter_no_decay,18,16,0.00010514090581636992
lite,lr-AdamW/planning_adapter_no_decay,19,16,9.136742119153496e-05
lite,lr-AdamW/planning_adapter_no_decay,20,16,7.853920533307246e-05
lite,lr-AdamW/planning_adapter_no_decay,21,16,6.684515301458305e-05
lite,lr-AdamW/planning_adapter_no_decay,22,17,5.61634855437339e-05
lite,lr-AdamW/planning_adapter_no_decay,23,16,4.7022617309266934e-05
lite,lr-AdamW/planning_adapter_no_decay,24,16,3.978826907768962e-05
lite,lr-AdamW/planning_adapter_no_decay,25,16,3.425868021622591e-05
lite,lr-AdamW/planning_adapter_no_decay,26,16,3.0515271646436304e-05
lite,lr-AdamW/planning_adapter_no_decay,27,16,2.8613164317903284e-05
lite,lr-AdamW/semantic_fusion_decay,1,16,0.00011185143637248984
